,Date,Open,High,Low,Close,Volume,Adj Close
367,2015-01-16,17320.0,17528.37,17243.55,17511.57,140480000,17511.57
368,2015-01-15,17436.3,17517.41,17298.04,17320.71,94520000,17320.71
369,2015-01-14,17609.06,17609.06,17264.9,17427.09,109180000,17427.09
370,2015-01-13,17645.02,17923.01,17498.23,17613.68,99360000,17613.68
371,2015-01-12,17742.05,17793.88,17571.58,17640.84,92500000,17640.84
372,2015-01-09,17911.02,17915.32,17686.09,17737.37,93390000,17737.37
373,2015-01-08,17591.97,17916.04,17591.97,17907.87,114890000,17907.87
374,2015-01-07,17374.78,17597.08,17374.78,17584.52,91030000,17584.52
375,2015-01-06,17504.18,17581.05,17262.37,17371.64,101870000,17371.64
376,2015-01-05,17821.3,17821.3,17475.93,17501.65,116160000,17501.65
377,2015-01-02,17823.07,17951.78,17731.3,17832.99,76270000,17832.99
378,2014-12-31,17987.66,18043.22,17820.88,17823.07,82840000,17823.07
379,2014-12-30,18035.02,18035.02,17959.7,17983.07,47490000,17983.07
380,2014-12-29,18046.58,18073.04,18021.57,18038.23,53870000,18038.23
381,2014-12-26,18038.3,18103.45,18038.3,18053.71,52570000,18053.71
382,2014-12-24,18035.73,18086.24,18027.78,18030.21,42870000,18030.21
383,2014-12-23,17971.51,18069.22,17970.16,18024.17,82890000,18024.17
384,2014-12-22,17812.25,17962.78,17812.25,17959.44,98460000,17959.44
385,2014-12-19,17778.02,17874.03,17746.55,17804.8,343690000,17804.8
386,2014-12-18,17367.85,17778.4,17367.85,17778.15,123940000,17778.15
387,2014-12-17,17069.16,17389.3,17069.16,17356.87,118220000,17356.87
388,2014-12-16,17173.07,17427.44,17067.59,17068.87,116640000,17068.87
389,2014-12-15,17285.74,17403.54,17115.28,17180.84,114050000,17180.84
390,2014-12-12,17590.05,17590.05,17280.83,17280.83,121950000,17280.83
391,2014-12-11,17534.3,17758.51,17534.3,17596.34,90100000,17596.34
392,2014-12-10,17797.99,17797.99,17508.1,17533.15,115100000,17533.15
393,2014-12-09,17847.37,17847.37,17629.57,17801.2,100400000,17801.2
394,2014-12-08,17954.94,17960.56,17804.28,17852.48,88680000,17852.48
395,2014-12-05,17903.05,17991.19,17903.05,17958.79,79110000,17958.79
396,2014-12-04,17910.02,17937.96,17814.81,17900.1,76270000,17900.1
397,2014-12-03,17880.9,17924.15,17855.59,17912.62,99400000,17912.62
398,2014-12-02,17778.85,17897.05,17778.85,17879.55,81970000,17879.55
399,2014-12-01,17827.27,17827.27,17726.55,17776.8,86390000,17776.8
400,2014-11-28,17830.55,17893.42,17807.78,17828.24,80470000,17828.24
401,2014-11-26,17812.25,17833.76,17791.16,17827.75,67450000,17827.75
402,2014-11-25,17819.05,17854.73,17790.89,17814.94,88190000,17814.94
403,2014-11-24,17812.63,17855.27,17793.19,17817.9,85510000,17817.9
404,2014-11-21,17721.02,17894.83,17721.02,17810.06,140940000,17810.06
405,2014-11-20,17677.32,17720.44,17603.89,17719.0,77740000,17719.0
406,2014-11-19,17685.51,17712.26,17624.5,17685.73,73780000,17685.73
407,2014-11-18,17643.09,17735.71,17642.03,17687.82,87420000,17687.82
408,2014-11-17,17631.85,17675.07,17606.81,17647.75,70330000,17647.75
409,2014-11-14,17653.11,17664.15,17613.2,17634.74,72850000,17634.74
410,2014-11-13,17618.69,17705.48,17583.88,17652.79,80540000,17652.79
411,2014-11-12,17604.75,17626.71,17536.17,17612.2,75980000,17612.2
412,2014-11-11,17615.64,17638.21,17584.94,17614.9,52880000,17614.9
413,2014-11-10,17568.98,17621.87,17547.51,17613.74,71430000,17613.74
414,2014-11-07,17558.58,17575.33,17493.37,17573.93,82860000,17573.93
415,2014-11-06,17491.66,17560.31,17440.35,17554.47,70670000,17554.47
416,2014-11-05,17385.76,17486.59,17385.76,17484.53,76030000,17484.53
417,2014-11-04,17368.81,17397.23,17278.36,17383.84,81390000,17383.84
418,2014-11-03,17390.9,17410.65,17339.85,17366.24,80030000,17366.24
419,2014-10-31,17208.78,17395.54,17208.78,17390.52,121610000,17390.52
420,2014-10-30,16968.14,17223.96,16920.76,17195.42,80180000,17195.42
421,2014-10-29,17005.07,17065.5,16895.38,16974.31,76450000,16974.31
422,2014-10-28,16825.19,17006.45,16825.19,17005.75,83870000,17005.75
423,2014-10-27,16796.1,16836.98,16729.83,16817.94,72580000,16817.94
424,2014-10-24,16677.04,16811.71,16649.72,16805.41,90400000,16805.41
425,2014-10-23,16468.07,16767.52,16468.07,16677.9,99420000,16677.9
426,2014-10-22,16615.26,16653.89,16459.85,16461.32,92050000,16461.32
427,2014-10-21,16406.03,16620.78,16405.77,16614.81,105110000,16614.81
428,2014-10-20,16373.15,16401.63,16260.54,16399.67,94320000,16399.67
429,2014-10-17,16118.39,16427.38,16118.39,16380.41,137910000,16380.41
430,2014-10-16,16137.14,16211.12,15935.22,16117.24,131670000,16117.24
431,2014-10-15,16313.3,16313.3,15855.12,16141.74,160380000,16141.74
432,2014-10-14,16321.9,16463.67,16273.64,16315.19,110410000,16315.19
433,2014-10-13,16535.43,16602.41,16310.47,16321.07,107830000,16321.07
434,2014-10-10,16654.88,16757.6,16543.91,16544.1,136370000,16544.1
435,2014-10-09,16989.37,16989.37,16649.04,16659.25,93210000,16659.25
436,2014-10-08,16718.65,17006.91,16663.26,16994.22,106930000,16994.22
437,2014-10-07,16988.25,16988.25,16715.79,16719.39,79420000,16719.39
438,2014-10-06,17010.34,17099.39,16930.38,16991.91,655450000,16991.91
439,2014-10-03,16802.2,17027.84,16802.2,17009.69,87940000,17009.69
440,2014-10-02,16808.27,16857.25,16674.04,16801.05,75490000,16801.05
441,2014-10-01,17040.46,17041.16,16776.13,16804.71,104240000,16804.71
442,2014-09-30,17070.45,17145.1,17017.11,17042.9,102290000,17042.9
443,2014-09-29,17107.69,17107.69,16934.43,17071.22,70220000,17071.22
444,2014-09-26,16948.62,17148.15,16948.11,17113.15,74670000,17113.15
445,2014-09-25,17204.86,17204.86,16945.8,16945.8,93520000,16945.8
446,2014-09-24,17056.64,17226.6,17033.93,17210.06,80530000,17210.06
447,2014-09-23,17165.91,17171.88,17055.87,17055.87,77090000,17055.87
448,2014-09-22,17271.71,17277.88,17159.36,17172.68,74300000,17172.68
449,2014-09-19,17267.21,17350.64,17257.46,17279.74,349620000,17279.74
450,2014-09-18,17163.73,17275.37,17163.73,17265.99,85300000,17265.99
451,2014-09-17,17131.01,17221.11,17089.01,17156.85,87810000,17156.85
452,2014-09-16,17027.16,17167.05,16985.55,17131.97,73200000,17131.97
453,2014-09-15,16988.76,17051.85,16951.38,17031.14,71740000,17031.14
454,2014-09-12,17044.05,17044.05,16937.67,16987.51,82820000,16987.51
455,2014-09-11,17057.41,17057.41,16983.88,17049.0,63650000,17049.0
456,2014-09-10,17016.05,17080.27,16974.57,17068.71,76780000,17068.71
457,2014-09-09,17110.39,17111.55,16993.29,17013.87,69030000,17013.87
458,2014-09-08,17131.71,17137.88,17079.17,17111.42,65640000,17111.42
459,2014-09-05,17065.89,17137.36,17009.62,17137.36,76630000,17137.36
460,2014-09-04,17083.61,17161.55,17030.12,17069.58,68120000,17069.58
461,2014-09-03,17067.24,17151.89,17060.21,17078.28,62770000,17078.28
462,2014-09-02,17097.42,17113.51,17009.07,17067.56,64820000,17067.56
463,2014-08-29,17083.42,17110.42,17035.38,17098.45,81500000,17098.45
464,2014-08-28,17119.06,17119.06,17018.33,17079.57,51860000,17079.57
465,2014-08-27,17111.03,17134.6,17090.61,17122.01,61690000,17122.01
466,2014-08-26,17079.57,17153.8,17079.57,17106.7,50710000,17106.7
467,2014-08-25,17011.81,17124.74,17011.81,17076.87,57400000,17076.87
468,2014-08-22,17038.27,17064.28,16984.52,17001.22,64330000,17001.22
469,2014-08-21,16983.88,17074.59,16983.88,17039.49,65160000,17039.49
470,2014-08-20,16910.03,16994.89,16896.55,16979.13,61960000,16979.13
471,2014-08-19,16839.06,16929.13,16839.06,16919.59,67220000,16919.59
472,2014-08-18,16664.45,16840.28,16664.45,16838.74,75670000,16838.74
473,2014-08-15,16717.01,16775.27,16575.42,16662.91,109180000,16662.91
474,2014-08-14,16657.32,16714.22,16651.67,16713.58,62370000,16713.58
475,2014-08-13,16567.54,16670.29,16567.54,16651.8,66020000,16651.8
476,2014-08-12,16565.55,16589.31,16518.06,16560.54,62770000,16560.54
477,2014-08-11,16557.27,16627.99,16557.27,16569.98,65560000,16569.98
478,2014-08-08,16369.68,16556.59,16364.22,16553.93,82420000,16553.93
479,2014-08-07,16448.29,16504.35,16333.78,16368.27,80430000,16368.27
480,2014-08-06,16425.1,16490.7,16372.32,16443.34,78600000,16443.34
481,2014-08-05,16559.97,16559.97,16369.55,16429.47,76630000,16429.47
482,2014-08-04,16493.72,16596.22,16447.2,16569.28,76260000,16569.28
483,2014-08-01,16561.7,16584.75,16437.07,16493.37,84860000,16493.37
484,2014-07-31,16869.63,16869.63,16563.3,16563.3,101670000,16563.3
485,2014-07-30,16920.11,16983.94,16817.16,16880.36,77750000,16880.36
486,2014-07-29,16984.33,17056.46,16912.11,16912.11,75980000,16912.11
487,2014-07-28,16956.91,17001.38,16877.72,16982.59,66190000,16982.59
488,2014-07-25,17079.5,17082.33,16915.65,16960.57,67290000,16960.57
489,2014-07-24,17092.02,17119.83,17061.07,17083.8,66390000,17083.8
490,2014-07-23,17117.01,17121.05,17058.05,17086.63,73440000,17086.63
491,2014-07-22,17054.97,17133.43,17040.13,17113.54,77960000,17113.54
492,2014-07-21,17095.11,17095.11,16974.34,17051.73,67590000,17051.73
493,2014-07-18,16978.16,17113.51,16977.52,17100.18,112530000,17100.18
494,2014-07-17,17133.45,17151.56,16966.19,16976.81,99240000,16976.81
495,2014-07-16,17061.91,17139.35,17061.91,17138.2,111500000,17138.2
496,2014-07-15,17055.03,17120.34,17006.39,17060.68,101730000,17060.68
497,2014-07-14,16950.93,17088.43,16950.93,17055.42,60570000,17055.42
498,2014-07-11,16918.31,16949.46,16860.3,16943.81,61000000,16943.81
499,2014-07-10,16980.35,16980.35,16805.38,16915.07,67510000,16915.07
500,2014-07-09,16916.83,16998.95,16913.81,16985.61,67120000,16985.61
501,2014-07-08,17022.09,17022.09,16874.79,16906.62,75250000,16906.62
502,2014-07-07,17063.83,17063.83,16992.45,17024.21,61480000,17024.21
503,2014-07-03,16979.0,17074.65,16979.0,17068.26,66800000,17068.26
504,2014-07-02,16949.71,16986.63,16949.71,16976.24,57840000,16976.24
505,2014-07-01,16828.53,16998.7,16828.53,16956.07,74050000,16956.07
506,2014-06-30,16852.49,16871.27,16801.94,16826.6,90360000,16826.6
507,2014-06-27,16846.9,16862.73,16773.84,16851.84,137690000,16851.84
508,2014-06-26,16866.81,16872.52,16746.09,16846.13,63650000,16846.13
509,2014-06-25,16817.68,16883.54,16799.41,16867.51,73920000,16867.51
510,2014-06-24,16934.62,16969.7,16805.23,16818.13,80220000,16818.13
511,2014-06-23,16946.5,16954.27,16896.09,16937.26,63640000,16937.26
512,2014-06-20,16920.62,16978.02,16920.62,16947.08,247350000,16947.08
513,2014-06-19,16909.9,16923.43,16858.88,16921.46,80220000,16921.46
514,2014-06-18,16806.12,16911.41,16755.29,16906.62,73720000,16906.62
515,2014-06-17,16779.21,16823.55,16732.91,16808.49,63530000,16808.49
516,2014-06-16,16765.56,16802.14,16722.86,16781.01,77900000,16781.01
517,2014-06-13,16734.64,16787.89,16718.6,16775.74,95220000,16775.74
518,2014-06-12,16840.48,16841.57,16703.73,16734.19,72560000,16734.19
519,2014-06-11,16943.16,16943.16,16821.85,16843.88,61860000,16843.88
520,2014-06-10,16940.4,16946.34,16897.44,16945.92,64560000,16945.92
521,2014-06-09,16926.08,16970.17,16912.92,16943.1,67130000,16943.1
522,2014-06-06,16839.64,16924.28,16839.64,16924.28,80530000,16924.28
523,2014-06-05,16739.14,16845.81,16709.95,16836.11,70460000,16836.11
524,2014-06-04,16720.0,16742.91,16673.65,16737.53,65570000,16737.53
525,2014-06-03,16736.7,16736.7,16690.01,16722.34,67830000,16722.34
526,2014-06-02,16716.85,16756.64,16682.07,16743.63,57560000,16743.63
527,2014-05-30,16697.33,16721.22,16648.85,16717.17,105190000,16717.17
528,2014-05-29,16637.74,16698.74,16620.43,16698.74,55500000,16698.74
529,2014-05-28,16674.98,16674.98,16620.22,16633.18,62480000,16633.18
530,2014-05-27,16607.42,16688.69,16607.42,16675.5,80870000,16675.5
531,2014-05-23,16544.49,16613.07,16544.49,16606.27,61340000,16606.27
532,2014-05-22,16532.74,16565.39,16489.61,16543.08,59250000,16543.08
533,2014-05-21,16376.17,16544.6,16376.17,16533.06,76730000,16533.06
534,2014-05-20,16511.22,16511.22,16341.3,16374.31,75150000,16374.31
535,2014-05-19,16490.35,16526.26,16442.12,16511.86,82180000,16511.86
536,2014-05-16,16447.32,16498.99,16414.32,16491.31,119330000,16491.31
537,2014-05-15,16613.52,16622.9,16397.46,16446.81,106610000,16446.81
538,2014-05-14,16716.08,16717.56,16595.0,16613.97,71970000,16613.97
539,2014-05-13,16695.92,16735.51,16695.92,16715.44,71340000,16715.44
540,2014-05-12,16584.82,16704.84,16584.82,16695.47,71550000,16695.47
541,2014-05-09,16551.23,16588.77,16498.71,16583.34,74980000,16583.34
542,2014-05-08,16518.16,16622.95,16502.01,16550.97,75620000,16550.97
543,2014-05-07,16401.66,16522.94,16357.35,16518.54,93870000,16518.54
544,2014-05-06,16529.85,16529.85,16399.99,16401.02,74340000,16401.02
545,2014-05-05,16509.75,16547.92,16377.09,16530.55,70320000,16530.55
546,2014-05-02,16562.34,16620.06,16488.31,16512.89,78910000,16512.89
547,2014-05-01,16580.26,16604.79,16525.25,16558.87,75630000,16558.87
548,2014-04-30,16534.86,16592.28,16510.87,16580.84,92970000,16580.84
549,2014-04-29,16451.18,16559.39,16451.18,16535.37,71240000,16535.37
550,2014-04-28,16363.2,16500.37,16312.66,16448.74,105510000,16448.74
551,2014-04-25,16503.26,16503.26,16333.78,16361.46,90630000,16361.46
552,2014-04-24,16503.39,16541.26,16452.3,16501.65,80340000,16501.65
553,2014-04-23,16513.73,16525.99,16477.28,16501.65,76830000,16501.65
554,2014-04-22,16449.38,16565.71,16449.38,16514.37,84830000,16514.37
555,2014-04-21,16408.92,16459.78,16402.08,16449.25,79500000,16449.25
556,2014-04-17,16424.14,16460.49,16368.14,16408.54,136190000,16408.54
557,2014-04-16,16266.23,16424.85,16266.23,16424.85,94650000,16424.85
558,2014-04-15,16173.49,16272.95,16063.2,16262.56,97850000,16262.56
559,2014-04-14,16028.29,16184.76,16028.29,16173.24,90020000,16173.24
560,2014-04-11,16168.87,16168.87,16015.32,16026.75,119550000,16026.75
561,2014-04-10,16437.24,16456.12,16153.34,16170.22,112550000,16170.22
562,2014-04-09,16256.37,16438.82,16256.37,16437.18,91550000,16437.18
563,2014-04-08,16245.16,16296.86,16180.28,16256.14,98510000,16256.14
564,2014-04-07,16414.15,16421.38,16244.01,16245.87,116540000,16245.87
565,2014-04-04,16576.02,16631.63,16392.77,16412.71,104350000,16412.71
566,2014-04-03,16572.36,16604.15,16527.6,16572.55,77220000,16572.55
567,2014-04-02,16532.8,16588.19,16506.6,16573.0,78120000,16573.0
568,2014-04-01,16458.05,16565.73,16457.6,16532.61,88010000,16532.61
569,2014-03-31,16324.22,16480.85,16324.22,16457.66,104510000,16457.66
570,2014-03-28,16267.77,16414.86,16267.77,16323.06,86370000,16323.06
571,2014-03-27,16268.67,16300.94,16191.79,16264.23,93650000,16264.23
572,2014-03-26,16370.71,16466.04,16268.99,16268.99,92770000,16268.99
573,2014-03-25,16279.2,16407.18,16279.2,16367.88,89110000,16367.88
574,2014-03-24,16303.28,16380.51,16215.56,16276.69,110620000,16276.69
575,2014-03-21,16332.69,16456.45,16290.79,16302.77,353670000,16302.77
576,2014-03-20,16221.98,16353.98,16160.33,16331.05,91530000,16331.05
577,2014-03-19,16335.71,16363.32,16126.29,16222.17,90110000,16222.17
578,2014-03-18,16245.93,16369.94,16245.93,16336.19,79140000,16336.19
579,2014-03-17,16066.37,16270.34,16066.37,16247.22,88930000,16247.22
580,2014-03-14,16106.32,16165.05,16046.99,16065.67,85660000,16065.67
581,2014-03-13,16341.55,16405.07,16084.1,16108.89,86160000,16108.89
582,2014-03-12,16350.67,16364.74,16260.03,16340.08,77900000,16340.08
583,2014-03-11,16419.39,16460.33,16325.17,16351.25,78150000,16351.25
584,2014-03-10,16453.1,16453.1,16334.2,16418.68,68210000,16418.68
585,2014-03-07,16424.53,16505.7,16398.86,16452.72,80690000,16452.72
586,2014-03-06,16360.56,16450.17,16360.56,16421.89,75900000,16421.89
587,2014-03-05,16395.88,16406.55,16343.96,16360.18,73980000,16360.18
588,2014-03-04,16169.32,16419.49,16169.32,16395.88,96120000,16395.88
589,2014-03-03,16321.71,16321.71,16071.25,16168.03,92760000,16168.03
590,2014-02-28,16273.23,16398.95,16226.09,16321.71,122110000,16321.71
591,2014-02-27,16197.7,16276.28,16159.81,16272.65,97640000,16272.65
592,2014-02-26,16180.36,16252.35,16155.86,16198.41,93980000,16198.41
593,2014-02-25,16207.34,16254.26,16147.25,16179.66,99470000,16179.66
594,2014-02-24,16102.27,16300.04,16102.27,16207.14,244580000,16207.14
595,2014-02-21,16135.92,16191.92,16093.8,16103.3,126580000,16103.3
596,2014-02-20,16044.15,16161.64,16006.59,16133.23,77720000,16133.23
597,2014-02-19,16126.23,16225.72,16031.66,16040.56,80560000,16040.56
598,2014-02-18,16153.97,16167.33,16107.04,16130.4,91250000,16130.4
599,2014-02-14,16018.08,16175.55,15985.39,16154.39,84060000,16154.39
600,2014-02-13,15946.99,16039.37,15863.25,16027.59,99470000,16027.59
601,2014-02-12,15993.04,16036.56,15928.75,15963.94,77310000,15963.94
602,2014-02-11,15804.17,16027.19,15803.4,15994.77,95930000,15994.77
603,2014-02-10,15793.63,15801.79,15733.69,15801.79,84110000,15801.79
604,2014-02-07,15630.64,15798.51,15625.53,15794.08,105780000,15794.08
605,2014-02-06,15443.83,15632.09,15443.0,15628.53,106980000,15628.53
606,2014-02-05,15443.0,15478.21,15340.69,15440.23,105130000,15440.23
607,2014-02-04,15372.93,15481.85,15356.62,15445.24,124110000,15445.24
608,2014-02-03,15697.69,15708.54,15356.17,15372.8,151050000,15372.8
609,2014-01-31,15847.19,15847.19,15617.55,15698.85,137090000,15698.85
610,2014-01-30,15743.03,15907.53,15733.27,15848.61,92100000,15848.61
611,2014-01-29,15927.08,15927.08,15708.98,15738.79,109590000,15738.79
612,2014-01-28,15840.84,15945.89,15840.84,15928.56,89110000,15928.56
613,2014-01-27,15879.05,15942.77,15783.55,15837.88,127540000,15837.88
614,2014-01-24,16203.29,16203.29,15879.11,15879.11,141450000,15879.11
615,2014-01-23,16371.99,16372.96,16140.58,16197.35,100540000,16197.35
616,2014-01-22,16420.48,16453.49,16332.98,16373.34,87470000,16373.34
617,2014-01-21,16459.27,16520.6,16316.25,16414.44,111570000,16414.44
618,2014-01-17,16408.02,16495.26,16378.8,16458.56,184970000,16458.56
619,2014-01-16,16477.7,16477.7,16375.56,16417.01,87370000,16417.01
620,2014-01-15,16378.03,16505.28,16376.78,16481.94,101130000,16481.94
621,2014-01-14,16261.99,16373.92,16260.83,16373.86,98610000,16373.86
622,2014-01-13,16434.03,16453.13,16240.6,16257.94,111680000,16257.94
623,2014-01-10,16453.62,16487.65,16379.02,16437.05,85190000,16437.05
624,2014-01-09,16471.41,16525.35,16378.61,16444.76,83990000,16444.76
625,2014-01-08,16527.66,16528.88,16416.69,16462.74,103260000,16462.74
626,2014-01-07,16429.02,16562.32,16429.02,16530.94,81270000,16530.94
627,2014-01-06,16474.04,16532.99,16405.52,16425.1,89380000,16425.1
628,2014-01-03,16456.89,16518.74,16439.3,16469.99,72770000,16469.99
629,2014-01-02,16572.17,16573.07,16416.49,16441.35,80960000,16441.35
630,2013-12-31,16512.38,16588.25,16511.48,16576.66,78760000,16576.66
631,2013-12-30,16484.51,16504.35,16476.87,16504.29,54220000,16504.29
632,2013-12-27,16486.37,16529.01,16461.23,16478.41,47230000,16478.41
633,2013-12-26,16370.97,16483.0,16370.97,16479.88,50160000,16479.88
634,2013-12-24,16295.7,16360.6,16295.7,16357.55,33640000,16357.55
635,2013-12-23,16225.25,16318.11,16225.25,16294.61,78930000,16294.61
636,2013-12-20,16178.57,16287.84,16178.57,16221.14,285190000,16221.14
637,2013-12-19,16162.51,16194.72,16121.54,16179.08,94980000,16179.08
638,2013-12-18,15876.57,16173.04,15808.92,16167.97,129620000,16167.97
639,2013-12-17,15884.06,15917.96,15836.45,15875.26,101490000,15875.26
640,2013-12-16,15759.6,15930.31,15759.6,15884.57,101470000,15884.57
641,2013-12-13,15745.66,15792.8,15717.92,15755.36,83180000,15755.36
642,2013-12-12,15844.82,15845.11,15703.79,15739.43,105870000,15739.43
643,2013-12-11,15970.75,15997.22,15827.7,15843.53,107170000,15843.53
644,2013-12-10,16024.12,16029.06,15969.53,15973.13,79420000,15973.13
645,2013-12-09,16019.49,16058.4,16015.29,16025.53,91810000,16025.53
646,2013-12-06,15825.55,16022.35,15825.55,16020.2,98260000,16020.2
647,2013-12-05,15886.5,15896.19,15809.37,15821.51,128080000,15821.51
648,2013-12-04,15910.51,15960.36,15791.29,15889.77,111180000,15889.77
649,2013-12-03,16004.72,16004.72,15859.68,15914.62,103910000,15914.62
650,2013-12-02,16087.12,16098.0,15986.23,16008.77,92590000,16008.77
651,2013-11-29,16105.16,16174.51,16074.14,16086.41,69190000,16086.41
652,2013-11-27,16073.37,16107.99,16057.34,16097.33,65730000,16097.33
653,2013-11-26,16070.93,16120.25,16070.93,16072.8,107450000,16072.8
654,2013-11-25,16072.09,16109.63,16055.46,16072.54,94040000,16072.54
655,2013-11-22,16008.71,16068.78,15976.27,16064.77,81000000,16064.77
656,2013-11-21,15908.07,16016.04,15908.07,16009.99,79000000,16009.99
657,2013-11-20,15971.2,16016.85,15865.37,15900.82,84350000,15900.82
658,2013-11-19,15974.06,16025.85,15943.78,15967.03,84570000,15967.03
659,2013-11-18,15962.72,16030.28,15942.17,15976.02,94860000,15976.02
660,2013-11-15,15876.16,15962.98,15875.9,15961.7,126460000,15961.7
661,2013-11-14,15806.22,15884.99,15798.74,15876.22,123860000,15876.22
662,2013-11-13,15739.5,15822.98,15672.0,15821.63,92450000,15821.63
663,2013-11-12,15773.15,15793.38,15708.29,15750.67,79260000,15750.67
664,2013-11-11,15759.28,15791.45,15737.22,15783.1,58860000,15783.1
665,2013-11-08,15591.54,15764.29,15579.35,15761.78,101200000,15761.78
666,2013-11-07,15751.31,15797.68,15586.33,15593.98,103860000,15593.98
667,2013-11-06,15628.72,15750.29,15628.72,15746.88,109200000,15746.88
668,2013-11-05,15631.22,15651.89,15522.18,15618.22,91890000,15618.22
669,2013-11-04,15621.2,15658.9,15588.48,15639.12,71200000,15639.12
670,2013-11-01,15558.01,15649.4,15543.25,15615.55,101830000,15615.55
671,2013-10-31,15619.92,15651.86,15544.69,15545.75,114050000,15545.75
672,2013-10-30,15680.74,15721.0,15574.52,15618.76,79170000,15618.76
673,2013-10-29,15572.21,15683.08,15572.21,15680.35,86600000,15680.35
674,2013-10-28,15569.19,15599.09,15533.48,15568.93,92760000,15568.93
675,2013-10-25,15523.72,15570.6,15512.96,15570.28,109900000,15570.28
676,2013-10-24,15414.87,15528.63,15414.13,15509.21,89240000,15509.21
677,2013-10-23,15465.34,15465.66,15366.19,15413.33,90630000,15413.33
678,2013-10-22,15394.22,15518.1,15394.22,15467.66,107030000,15467.66
679,2013-10-21,15401.32,15410.18,15362.66,15392.2,93660000,15392.2
680,2013-10-18,15371.71,15412.97,15321.81,15399.65,156660000,15399.65
681,2013-10-17,15369.46,15376.11,15229.02,15371.65,108490000,15371.65
682,2013-10-16,15170.7,15374.15,15170.7,15373.83,92850000,15373.83
683,2013-10-15,15300.3,15301.91,15161.33,15168.01,91440000,15168.01
684,2013-10-14,15231.33,15309.48,15136.38,15301.26,81420000,15301.26
685,2013-10-11,15126.52,15237.3,15100.13,15237.11,85730000,15237.11
686,2013-10-10,14806.39,15126.07,14806.39,15126.07,106540000,15126.07
687,2013-10-09,14778.19,14852.5,14719.43,14802.98,103190000,14802.98
688,2013-10-08,14938.04,14938.04,14773.47,14776.53,102690000,14776.53
689,2013-10-07,15069.3,15069.3,14920.83,14936.24,79620000,14936.24
690,2013-10-04,14994.68,15083.99,14972.33,15072.58,75100000,15072.58
691,2013-10-03,15127.23,15127.23,14947.03,14996.48,91300000,14996.48
692,2013-10-02,15182.65,15182.65,15044.71,15133.14,86090000,15133.14
693,2013-10-01,15132.49,15208.4,15110.34,15191.7,82460000,15191.7
694,2013-09-30,15249.82,15249.82,15086.71,15129.67,122330000,15129.67
695,2013-09-27,15317.45,15317.45,15211.81,15258.24,95660000,15258.24
696,2013-09-26,15274.42,15387.19,15274.42,15328.3,79050000,15328.3
697,2013-09-25,15339.02,15372.48,15253.16,15273.26,81890000,15273.26
698,2013-09-24,15402.54,15433.75,15327.14,15334.59,85430000,15334.59
699,2013-09-23,15452.31,15466.95,15368.25,15401.38,94920000,15401.38
700,2013-09-20,15635.09,15654.77,15448.09,15451.09,379650000,15451.09
701,2013-09-19,15677.86,15695.89,15625.45,15636.55,116280000,15636.55
702,2013-09-18,15533.03,15709.58,15470.16,15676.94,145410000,15676.94
703,2013-09-17,15503.15,15555.07,15503.15,15529.73,104480000,15529.73
704,2013-09-16,15381.36,15549.87,15381.36,15494.78,105740000,15494.78
705,2013-09-13,15312.86,15380.97,15312.86,15376.06,90890000,15376.06
706,2013-09-12,15327.14,15345.32,15283.26,15300.64,99760000,15300.64
707,2013-09-11,15194.13,15326.6,15194.13,15326.6,102090000,15326.6
708,2013-09-10,15067.23,15192.13,15067.23,15191.06,103200000,15191.06
709,2013-09-09,14927.19,15088.41,14927.19,15063.12,90660000,15063.12
710,2013-09-06,14941.55,15009.84,14789.4,14922.5,108410000,14922.5
711,2013-09-05,14929.49,14987.47,14923.27,14937.48,101010000,14937.48
712,2013-09-04,14832.42,14956.74,14799.09,14930.87,122150000,14930.87
713,2013-09-03,14801.55,14933.35,14777.48,14833.96,142530000,14833.96
714,2013-08-30,14844.1,14848.24,14762.35,14810.31,135850000,14810.31
715,2013-08-29,14817.91,14916.01,14792.11,14840.95,93170000,14840.95
716,2013-08-28,14770.99,14867.4,14760.41,14824.51,104620000,14824.51
717,2013-08-27,14939.25,14939.25,14765.42,14776.13,118610000,14776.13
718,2013-08-26,15014.58,15049.98,14945.24,14946.46,102820000,14946.46
719,2013-08-23,14988.78,15025.56,14931.24,15010.51,131860000,15010.51
720,2013-08-22,14908.6,14989.12,14899.0,14963.74,153490000,14963.74
721,2013-08-21,14993.81,15019.7,14880.84,14897.55,98340000,14897.55
722,2013-08-20,15011.82,15074.92,14992.16,15002.99,102340000,15002.99
723,2013-08-19,15076.79,15106.39,15005.42,15010.74,111660000,15010.74
724,2013-08-16,15112.57,15139.77,15054.38,15081.47,151620000,15081.47
725,2013-08-15,15332.71,15332.71,15094.03,15112.19,128340000,15112.19
726,2013-08-14,15447.71,15453.08,15316.62,15337.66,91030000,15337.66
727,2013-08-13,15420.68,15504.14,15342.34,15451.01,84790000,15451.01
728,2013-08-12,15415.22,15441.75,15359.93,15419.68,78060000,15419.68
729,2013-08-09,15496.63,15507.76,15346.65,15425.51,81180000,15425.51
730,2013-08-08,15477.27,15557.12,15418.6,15498.32,90990000,15498.32
731,2013-08-07,15516.21,15516.21,15421.75,15470.67,88430000,15470.67
732,2013-08-06,15608.44,15608.44,15473.4,15518.74,87730000,15518.74
733,2013-08-05,15651.98,15655.21,15584.83,15612.13,76850000,15612.13
