company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Greenstand,greenstand.org,Anchorage,AK,United States,34,http://www.linkedin.com/company/greenstand.org,2015,Environmental,1827,7140000,1,,,,,,,https://www.growjo.com/company/Greenstand,https://www.indeed.com/jobs?q=company%3A(Greenstand),89%,For Contact Direct Phone Numbers and Emails see Lead411
Three Bears Alaska,threebearsalaska.com,Wasilla,AK,United States,109,http://www.linkedin.com/company/three-bears-alaska-inc-,1980,Retail,4205,24743000,1,,,,,,,https://www.growjo.com/company/Three_Bears_Alaska,https://www.indeed.com/jobs?q=company%3A(Three Bears Alaska),30%,For Contact Direct Phone Numbers and Emails see Lead411
BRICE ENVIRONMENTAL SERVICES CORPORATION,briceenvironmental.com,Anchorage,AK,United States,69,http://www.linkedin.com/company/brice-environmental-services-corporation,,Environmental,6007,14490000,1,,,,,,,https://www.growjo.com/company/BRICE_ENVIRONMENTAL_SERVICES_CORPORATION,https://www.indeed.com/jobs?q=company%3A(BRICE ENVIRONMENTAL SERVICES CORPORATION),19%,For Contact Direct Phone Numbers and Emails see Lead411
Behavior Matters,behaviormattersllc.com,Anchorage,AK,United States,43,http://www.linkedin.com/company/behavior-matters,2010,Hospital/Healthcare,6313,11610000,1,,,,,,,https://www.growjo.com/company/Behavior_Matters,https://www.indeed.com/jobs?q=company%3A(Behavior Matters),26%,For Contact Direct Phone Numbers and Emails see Lead411
Sunshine Community Health Center,sunshineclinic.org,Talkeetna,AK,United States,39,http://www.linkedin.com/company/sunshine-community-health-center,1986,Hospital/Healthcare,6372,10530000,1,,,,,,,https://www.growjo.com/company/Sunshine_Community_Health_Center,https://www.indeed.com/jobs?q=company%3A(Sunshine Community Health Center),26%,For Contact Direct Phone Numbers and Emails see Lead411
