company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Atmosphere.tv,atmosphere.tv,Austin,TX,United States,97,http://www.linkedin.com/company/atmospheretv,2018,Media,16,19885000,2,,,,B2C,,$48.7M,https://www.growjo.com/company/Atmosphere.tv,https://www.indeed.com/jobs?q=company%3A(Atmosphere.tv),73%,For Contact Direct Phone Numbers and Emails see Lead411
Sana Benefits,sanabenefits.com,Austin,TX,United States,98,http://www.linkedin.com/company/sana-benefits,2017,Fintech,17,21560000,5,"Healthcare, Insurance, Health and Insurance, Fin Tech",,,,,$26.8M,https://www.growjo.com/company/Sana_Benefits,https://www.indeed.com/jobs?q=company%3A(Sana Benefits),66%,For Contact Direct Phone Numbers and Emails see Lead411
vFairs,vfairs.com,Coppell,TX,United States,161,http://www.linkedin.com/company/vfairs,2016,Tech Services,5,23345000,5,saas,,,,,,https://www.growjo.com/company/vFairs,https://www.indeed.com/jobs?q=company%3A(vFairs),204%,For Contact Direct Phone Numbers and Emails see Lead411
Avondale UK,avondale.co.uk,,TX,United States,85,http://www.linkedin.com/company/avondale-group,1991,Consulting,157,,1,,,,,,,https://www.growjo.com/company/Avondale_UK,https://www.indeed.com/jobs?q=company%3A(Avondale UK),204%,For Contact Direct Phone Numbers and Emails see Lead411
Federal Home Loan Bank of Dallas,fhlb.com,Irving,TX,United States,232,http://www.linkedin.com/company/federal-home-loan-bank-of-dallas,1932,Banking,6,,6,,,,,,,https://www.growjo.com/company/Federal_Home_Loan_Bank_of_Dallas,https://www.indeed.com/jobs?q=company%3A(Federal Home Loan Bank of Dallas),0%,For Contact Direct Phone Numbers and Emails see Lead411
Sunnova Energy,sunnova.com,Houston,TX,United States,345,http://www.linkedin.com/company/sunnova,2012,Utilities,5,75900000,104,,,,,,$2.4B,https://www.growjo.com/company/Sunnova_Energy,https://www.indeed.com/jobs?q=company%3A(Sunnova Energy),19%,For Contact Direct Phone Numbers and Emails see Lead411
Contango Oil & Gas Company,contango.com,Houston,TX,United States,126,http://www.linkedin.com/company/contango-oil-&-gas-company,,Energy/Oil,6,30870000,1,,,,,,$75.4M,https://www.growjo.com/company/Contango_Oil_&_Gas_Company,https://www.indeed.com/jobs?q=company%3A(Contango Oil & Gas Company),27%,For Contact Direct Phone Numbers and Emails see Lead411
Aceable,aceable.com,Austin,TX,United States,171,http://www.linkedin.com/company/aceable,2013,EdTech,18,28215000,2,"Mobile, Education, Mobile Games, Technical Continuing Education",Sageview Capital,,,,$105.7M,https://www.growjo.com/company/Aceable,https://www.indeed.com/jobs?q=company%3A(Aceable),17%,For Contact Direct Phone Numbers and Emails see Lead411
ActivTrak,activtrak.com,Austin,TX,United States,123,http://www.linkedin.com/company/activtrak-com,,IT Security,19,25092000,1,saas,,,,,$70M,https://www.growjo.com/company/ActivTrak,https://www.indeed.com/jobs?q=company%3A(ActivTrak),102%,For Contact Direct Phone Numbers and Emails see Lead411
SamCart,samcart.com,Austin,TX,United States,57,http://www.linkedin.com/company/samcart-llc,2014,eCommerceTech,20,8265000,1,"E-Commerce, E-Commerce Platforms, Ecommerce",,,,,$13M,https://www.growjo.com/company/SamCart,https://www.indeed.com/jobs?q=company%3A(SamCart),97%,For Contact Direct Phone Numbers and Emails see Lead411
Diligent Robotics,diligentrobots.com,Austin,TX,United States,48,http://www.linkedin.com/company/diligent-robotics,,Digital Health,21,12960000,3,"Healthcare, Robotics, Artificial Intelligence",,,,,$17.8M,https://www.growjo.com/company/Diligent_Robotics,https://www.indeed.com/jobs?q=company%3A(Diligent Robotics),60%,For Contact Direct Phone Numbers and Emails see Lead411
Compass Datacenters,compassdatacenters.com,Dallas,TX,United States,103,http://www.linkedin.com/company/compass-datacenters,2011,Tech Services,7,14935000,1,,,,,,$135M,https://www.growjo.com/company/Compass_Datacenters,https://www.indeed.com/jobs?q=company%3A(Compass Datacenters),10%,For Contact Direct Phone Numbers and Emails see Lead411
Coder,coder.com,Austin,TX,United States,85,http://www.linkedin.com/company/coderhq,2016,eCommerceTech,22,12325000,6,saas,,,,,$47.8M,https://www.growjo.com/company/Coder,https://www.indeed.com/jobs?q=company%3A(Coder),89%,For Contact Direct Phone Numbers and Emails see Lead411
Theatro,theatro.com,Richardson,TX,United States,155,http://www.linkedin.com/company/theatro,2011,Salestech,8,21170000,3,Mobile,,,,,$55.8M,https://www.growjo.com/company/Theatro,https://www.indeed.com/jobs?q=company%3A(Theatro),7%,For Contact Direct Phone Numbers and Emails see Lead411
Spruce,getspruce.com,Austin,TX,United States,46,http://www.linkedin.com/company/spruce-inc,2016,Consumer,23,11546000,1,"Mobile, Marketplaces, Local, Household Services",,,,,$14.6M,https://www.growjo.com/company/Spruce,https://www.indeed.com/jobs?q=company%3A(Spruce),59%,For Contact Direct Phone Numbers and Emails see Lead411
OutMatch HCM,outmatch.com,Dallas,TX,,142,http://www.linkedin.com/company/outmatchhcm,2016,Tech Services,9,20590000,1,saas,,,,,$8M,https://www.growjo.com/company/OutMatch_HCM,https://www.indeed.com/jobs?q=company%3A(OutMatch HCM),6%,For Contact Direct Phone Numbers and Emails see Lead411
Wheel,wheel.com,Austin,TX,United States,105,http://www.linkedin.com/company/wheel-health,2018,Digital Health,24,28350000,1,"Technology, Healthcare Services, Digital Health, Telemedicine",,,,,$15.6M,https://www.growjo.com/company/Wheel,https://www.indeed.com/jobs?q=company%3A(Wheel),91%,For Contact Direct Phone Numbers and Emails see Lead411
Literati,literati.com,Austin,TX,United States,141,http://www.linkedin.com/company/literatibooks,2017,Publishing,25,34263000,1,,,,,,$52M,https://www.growjo.com/company/Literati,https://www.indeed.com/jobs?q=company%3A(Literati),91%,For Contact Direct Phone Numbers and Emails see Lead411
Mitratech,mitratech.com,Austin,TX,United States,548,http://www.linkedin.com/company/mitratech,1987,eCommerceTech,26,79460000,1,saas,,,,,,https://www.growjo.com/company/Mitratech,https://www.indeed.com/jobs?q=company%3A(Mitratech),24%,For Contact Direct Phone Numbers and Emails see Lead411
Trophy Signature Homes,trophysignaturehomes.com,Dallas,TX,United States,62,http://www.linkedin.com/company/trophysignaturehomes,,Construction,10,17980000,1,,,,,,,https://www.growjo.com/company/Trophy_Signature_Homes,https://www.indeed.com/jobs?q=company%3A(Trophy Signature Homes),158%,For Contact Direct Phone Numbers and Emails see Lead411
Ontic,ontic.ai,Austin,TX,United States,88,http://www.linkedin.com/company/ontic-technologies,,Tech Services,27,12760000,1,,,,,,$16.7M,https://www.growjo.com/company/Ontic,https://www.indeed.com/jobs?q=company%3A(Ontic),87%,For Contact Direct Phone Numbers and Emails see Lead411
Stirista,stirista.com,San Antonio,TX,United States,82,http://www.linkedin.com/company/stirista-global,2009,Marketing,1,20500000,1,,,,,,$13M,https://www.growjo.com/company/Stirista,https://www.indeed.com/jobs?q=company%3A(Stirista),58%,For Contact Direct Phone Numbers and Emails see Lead411
Hello Alice,helloalice.com,Houston,TX,United States,45,http://www.linkedin.com/company/helloalice,2017,Tech Services,7,6525000,1,"Small and Medium Businesses, Entrepreneurs",,,,,$1.5M,https://www.growjo.com/company/Hello_Alice,https://www.indeed.com/jobs?q=company%3A(Hello Alice),50%,For Contact Direct Phone Numbers and Emails see Lead411
Literati,literati.com,Austin,TX,United States,141,http://www.linkedin.com/company/literati,,Publishing,28,34263000,1,,,,,,$52M,https://www.growjo.com/company/Literati,https://www.indeed.com/jobs?q=company%3A(Literati),86%,For Contact Direct Phone Numbers and Emails see Lead411
Solaris Midstream,solarismidstream.com,Houston,TX,United States,68,http://www.linkedin.com/company/solarismidstream,2016,Energy/Oil,8,16660000,1,,,,,,,https://www.growjo.com/company/Solaris_Midstream,https://www.indeed.com/jobs?q=company%3A(Solaris Midstream),26%,For Contact Direct Phone Numbers and Emails see Lead411
Cytracom,cytracom.com,Allen,TX,United States,82,http://www.linkedin.com/company/cytracom-communications,2008,Tech Services,11,11890000,1,,,,,,,https://www.growjo.com/company/Cytracom,https://www.indeed.com/jobs?q=company%3A(Cytracom),82%,For Contact Direct Phone Numbers and Emails see Lead411
Auctane,auctane.com,Austin,TX,United States,101,http://www.linkedin.com/company/auctane,,Tech Services,29,14645000,1,,,,,,,https://www.growjo.com/company/Auctane,https://www.indeed.com/jobs?q=company%3A(Auctane),153%,For Contact Direct Phone Numbers and Emails see Lead411
Intrusion Inc.,intrusion.com,Richardson,TX,United States,73,http://www.linkedin.com/company/intrusion.com,1983,IT Security,12,,1,,,,,,,https://www.growjo.com/company/Intrusion_Inc.,https://www.indeed.com/jobs?q=company%3A(Intrusion Inc.),152%,For Contact Direct Phone Numbers and Emails see Lead411
Solvo Global USA,solvoglobal.com,The Woodlands,TX,United States,264,http://www.linkedin.com/company/solvo-global-usa,,Outsource,9,45408000,1,,,,,,,https://www.growjo.com/company/Solvo_Global_USA,https://www.indeed.com/jobs?q=company%3A(Solvo Global USA),151%,For Contact Direct Phone Numbers and Emails see Lead411
A Cloud Guru,acloud.guru,Austin,TX,United States,671,http://www.linkedin.com/company/a-cloud-guru,2015,EdTech,17,110715000,53,"Social Media, Cloud Computing, Education","Elephant Venture Capital, Summit Partners, AirTree Ventures, Bain Capital, ",,,,$40M,https://www.growjo.com/company/A_Cloud_Guru,https://www.indeed.com/jobs?q=company%3A(A Cloud Guru),102%,For Contact Direct Phone Numbers and Emails see Lead411
The Helper Bees,thehelperbees.com,Austin,TX,United States,87,http://www.linkedin.com/company/the-helper-bees,2015,Insurance,30,19140000,1,,,,,,$6.2M,https://www.growjo.com/company/The_Helper_Bees,https://www.indeed.com/jobs?q=company%3A(The Helper Bees),149%,For Contact Direct Phone Numbers and Emails see Lead411
AmeriTex Pipe & Products,ameritexpipe.com,Seguin,TX,United States,88,http://www.linkedin.com/company/ameritex-pipe-products,2009,Construction,365,25520000,1,,,,,,$130M,https://www.growjo.com/company/AmeriTex_Pipe_&_Products,https://www.indeed.com/jobs?q=company%3A(AmeriTex Pipe & Products),17%,For Contact Direct Phone Numbers and Emails see Lead411
Lexitas,lexitaslegal.com,Houston,TX,United States,918,http://www.linkedin.com/company/lexitas,1987,Legal,10,280000000,4,Legal services,,,,880000000,,https://www.growjo.com/company/Lexitas,https://www.indeed.com/jobs?q=company%3A(Lexitas),142%,For Contact Direct Phone Numbers and Emails see Lead411
Uhnder,uhnder.com,Austin,TX,United States,102,http://www.linkedin.com/company/uhnder,,Semiconductors,31,28050000,1,,,,,,$45M,https://www.growjo.com/company/Uhnder,https://www.indeed.com/jobs?q=company%3A(Uhnder),73%,For Contact Direct Phone Numbers and Emails see Lead411
DATA GUMBO,datagumbo.com,Houston,TX,United States,58,http://www.linkedin.com/company/data-gumbo,2016,Industrial,11,20474000,1,,,,,,$15M,https://www.growjo.com/company/DATA_GUMBO,https://www.indeed.com/jobs?q=company%3A(DATA GUMBO),32%,For Contact Direct Phone Numbers and Emails see Lead411
FTC Solar,ftcsolar.com,Austin,TX,United States,170,http://www.linkedin.com/company/ftcsolar,,Environmental,32,35700000,1,,,,,,,https://www.growjo.com/company/FTC_Solar,https://www.indeed.com/jobs?q=company%3A(FTC Solar),143%,For Contact Direct Phone Numbers and Emails see Lead411
Medical Edge Recruitment,medicaledgerecruitment.com,The Woodlands,TX,United States,46,http://www.linkedin.com/company/medical-edge-recruitment,2014,Recruiting,12,5520000,1,,,,,,,https://www.growjo.com/company/Medical_Edge_Recruitment,https://www.indeed.com/jobs?q=company%3A(Medical Edge Recruitment),188%,For Contact Direct Phone Numbers and Emails see Lead411
Take Command Health,takecommandhealth.com,Dallas,TX,United States,41,http://www.linkedin.com/company/take-command-health,2014,Fintech,13,9020000,1,saas,,,,,$17.2M,https://www.growjo.com/company/Take_Command_Health,https://www.indeed.com/jobs?q=company%3A(Take Command Health),116%,For Contact Direct Phone Numbers and Emails see Lead411
Aligned Energy,alignedenergy.com,Plano,TX,United States,98,http://www.linkedin.com/company/aligned-energy,2013,Tech Services,14,14210000,1,"Cleantech,Data Storage,Human Resources Hr,Solar Power,Storage,Wind Power",Goldman Sachs Bank USA.,,B2B,,$10M,https://www.growjo.com/company/Aligned_Energy,https://www.indeed.com/jobs?q=company%3A(Aligned Energy),13%,For Contact Direct Phone Numbers and Emails see Lead411
Shipwell,shipwell.com,Austin,TX,United States,141,http://www.linkedin.com/company/shipwell,2016,Tech Services,33,20445000,14,"saas, logistics",Fifth Wall,,,,$47M,https://www.growjo.com/company/Shipwell,https://www.indeed.com/jobs?q=company%3A(Shipwell),18%,For Contact Direct Phone Numbers and Emails see Lead411
Freedom Solar,freedomsolarpower.com,Austin,TX,United States,148,http://www.linkedin.com/company/freedom-solar,,Environmental,34,31080000,1,,,,,,,https://www.growjo.com/company/Freedom_Solar,https://www.indeed.com/jobs?q=company%3A(Freedom Solar),54%,For Contact Direct Phone Numbers and Emails see Lead411
FlashParking,flashparking.com,Austin,TX,United States,208,http://www.linkedin.com/company/flashparking,2011,Tech Services,35,30160000,1,,,,,,$64.3M,https://www.growjo.com/company/FlashParking,https://www.indeed.com/jobs?q=company%3A(FlashParking),39%,For Contact Direct Phone Numbers and Emails see Lead411
MTX Group,mtxb2b.com,Frisco,TX,United States,608,http://www.linkedin.com/company/mtx-group,2008,Tech Services,15,88160000,6,,,,,,,https://www.growjo.com/company/MTX_Group,https://www.indeed.com/jobs?q=company%3A(MTX Group),120%,For Contact Direct Phone Numbers and Emails see Lead411
VanillaSoft,vanillasoft.com,Plano,TX,United States,84,http://www.linkedin.com/company/vanillasoft,2005,Martech,16,9280000,1,"Customer Support,Marketing saas",,,B2B,,$5M,https://www.growjo.com/company/VanillaSoft,https://www.indeed.com/jobs?q=company%3A(VanillaSoft),35%,For Contact Direct Phone Numbers and Emails see Lead411
Endeavor Real Estate Group,endeavor-re.com,Austin,TX,United States,160,http://www.linkedin.com/company/endeavor-real-estate-group,1999,Real Estate,36,,1,Real Estate,,,,,,https://www.growjo.com/company/Endeavor_Real_Estate_Group,https://www.indeed.com/jobs?q=company%3A(Endeavor Real Estate Group),7%,For Contact Direct Phone Numbers and Emails see Lead411
Eventus Systems,eventussystems.com,Austin,TX,United States,52,http://www.linkedin.com/company/eventus-systems-inc,2015,Tech Services,37,7540000,1,,,,,,$15.4M,https://www.growjo.com/company/Eventus_Systems,https://www.indeed.com/jobs?q=company%3A(Eventus Systems),93%,For Contact Direct Phone Numbers and Emails see Lead411
Hines,hines.com,Houston,TX,United States,41,http://www.linkedin.com/company/hines-immoblien-gmbh,1991,Real Estate,13,,1,,,,,,,https://www.growjo.com/company/Hines,https://www.indeed.com/jobs?q=company%3A(Hines),21%,For Contact Direct Phone Numbers and Emails see Lead411
Integrity Marketing Group,integritymarketing.com,Dallas,TX,United States,169,http://www.linkedin.com/company/integrity-marketing.,2006,Insurance,17,37180000,28,,,,,,$945M,https://www.growjo.com/company/Integrity_Marketing_Group,https://www.indeed.com/jobs?q=company%3A(Integrity Marketing Group),63%,For Contact Direct Phone Numbers and Emails see Lead411
Tarrytown Expocare Pharmacy,tarrytownexpocare.com,Austin,TX,United States,86,http://www.linkedin.com/company/tarrytown-expocare-llc,2007,Pharma,38,17286000,1,,,,,,,https://www.growjo.com/company/Tarrytown_Expocare_Pharmacy,https://www.indeed.com/jobs?q=company%3A(Tarrytown Expocare Pharmacy),19%,For Contact Direct Phone Numbers and Emails see Lead411
AlertMedia,alertmedia.com,Austin,TX,United States,235,http://www.linkedin.com/company/alertmedia,2013,Tech Services,39,34075000,26,"saas, Data Storage,Enterprise Software,Human Resources Hr,Information Security,Mobile,Security,Storage",JMI Equity,,B2B,,$57M,https://www.growjo.com/company/AlertMedia,https://www.indeed.com/jobs?q=company%3A(AlertMedia),53%,For Contact Direct Phone Numbers and Emails see Lead411
Trendline Interactive,trendlineinteractive.com,Austin,TX,United States,222,http://www.linkedin.com/company/trendline-interactive,2010,Marketing,40,55500000,1,"Advertising,Analytics,Email,Human Resources Hr,Marketing,Marketing Analytics",Growth Catalyst Partners,,B2B,,,https://www.growjo.com/company/Trendline_Interactive,https://www.indeed.com/jobs?q=company%3A(Trendline Interactive),5%,For Contact Direct Phone Numbers and Emails see Lead411
McKinley Packaging Company,mckinleypackaging.com,Dallas,TX,United States,79,http://www.linkedin.com/company/mckinley-packaging,,Packaging,18,,1,,,,,,,https://www.growjo.com/company/McKinley_Packaging_Company,https://www.indeed.com/jobs?q=company%3A(McKinley Packaging Company),132%,For Contact Direct Phone Numbers and Emails see Lead411
Three Oaks Hospice,threeoakshospice.com,Dallas,TX,United States,61,http://www.linkedin.com/company/three-oaks-hospice,,Hospital/Healthcare,19,16470000,1,,,,,,,https://www.growjo.com/company/Three_Oaks_Hospice,https://www.indeed.com/jobs?q=company%3A(Three Oaks Hospice),61%,For Contact Direct Phone Numbers and Emails see Lead411
Cyber Future Foundation,cyberfuturefoundation.org,Dallas,TX,United States,60,http://www.linkedin.com/company/cyber-future-foundation,2015,Trade,20,,1,,,,,,,https://www.growjo.com/company/Cyber_Future_Foundation,https://www.indeed.com/jobs?q=company%3A(Cyber Future Foundation),131%,For Contact Direct Phone Numbers and Emails see Lead411
data.world,data.world,Austin,TX,United States,130,http://www.linkedin.com/company/data.world,,Tech Services,41,18850000,1,saas,,,,,$71.3M,https://www.growjo.com/company/data.world,https://www.indeed.com/jobs?q=company%3A(data.world),31%,For Contact Direct Phone Numbers and Emails see Lead411
Hyliion,hyliion.com,Cedar Park,TX,United States,93,http://www.linkedin.com/company/hyliion,2015,Transportation,464,30504000,1,"Clean Energy, Transportation",,,,,$29.1M,https://www.growjo.com/company/Hyliion,https://www.indeed.com/jobs?q=company%3A(Hyliion),116%,For Contact Direct Phone Numbers and Emails see Lead411
Lionstone Investments,lionstoneinvestments.com,Houston,TX,United States,71,http://www.linkedin.com/company/the-lionstone-group,2001,Real Estate,14,,1,,,,,,,https://www.growjo.com/company/Lionstone_Investments,https://www.indeed.com/jobs?q=company%3A(Lionstone Investments),1%,For Contact Direct Phone Numbers and Emails see Lead411
Advise Insurance,adviseinsurance.com,Bloomington,TX,United States,54,http://www.linkedin.com/company/advise-insurance,,Insurance,15,11880000,1,,,,,,$100M,https://www.growjo.com/company/Advise_Insurance,https://www.indeed.com/jobs?q=company%3A(Advise Insurance),42%,For Contact Direct Phone Numbers and Emails see Lead411
Oryx Midstream Services,oryxmidstream.com,Midland,TX,United States,86,http://www.linkedin.com/company/oryx-midstream-services-llc,,Energy/Oil,497,21070000,1,"Physical Storage,Storage","Quantum Energy Partners, Post Oak Energy Capital",,,,$300M,https://www.growjo.com/company/Oryx_Midstream_Services,https://www.indeed.com/jobs?q=company%3A(Oryx Midstream Services),-1%,For Contact Direct Phone Numbers and Emails see Lead411
HealthRecon Connect,healthreconconnect.com,Southlake,TX,United States,338,http://www.linkedin.com/company/healthreconconnect,2016,Hospital/Healthcare,21,91260000,1,,,,,,,https://www.growjo.com/company/HealthRecon_Connect,https://www.indeed.com/jobs?q=company%3A(HealthRecon Connect),132%,For Contact Direct Phone Numbers and Emails see Lead411
Cariloop,cariloop.com,Dallas,TX,United States,59,http://www.linkedin.com/company/cariloop,2012,Digital Health,22,15930000,1,"Health Care Information Technology, Corporate Wellness, Health and Wellness, Employer Benefits Programs",,,,,$8.1M,https://www.growjo.com/company/Cariloop,https://www.indeed.com/jobs?q=company%3A(Cariloop),97%,For Contact Direct Phone Numbers and Emails see Lead411
CreditShop,creditshop.com,Austin,TX,United States,148,http://www.linkedin.com/company/creditshop,2014,Fintech,524,19240000,1,"Banking,Cleantech,Finance,Lending,Payments,Solar Power",,,B2C,,$139.5M,https://www.growjo.com/company/CreditShop,https://www.indeed.com/jobs?q=company%3A(CreditShop),-3%,For Contact Direct Phone Numbers and Emails see Lead411
Telaverge Communications,telavergecommunications.com,Plano,TX,United States,72,http://www.linkedin.com/company/telavergecommunications,,Telecom,23,23400000,1,,,,,,,https://www.growjo.com/company/Telaverge_Communications,https://www.indeed.com/jobs?q=company%3A(Telaverge Communications),125%,For Contact Direct Phone Numbers and Emails see Lead411
