company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Lovevery,lovevery.com,Boise,ID,United States,147,http://www.linkedin.com/company/lovevery,,Consumer,177,36897000,5,,,,,,$26M,https://www.growjo.com/company/Lovevery,https://www.indeed.com/jobs?q=company%3A(Lovevery),123%,For Contact Direct Phone Numbers and Emails see Lead411
Guild Education,guildeducation.com,Denver,ID,United States,862,http://www.linkedin.com/company/guildeducation,2015,EdTech,197,155160000,54,"Education, Career Planning, Employer Benefits Programs, Higher Education",,,,,$228.5M,https://www.growjo.com/company/Guild_Education,https://www.indeed.com/jobs?q=company%3A(Guild Education),28%,For Contact Direct Phone Numbers and Emails see Lead411
Zennify,zennify.com,Meridian,ID,United States,159,http://www.linkedin.com/company/zennify,2013,Tech Services,604,23055000,1,,,,,,,https://www.growjo.com/company/Zennify,https://www.indeed.com/jobs?q=company%3A(Zennify),47%,For Contact Direct Phone Numbers and Emails see Lead411
The Oola Life Coaching Network,OolaLife.com,Boise,ID,United States,62,http://www.linkedin.com/company/the-oolanetwork,2012,Training,742,10230000,1,,,,,,,https://www.growjo.com/company/The_Oola_Life_Coaching_Network,https://www.indeed.com/jobs?q=company%3A(The Oola Life Coaching Network),107%,For Contact Direct Phone Numbers and Emails see Lead411
"IM Services Group, LLC (IMSG)",imservices.net,Boise,ID,United States,52,http://www.linkedin.com/company/im-services-group-llc,,Construction,1151,15080000,1,,,,,,,"https://www.growjo.com/company/IM_Services_Group,_LLC_(IMSG)","https://www.indeed.com/jobs?q=company%3A(IM Services Group, LLC (IMSG))",117%,For Contact Direct Phone Numbers and Emails see Lead411
AppDetex,appdetex.com,Boise,ID,United States,108,http://www.linkedin.com/company/appdetex,2011,Tech Services,1258,15660000,1,saas,,,,,$29.6M,https://www.growjo.com/company/AppDetex,https://www.indeed.com/jobs?q=company%3A(AppDetex),11%,For Contact Direct Phone Numbers and Emails see Lead411
Plant Therapy,planttherapy.com,Twin Falls,ID,United States,81,http://www.linkedin.com/company/plant-therapy,,Medical,1308,,2,,,,,,,https://www.growjo.com/company/Plant_Therapy,https://www.indeed.com/jobs?q=company%3A(Plant Therapy),8%,For Contact Direct Phone Numbers and Emails see Lead411
PetIQ,petiq.com,Eagle,ID,United States,324,http://www.linkedin.com/company/petiq,,Consumer,1783,81324000,1,,,,,,,https://www.growjo.com/company/PetIQ,https://www.indeed.com/jobs?q=company%3A(PetIQ),42%,For Contact Direct Phone Numbers and Emails see Lead411
Corporate Tools,corporatetools.com,Post Falls,ID,United States,43,http://www.linkedin.com/company/corporatetools,2014,Tech Services,1910,6235000,1,,,,,,,https://www.growjo.com/company/Corporate_Tools,https://www.indeed.com/jobs?q=company%3A(Corporate Tools),87%,For Contact Direct Phone Numbers and Emails see Lead411
Horizon PWR,horizonpwr.com,Rexburg,ID,United States,37,http://www.linkedin.com/company/horizon-pwr,2016,Consumer,2188,9287000,1,,,,,,,https://www.growjo.com/company/Horizon_PWR,https://www.indeed.com/jobs?q=company%3A(Horizon PWR),48%,For Contact Direct Phone Numbers and Emails see Lead411
7K Metals,7kmetals.com,Idaho Falls,ID,United States,94,http://www.linkedin.com/company/7k-metals,2016,Mining,2317,23030000,1,,,,,,,https://www.growjo.com/company/7K_Metals,https://www.indeed.com/jobs?q=company%3A(7K Metals),54%,For Contact Direct Phone Numbers and Emails see Lead411
Giltner Logistics,giltnerlogistics.com,Twin Falls,ID,United States,52,http://www.linkedin.com/company/giltner-logistics,2006,Logistics,2343,15860000,1,,,,,,,https://www.growjo.com/company/Giltner_Logistics,https://www.indeed.com/jobs?q=company%3A(Giltner Logistics),73%,For Contact Direct Phone Numbers and Emails see Lead411
BeeHive Homes Assisted Living,beehivehomes.com,Boise,ID,United States,247,http://www.linkedin.com/company/beehive-homes-assisted-living001,1987,Hospital/Healthcare,2415,66690000,1,,,,,,,https://www.growjo.com/company/BeeHive_Homes_Assisted_Living,https://www.indeed.com/jobs?q=company%3A(BeeHive Homes Assisted Living),24%,For Contact Direct Phone Numbers and Emails see Lead411
Microbe Formulas,microbeformulas.com,Meridian,ID,United States,41,http://www.linkedin.com/company/microbe-formulas,2017,Health,2419,11070000,1,,,,,,,https://www.growjo.com/company/Microbe_Formulas,https://www.indeed.com/jobs?q=company%3A(Microbe Formulas),71%,For Contact Direct Phone Numbers and Emails see Lead411
First American Title Company,gofirstam.com,Blackfoot,ID,United States,82,http://www.linkedin.com/company/first-american-title-company,1976,Insurance,2421,18040000,1,,,,,,,https://www.growjo.com/company/First_American_Title_Company,https://www.indeed.com/jobs?q=company%3A(First American Title Company),52%,For Contact Direct Phone Numbers and Emails see Lead411
Good 2 Go Stores,good2gostores.com,Idaho Falls,ID,United States,72,http://www.linkedin.com/company/good-2-go-stores,2013,Retail,3031,16344000,1,,,,,,,https://www.growjo.com/company/Good_2_Go_Stores,https://www.indeed.com/jobs?q=company%3A(Good 2 Go Stores),41%,For Contact Direct Phone Numbers and Emails see Lead411
Idaho Falls Community Hospital,idahofallscommunityhospital.com,Idaho Falls,ID,United States,65,http://www.linkedin.com/company/ifcommunity-hospital,2019,Hospital/Healthcare,3255,17550000,1,,,,,,,https://www.growjo.com/company/Idaho_Falls_Community_Hospital,https://www.indeed.com/jobs?q=company%3A(Idaho Falls Community Hospital),38%,For Contact Direct Phone Numbers and Emails see Lead411
Sunterra Springs,sunterrasprings.com,Idaho Falls,ID,United States,35,http://www.linkedin.com/company/sunterrasprings,2015,Hospital/Healthcare,3314,9450000,1,,,,,,,https://www.growjo.com/company/Sunterra_Springs,https://www.indeed.com/jobs?q=company%3A(Sunterra Springs),52%,For Contact Direct Phone Numbers and Emails see Lead411
AmeriHealth,idahoclinic.com,Idaho Falls,ID,United States,50,http://www.linkedin.com/company/aaa-american-healthcare,2011,Hospital/Healthcare,3443,13500000,1,,,,,,,https://www.growjo.com/company/AmeriHealth,https://www.indeed.com/jobs?q=company%3A(AmeriHealth),52%,For Contact Direct Phone Numbers and Emails see Lead411
TitleOne,titleonecorp.com,Boise City,ID,United States,264,http://www.linkedin.com/company/titleone-corporation,,Real Estate,3645,,1,,,,,,,https://www.growjo.com/company/TitleOne,https://www.indeed.com/jobs?q=company%3A(TitleOne),21%,For Contact Direct Phone Numbers and Emails see Lead411
Stukent,stukent.com,Rexburg,ID,United States,128,http://www.linkedin.com/company/stukent,,Learning,3692,21120000,1,,,,,,$275K,https://www.growjo.com/company/Stukent,https://www.indeed.com/jobs?q=company%3A(Stukent),35%,For Contact Direct Phone Numbers and Emails see Lead411
Cogo Capital,cogocapital.com,Coeur d'Alene,ID,United States,32,http://www.linkedin.com/company/cogo-capital,,Real Estate,3854,,1,,,,,,,https://www.growjo.com/company/Cogo_Capital,https://www.indeed.com/jobs?q=company%3A(Cogo Capital),45%,For Contact Direct Phone Numbers and Emails see Lead411
Bartlett Homes and Roofing,roofingcontractorsboiseid.com,Boise,ID,United States,80,http://www.linkedin.com/company/bartletthomes,1993,Construction,4018,23200000,1,,,,,,,https://www.growjo.com/company/Bartlett_Homes_and_Roofing,https://www.indeed.com/jobs?q=company%3A(Bartlett Homes and Roofing),31%,For Contact Direct Phone Numbers and Emails see Lead411
CS Beef Packers,csbeefpackers.com,Kuna,ID,United States,113,http://www.linkedin.com/company/cs-beef-packers,2017,Food,4030,30510000,1,,,,,,,https://www.growjo.com/company/CS_Beef_Packers,https://www.indeed.com/jobs?q=company%3A(CS Beef Packers),31%,For Contact Direct Phone Numbers and Emails see Lead411
indieDwell,indiedwell.com,Caldwell,ID,United States,39,http://www.linkedin.com/company/indiedwell,2016,Construction,4070,11310000,1,,,,,,,https://www.growjo.com/company/indieDwell,https://www.indeed.com/jobs?q=company%3A(indieDwell),15%,For Contact Direct Phone Numbers and Emails see Lead411
Silver Creek Realty Group,silvercreekrealty.net,Meridian,ID,United States,273,http://www.linkedin.com/company/silver-creek-realty-group,2002,Real Estate,4166,,1,,,,,,,https://www.growjo.com/company/Silver_Creek_Realty_Group,https://www.indeed.com/jobs?q=company%3A(Silver Creek Realty Group),31%,For Contact Direct Phone Numbers and Emails see Lead411
Suds Creative,sudscreative.com,Meridian,ID,United States,52,http://www.linkedin.com/company/brainstorm-creative-llc,2013,Marketing,4379,13000000,1,,,,,,,https://www.growjo.com/company/Suds_Creative,https://www.indeed.com/jobs?q=company%3A(Suds Creative),41%,For Contact Direct Phone Numbers and Emails see Lead411
Cascadia Healthcare,cascadiahc.com,Eagle,ID,United States,121,http://www.linkedin.com/company/cascadia-healthcare,,Hospital/Healthcare,4544,32670000,1,,,,,,,https://www.growjo.com/company/Cascadia_Healthcare,https://www.indeed.com/jobs?q=company%3A(Cascadia Healthcare),27%,For Contact Direct Phone Numbers and Emails see Lead411
Milrich Associates,milrichassociates.com,Blanchard,ID,United States,40,http://www.linkedin.com/company/milrich-associates-llp,2009,Recruiting,4597,4800000,1,,,,,,,https://www.growjo.com/company/Milrich_Associates,https://www.indeed.com/jobs?q=company%3A(Milrich Associates),38%,For Contact Direct Phone Numbers and Emails see Lead411
QualityLogic,qualitylogic.com,Boise,ID,United States,100,http://www.linkedin.com/company/qualitylogic,1986,Tech Services,4626,14500000,6,"Information Security,Security",,,B2B,,,https://www.growjo.com/company/QualityLogic,https://www.indeed.com/jobs?q=company%3A(QualityLogic),22%,For Contact Direct Phone Numbers and Emails see Lead411
Track Utilities,trackutilitiesllc.com,Meridian,ID,United States,190,http://www.linkedin.com/company/track-utilities-llc,,Construction,4812,55100000,1,,,,,,,https://www.growjo.com/company/Track_Utilities,https://www.indeed.com/jobs?q=company%3A(Track Utilities),26%,For Contact Direct Phone Numbers and Emails see Lead411
Clￃﾄ￢ﾀﾜnera,clenera.com,Boise,ID,United States,72,http://www.linkedin.com/company/cl-nera,2013,Environmental,4959,15120000,1,,,,,,,https://www.growjo.com/company/Clￃﾄ￢ﾀﾜnera,https://www.indeed.com/jobs?q=company%3A(Clￃﾄ￢ﾀﾜnera),24%,For Contact Direct Phone Numbers and Emails see Lead411
The Cottages Assisted Living & Memory Care,thecottages.biz,Meridian,ID,United States,94,http://www.linkedin.com/company/the-cottages-assisted-living,2001,Hospitality,5086,23876000,1,,,,,,,https://www.growjo.com/company/The_Cottages_Assisted_Living_&_Memory_Care,https://www.indeed.com/jobs?q=company%3A(The Cottages Assisted Living & Memory Care),24%,For Contact Direct Phone Numbers and Emails see Lead411
Cutting Edge Landscape,cuttingedgelandscape.com,Garden City,ID,United States,33,http://www.linkedin.com/company/cuttingedgelandscape,1995,Facilities,5266,7887000,1,,,,,,,https://www.growjo.com/company/Cutting_Edge_Landscape,https://www.indeed.com/jobs?q=company%3A(Cutting Edge Landscape),18%,For Contact Direct Phone Numbers and Emails see Lead411
Covr Financial Technologies,covrtech.com,Boise,ID,United States,93,http://www.linkedin.com/company/covr-financial-technologies,2013,Tech Services,5667,13485000,1,,,,,,$30M,https://www.growjo.com/company/Covr_Financial_Technologies,https://www.indeed.com/jobs?q=company%3A(Covr Financial Technologies),21%,For Contact Direct Phone Numbers and Emails see Lead411
