company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
CompanyCam,companycam.com,Lincoln,NE,United States,79,http://www.linkedin.com/company/companycam,2015,Construction,116,22910000,1,saas,,,,,$8M,https://www.growjo.com/company/CompanyCam,https://www.indeed.com/jobs?q=company%3A(CompanyCam),68%,For Contact Direct Phone Numbers and Emails see Lead411
Grand Island Regional Medical Center,giregional.org,Grand Island,NE,United States,53,http://www.linkedin.com/company/grand-island-regional-medical-center,,Hospital/Healthcare,361,14310000,1,,,,,,,https://www.growjo.com/company/Grand_Island_Regional_Medical_Center,https://www.indeed.com/jobs?q=company%3A(Grand Island Regional Medical Center),194%,For Contact Direct Phone Numbers and Emails see Lead411
City+Ventures,city-ventures.com,Omaha,NE,United States,64,http://www.linkedin.com/company/city-ventures,2012,Real Estate,748,,1,,,,,,,https://www.growjo.com/company/City+Ventures,https://www.indeed.com/jobs?q=company%3A(City+Ventures),106%,For Contact Direct Phone Numbers and Emails see Lead411
Monolith Materials,monolithmaterials.com,Lincoln,NE,United States,90,http://www.linkedin.com/company/boxer-industries,2012,Chemicals,1003,,1,,,,,,$64.3M,https://www.growjo.com/company/Monolith_Materials,https://www.indeed.com/jobs?q=company%3A(Monolith Materials),22%,For Contact Direct Phone Numbers and Emails see Lead411
Buildertrend,buildertrend.com,Omaha,NE,United States,504,http://www.linkedin.com/company/buildertrend,2006,Martech,1066,65540000,1,saas saas,,,,,,https://www.growjo.com/company/Buildertrend,https://www.indeed.com/jobs?q=company%3A(Buildertrend),2%,For Contact Direct Phone Numbers and Emails see Lead411
Carson Group,carsongroup.com,Omaha,NE,United States,177,http://www.linkedin.com/company/carsongroupllc,,Finance,1534,37170000,4,,,,,,,https://www.growjo.com/company/Carson_Group,https://www.indeed.com/jobs?q=company%3A(Carson Group),2%,For Contact Direct Phone Numbers and Emails see Lead411
Milan Laser Hair Removal,milanlaser.com,Omaha,NE,United States,387,http://www.linkedin.com/company/milan-laser-hair-removal,2008,Health,1576,104490000,36,,,,,,,https://www.growjo.com/company/Milan_Laser_Hair_Removal,https://www.indeed.com/jobs?q=company%3A(Milan Laser Hair Removal),39%,For Contact Direct Phone Numbers and Emails see Lead411
opendorse,opendorse.com,Lincoln,NE,United States,50,http://www.linkedin.com/company/opendorse,2012,Martech,1719,6235000,1,saas saas,,,,,$10.9M,https://www.growjo.com/company/opendorse,https://www.indeed.com/jobs?q=company%3A(opendorse),22%,For Contact Direct Phone Numbers and Emails see Lead411
Sapp Bros.,sappbros.net,OMAHA,NE,United States,190,http://www.linkedin.com/company/sapp-bros.-inc.,1971,Transportation,1879,62320000,1,,,,,,,https://www.growjo.com/company/Sapp_Bros.,https://www.indeed.com/jobs?q=company%3A(Sapp Bros.),23%,For Contact Direct Phone Numbers and Emails see Lead411
OpsCompass,opscompass.com,Omaha,NE,,34,http://www.linkedin.com/company/opscompass,2016,Tech Services,1960,4930000,1,,,,,,$9.8M,https://www.growjo.com/company/OpsCompass,https://www.indeed.com/jobs?q=company%3A(OpsCompass),13%,For Contact Direct Phone Numbers and Emails see Lead411
Nebraska Book Company,nebook.com,Lincoln,NE,United States,445,http://www.linkedin.com/company/nebraska-book-company,1915,Tech Services,2033,,1,,,,,,,https://www.growjo.com/company/Nebraska_Book_Company,https://www.indeed.com/jobs?q=company%3A(Nebraska Book Company),-4%,For Contact Direct Phone Numbers and Emails see Lead411
Hotel Raddison,radisson.com,Omaha,NE,United States,293,http://www.linkedin.com/company/hotel-raddison,,Hospitality,2053,74422000,1,,,,,,,https://www.growjo.com/company/Hotel_Raddison,https://www.indeed.com/jobs?q=company%3A(Hotel Raddison),61%,For Contact Direct Phone Numbers and Emails see Lead411
AKRS Equipment,akrs.com,Lincoln,NE,United States,68,http://www.linkedin.com/company/akrs-equipment,,Machinery,2274,24004000,1,,,,,,,https://www.growjo.com/company/AKRS_Equipment,https://www.indeed.com/jobs?q=company%3A(AKRS Equipment),55%,For Contact Direct Phone Numbers and Emails see Lead411
Anequim Careers,anequim.net,Omaha,NE,United States,63,http://www.linkedin.com/company/anequimcareers,2016,HR,2313,12663000,1,,,,,,,https://www.growjo.com/company/Anequim_Careers,https://www.indeed.com/jobs?q=company%3A(Anequim Careers),54%,For Contact Direct Phone Numbers and Emails see Lead411
North End Teleservices,northendteleservices.com,Omaha,NE,United States,34,http://www.linkedin.com/company/north-end-teleservices-llc,2015,Outsource,2434,5848000,1,,,,,,,https://www.growjo.com/company/North_End_Teleservices,https://www.indeed.com/jobs?q=company%3A(North End Teleservices),70%,For Contact Direct Phone Numbers and Emails see Lead411
Limitless Male Medical Clinic,limitlessmale.com,Omaha,NE,United States,39,http://www.linkedin.com/company/limitless-male-medical-clinic,2016,Health,2803,10530000,1,,,,,,,https://www.growjo.com/company/Limitless_Male_Medical_Clinic,https://www.indeed.com/jobs?q=company%3A(Limitless Male Medical Clinic),63%,For Contact Direct Phone Numbers and Emails see Lead411
Mutual of Omaha Insurance Company,advisorcareers.com,Omaha,NE,United States,76,http://www.linkedin.com/company/mutual-of-omaha-insurance-company,,Insurance,2919,16720000,1,,,,,,,https://www.growjo.com/company/Mutual_of_Omaha_Insurance_Company,https://www.indeed.com/jobs?q=company%3A(Mutual of Omaha Insurance Company),43%,For Contact Direct Phone Numbers and Emails see Lead411
Home Instead Senior Care,homeinstead.com,Pleasant Hills,NE,United States,23,http://www.linkedin.com/company/home-instead-senior-care-southeast-allegheny-county,1994,Social Services,2935,,1,,,,,,,https://www.growjo.com/company/Home_Instead_Senior_Care,https://www.indeed.com/jobs?q=company%3A(Home Instead Senior Care),15%,For Contact Direct Phone Numbers and Emails see Lead411
Meridian Clinical Research,mcrmed.com,Omaha,NE,United States,139,http://www.linkedin.com/company/meridian-clinical-research-llc,1999,Research,3004,14178000,10,,,,,,,https://www.growjo.com/company/Meridian_Clinical_Research,https://www.indeed.com/jobs?q=company%3A(Meridian Clinical Research),36%,For Contact Direct Phone Numbers and Emails see Lead411
"biBERK, a Berkshire Hathaway Company",biberk.com,Omaha,NE,United States,76,http://www.linkedin.com/company/biberk,2015,Insurance,3074,16720000,1,,,,,,,"https://www.growjo.com/company/biBERK,_a_Berkshire_Hathaway_Company","https://www.indeed.com/jobs?q=company%3A(biBERK, a Berkshire Hathaway Company)",41%,For Contact Direct Phone Numbers and Emails see Lead411
White Castle Roofing,whitecastleroofing.com,Roca,NE,United States,89,http://www.linkedin.com/company/white-castle-roofing,1985,Construction,3220,25810000,1,,,,,,,https://www.growjo.com/company/White_Castle_Roofing,https://www.indeed.com/jobs?q=company%3A(White Castle Roofing),39%,For Contact Direct Phone Numbers and Emails see Lead411
Prairie Mechanical Corporation,prairiemech.com,Omaha,NE,United States,58,http://www.linkedin.com/company/prairie-mechanical-corporation,2002,Construction,3424,16820000,1,,,,,,,https://www.growjo.com/company/Prairie_Mechanical_Corporation,https://www.indeed.com/jobs?q=company%3A(Prairie Mechanical Corporation),23%,For Contact Direct Phone Numbers and Emails see Lead411
Spreetail,spreetail.com,Lincoln,NE,United States,819,http://www.linkedin.com/company/spreetail,2006,Retail,3753,185913000,15,"saas, Human Resources Hr",,,,,,https://www.growjo.com/company/Spreetail,https://www.indeed.com/jobs?q=company%3A(Spreetail),54%,For Contact Direct Phone Numbers and Emails see Lead411
Norland International,norlandintl.com,Lincoln,NE,United States,108,http://www.linkedin.com/company/norland-international,1993,Machinery,3813,38124000,1,,,,,,,https://www.growjo.com/company/Norland_International,https://www.indeed.com/jobs?q=company%3A(Norland International),33%,For Contact Direct Phone Numbers and Emails see Lead411
Omaha National,omahanational.com,Omaha,NE,United States,117,http://www.linkedin.com/company/the-omaha-national-group,,Insurance,3872,25740000,1,,,,,,,https://www.growjo.com/company/Omaha_National,https://www.indeed.com/jobs?q=company%3A(Omaha National),33%,For Contact Direct Phone Numbers and Emails see Lead411
Family Service Lincoln,familyservicelincoln.org,Lincoln,NE,United States,70,http://www.linkedin.com/company/family-service-association-of-lincoln,1891,NonProfit,3896,,1,,,,,,,https://www.growjo.com/company/Family_Service_Lincoln,https://www.indeed.com/jobs?q=company%3A(Family Service Lincoln),32%,For Contact Direct Phone Numbers and Emails see Lead411
Orion Advisor Solutions,orion.com,Omaha,NE,United States,904,http://www.linkedin.com/company/orion-advisor-solutions,2003,Finance,4056,189840000,1,,,,,,,https://www.growjo.com/company/Orion_Advisor_Solutions,https://www.indeed.com/jobs?q=company%3A(Orion Advisor Solutions),20%,For Contact Direct Phone Numbers and Emails see Lead411
Dormie Network,dormienetwork.com,Lincoln,NE,United States,60,http://www.linkedin.com/company/dormie-network,,Hospitality,4060,15240000,1,,,,,,,https://www.growjo.com/company/Dormie_Network,https://www.indeed.com/jobs?q=company%3A(Dormie Network),30%,For Contact Direct Phone Numbers and Emails see Lead411
SDS2,sds2.com,Lincoln,NE,United States,89,http://www.linkedin.com/company/sds2,1981,Tech Services,4285,12905000,1,,,,,,,https://www.growjo.com/company/SDS2,https://www.indeed.com/jobs?q=company%3A(SDS2),29%,For Contact Direct Phone Numbers and Emails see Lead411
Ronco Construction,roncoomaha.com,Omaha,NE,United States,82,http://www.linkedin.com/company/ronco-construction-company,1976,Construction,4383,23780000,1,,,,,,,https://www.growjo.com/company/Ronco_Construction,https://www.indeed.com/jobs?q=company%3A(Ronco Construction),28%,For Contact Direct Phone Numbers and Emails see Lead411
Wholestone Farms,wholestonefarms.com,Fremont,NE,United States,69,http://www.linkedin.com/company/wholestonefarms,2018,Food,4407,18630000,1,,,,,,,https://www.growjo.com/company/Wholestone_Farms,https://www.indeed.com/jobs?q=company%3A(Wholestone Farms),28%,For Contact Direct Phone Numbers and Emails see Lead411
Midwest Maintenance - Commercial Cleaning & Environmental Services,midwestinc.net,Omaha,NE,United States,79,http://www.linkedin.com/company/midwest-maintenance---commercial-cleaning-&-environmental-services,1965,Facilities,4484,18881000,1,,,,,,,https://www.growjo.com/company/Midwest_Maintenance_-_Commercial_Cleaning_&_Environmental_Services,https://www.indeed.com/jobs?q=company%3A(Midwest Maintenance - Commercial Cleaning & Environmental Services),27%,For Contact Direct Phone Numbers and Emails see Lead411
Professional Research Consultants,prccustomresearch.com,Omaha,NE,United States,368,http://www.linkedin.com/company/professional-research-consultants,1980,Hospital/Healthcare,4492,99360000,1,,,,,,,https://www.growjo.com/company/Professional_Research_Consultants,https://www.indeed.com/jobs?q=company%3A(Professional Research Consultants),30%,For Contact Direct Phone Numbers and Emails see Lead411
Lincoln Premium Poultry,lincolnpremiumpoultry.com,Fremont,NE,United States,156,http://www.linkedin.com/company/lincoln-premium-poultry,,Food,4637,42120000,1,,,,,,,https://www.growjo.com/company/Lincoln_Premium_Poultry,https://www.indeed.com/jobs?q=company%3A(Lincoln Premium Poultry),27%,For Contact Direct Phone Numbers and Emails see Lead411
BigIron,bigiron.com,St. Edward,NE,United States,153,http://www.linkedin.com/company/bigiron,1982,Tech Services,5058,22185000,1,"E-Commerce,Finance,Payments",,,,,,https://www.growjo.com/company/BigIron,https://www.indeed.com/jobs?q=company%3A(BigIron),24%,For Contact Direct Phone Numbers and Emails see Lead411
DRM Arby's,drmarbys.com,Omaha,NE,United States,126,http://www.linkedin.com/company/drm-inc-d-b-a-arby's,1977,Restaurants,5154,22050000,1,,,,,,,https://www.growjo.com/company/DRM_Arby's,https://www.indeed.com/jobs?q=company%3A(DRM Arby's),24%,For Contact Direct Phone Numbers and Emails see Lead411
OCI Insurance,ociservices.com,Elkhorn,NE,United States,70,http://www.linkedin.com/company/oci-insurance,2002,Insurance,5176,15400000,1,,,,,,,https://www.growjo.com/company/OCI_Insurance,https://www.indeed.com/jobs?q=company%3A(OCI Insurance),23%,For Contact Direct Phone Numbers and Emails see Lead411
EAD,eadcorporate.com,Omaha,NE,United States,107,http://www.linkedin.com/company/ead-inc-engineering-automation-&-design-inc.-,2001,Engineering,5230,10700000,1,,,,,,,https://www.growjo.com/company/EAD,https://www.indeed.com/jobs?q=company%3A(EAD),23%,For Contact Direct Phone Numbers and Emails see Lead411
Farmers Mutual of Nebraska,fmne.com,Lincoln,NE,United States,105,http://www.linkedin.com/company/farmersmutualofne,1891,Insurance,5400,23100000,1,,,,,,,https://www.growjo.com/company/Farmers_Mutual_of_Nebraska,https://www.indeed.com/jobs?q=company%3A(Farmers Mutual of Nebraska),22%,For Contact Direct Phone Numbers and Emails see Lead411
Nebraska Total Care,nebraskatotalcare.com,Omaha,NE,United States,54,http://www.linkedin.com/company/nebraska-total-care,2017,Hospital/Healthcare,5537,14580000,1,,,,,,,https://www.growjo.com/company/Nebraska_Total_Care,https://www.indeed.com/jobs?q=company%3A(Nebraska Total Care),32%,For Contact Direct Phone Numbers and Emails see Lead411
Sav-Rx Prescription Services,savrx.com,Fremont,Ne,United States,35,http://www.linkedin.com/company/sav-rx-prescription-services,1966,Pharma,5725,7035000,1,,,,,,,https://www.growjo.com/company/Sav-Rx_Prescription_Services,https://www.indeed.com/jobs?q=company%3A(Sav-Rx Prescription Services),30%,For Contact Direct Phone Numbers and Emails see Lead411
Thrasher,gothrasher.com,Papillion,NE,United States,304,http://www.linkedin.com/company/thrasher-basement-systems-inc--foundation-supportworks-inc-,,Construction,5773,88160000,1,,,,,,,https://www.growjo.com/company/Thrasher,https://www.indeed.com/jobs?q=company%3A(Thrasher),22%,For Contact Direct Phone Numbers and Emails see Lead411
Frontier Cooperative,frontiercooperative.com,Lincoln,NE,United States,72,http://www.linkedin.com/company/frontier-cooperative,1915,Farming,5777,,1,,,,,,,https://www.growjo.com/company/Frontier_Cooperative,https://www.indeed.com/jobs?q=company%3A(Frontier Cooperative),20%,For Contact Direct Phone Numbers and Emails see Lead411
Berry Law Firm,jsberrylaw.com,Lincoln,NE,United States,78,http://www.linkedin.com/company/berrylaw,1965,Legal,5801,21060000,1,,,,,,,https://www.growjo.com/company/Berry_Law_Firm,https://www.indeed.com/jobs?q=company%3A(Berry Law Firm),20%,For Contact Direct Phone Numbers and Emails see Lead411
Arbor Bank,arborbanking.com,Omaha,NE,United States,96,http://www.linkedin.com/company/arbor-bank,,Banking,5858,20160000,1,,,,,,,https://www.growjo.com/company/Arbor_Bank,https://www.indeed.com/jobs?q=company%3A(Arbor Bank),20%,For Contact Direct Phone Numbers and Emails see Lead411
Faith Regional Health Services,frhs.org,Norfolk,NE,United States,160,http://www.linkedin.com/company/frhs,,Hospital/Healthcare,5873,43200000,1,,,,,,,https://www.growjo.com/company/Faith_Regional_Health_Services,https://www.indeed.com/jobs?q=company%3A(Faith Regional Health Services),20%,For Contact Direct Phone Numbers and Emails see Lead411
IAMS Wealth Management,iamswealthmanagement.com,Elkhorn,NE,United States,32,http://www.linkedin.com/company/iamswealthmanagement,2016,Investments,5975,7264000,1,,,,,,,https://www.growjo.com/company/IAMS_Wealth_Management,https://www.indeed.com/jobs?q=company%3A(IAMS Wealth Management),28%,For Contact Direct Phone Numbers and Emails see Lead411
Quality Contact Solutions,qualitycontactsolutions.com,Aurora,NE,United States,46,http://www.linkedin.com/company/quality-contact-solutions,2007,Outsource,6132,7912000,1,"Analytics,Marketing,Marketing Analytics",,,,,,https://www.growjo.com/company/Quality_Contact_Solutions,https://www.indeed.com/jobs?q=company%3A(Quality Contact Solutions),28%,For Contact Direct Phone Numbers and Emails see Lead411
Papillion La Vista Community Schools,plschools.org,Papillion,NE,United States,215,http://www.linkedin.com/company/papillion-la-vista-community-schools,1872,Education,6227,38700000,1,,,,,,,https://www.growjo.com/company/Papillion_La_Vista_Community_Schools,https://www.indeed.com/jobs?q=company%3A(Papillion La Vista Community Schools),19%,For Contact Direct Phone Numbers and Emails see Lead411
LRS Healthcare,lrshealthcare.com,Omaha,NE,United States,713,http://www.linkedin.com/company/lrs-healthcare,,Hospital/Healthcare,6380,192510000,1,"Healthcare,Healthcare Providers",,,,,,https://www.growjo.com/company/LRS_Healthcare,https://www.indeed.com/jobs?q=company%3A(LRS Healthcare),26%,For Contact Direct Phone Numbers and Emails see Lead411
Amigos/Kings Classic,amigoskings.com,Lincoln,NE,United States,50,http://www.linkedin.com/company/amigos-kings-classic,1980,Food,6532,13500000,1,,,,,,,https://www.growjo.com/company/Amigos/Kings_Classic,https://www.indeed.com/jobs?q=company%3A(Amigos/Kings Classic),25%,For Contact Direct Phone Numbers and Emails see Lead411
Bridges Trust,bridgestrust.com,Omaha,NE,United States,56,http://www.linkedin.com/company/bridges-trust,,Finance,6606,11760000,1,,,,,,,https://www.growjo.com/company/Bridges_Trust,https://www.indeed.com/jobs?q=company%3A(Bridges Trust),24%,For Contact Direct Phone Numbers and Emails see Lead411
AccuQuilt,accuquilt.com,Omaha,NE,United States,48,http://www.linkedin.com/company/accuquilt,2008,Consumer,6719,12048000,1,E-Commerce,,,B2C,,,https://www.growjo.com/company/AccuQuilt,https://www.indeed.com/jobs?q=company%3A(AccuQuilt),23%,For Contact Direct Phone Numbers and Emails see Lead411
Flood Communications,floodcomm.com,Omaha,NE,United States,36,http://www.linkedin.com/company/flood-communications,2000,Media,6999,7380000,1,,,,,,,https://www.growjo.com/company/Flood_Communications,https://www.indeed.com/jobs?q=company%3A(Flood Communications),20%,For Contact Direct Phone Numbers and Emails see Lead411
Apple Roofing,appleroofingllc.com,Lincoln,NE,United States,59,http://www.linkedin.com/company/apple-roofing-llc,2011,Construction,7079,17110000,1,,,,,,,https://www.growjo.com/company/Apple_Roofing,https://www.indeed.com/jobs?q=company%3A(Apple Roofing),20%,For Contact Direct Phone Numbers and Emails see Lead411
BluePrint Engines,blueprintengines.com,Kearney,NE,United States,37,http://www.linkedin.com/company/blueprint-engines,,Automotive,7107,12210000,1,,,,,,,https://www.growjo.com/company/BluePrint_Engines,https://www.indeed.com/jobs?q=company%3A(BluePrint Engines),19%,For Contact Direct Phone Numbers and Emails see Lead411
GTA Insurance Group,gtagroup.com,Grand Island,NE,United States,38,http://www.linkedin.com/company/gta-insurance-group,1987,Insurance,7197,8360000,1,,,,,,,https://www.growjo.com/company/GTA_Insurance_Group,https://www.indeed.com/jobs?q=company%3A(GTA Insurance Group),19%,For Contact Direct Phone Numbers and Emails see Lead411
