company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Next Level Solutions,nlsnow.com,Springfield,MO,United States,157,http://www.linkedin.com/company/nlsnow,2018,Insurance,955,34540000,1,,,,,,,https://www.growjo.com/company/Next_Level_Solutions,https://www.indeed.com/jobs?q=company%3A(Next Level Solutions),96%,For Contact Direct Phone Numbers and Emails see Lead411
Katalon,katalon.com,,MO,United States,68,http://www.linkedin.com/company/katalon,,Tech Services,974,9860000,1,saas,,,,,,https://www.growjo.com/company/Katalon,https://www.indeed.com/jobs?q=company%3A(Katalon),94%,For Contact Direct Phone Numbers and Emails see Lead411
DFA Ingredient Solutions,dfaingredients.com,Springfield,MO,United States,46,http://www.linkedin.com/company/dfa-ingredient-solutions,,Food,1096,12420000,1,,,,,,,https://www.growjo.com/company/DFA_Ingredient_Solutions,https://www.indeed.com/jobs?q=company%3A(DFA Ingredient Solutions),119%,For Contact Direct Phone Numbers and Emails see Lead411
EyeCare Partners,eyecare-partners.com,Ballwin,MO,United States,363,http://www.linkedin.com/company/eyecare-partners.com,,Medical Offices,1102,98010000,1,,,,,,,https://www.growjo.com/company/EyeCare_Partners,https://www.indeed.com/jobs?q=company%3A(EyeCare Partners),21%,For Contact Direct Phone Numbers and Emails see Lead411
PierianDx,pieriandx.com,Saint Louis,MO,United States,207,http://www.linkedin.com/company/pieriandx,2014,Digital Health,8,29000000,6,"Biotechnology,Healthcare,Medical Diagnostics",Health Catalyst Capital Management,,B2B,,$44M,https://www.growjo.com/company/PierianDx,https://www.indeed.com/jobs?q=company%3A(PierianDx),14%,For Contact Direct Phone Numbers and Emails see Lead411
Avatara CompleteCloud,avataracloud.com,St. Louis,MO,United States,67,http://www.linkedin.com/company/avatara-completecloud,2005,Tech Services,9,9715000,1,saas,,,,,$10M,https://www.growjo.com/company/Avatara_CompleteCloud,https://www.indeed.com/jobs?q=company%3A(Avatara CompleteCloud),16%,For Contact Direct Phone Numbers and Emails see Lead411
The Home Loan Expert,thehomeloanexpert.com,St. Louis,MO,United States,67,http://www.linkedin.com/company/ryan-kelley-the-home-loan-expert,2015,Finance,10,14070000,1,,,,,,,https://www.growjo.com/company/The_Home_Loan_Expert,https://www.indeed.com/jobs?q=company%3A(The Home Loan Expert),86%,For Contact Direct Phone Numbers and Emails see Lead411
IN10T Inc. (INTENT),in10t.ag,Chesterfield,MO,,30,http://www.linkedin.com/company/in10t,2016,Farming,11,,1,,,,,,,https://www.growjo.com/company/IN10T_Inc._(INTENT),https://www.indeed.com/jobs?q=company%3A(IN10T Inc. (INTENT)),43%,For Contact Direct Phone Numbers and Emails see Lead411
TierPoint,tierpoint.com,St. Louis,MO,United States,848,http://www.linkedin.com/company/tierpoint,2010,Tech Services,12,122960000,1,,,,,,$332M,https://www.growjo.com/company/TierPoint,https://www.indeed.com/jobs?q=company%3A(TierPoint),0%,For Contact Direct Phone Numbers and Emails see Lead411
SSM Health Cardinal Glennon Children's Hospital,glennon.org,Saint Louis,MO,United States,148,http://www.linkedin.com/company/ssm-health-cardinal-glennon,,Hospital/Healthcare,13,39960000,1,,,,,,,https://www.growjo.com/company/SSM_Health_Cardinal_Glennon_Children's_Hospital,https://www.indeed.com/jobs?q=company%3A(SSM Health Cardinal Glennon Children's Hospital),85%,For Contact Direct Phone Numbers and Emails see Lead411
American Plastics,americanplasticsllc.com,St Louis,MO,United States,111,http://www.linkedin.com/company/american-plastics-llc,2017,Plastics,14,,1,,,,,,,https://www.growjo.com/company/American_Plastics,https://www.indeed.com/jobs?q=company%3A(American Plastics),41%,For Contact Direct Phone Numbers and Emails see Lead411
Sense Corp,sensecorp.com,St. Louis,MO,United States,321,http://www.linkedin.com/company/sense-corp,1996,Consulting,15,,75,Consulting,,,,,,https://www.growjo.com/company/Sense_Corp,https://www.indeed.com/jobs?q=company%3A(Sense Corp),33%,For Contact Direct Phone Numbers and Emails see Lead411
FinLocker,finlocker.com,Clayton,MO,,35,http://www.linkedin.com/company/finlocker,2014,Fintech,16,7350000,1,,,,,,$25.2M,https://www.growjo.com/company/FinLocker,https://www.indeed.com/jobs?q=company%3A(FinLocker),35%,For Contact Direct Phone Numbers and Emails see Lead411
National Medical Billing Services,nationalascbilling.com,Chesterfield,MO,United States,217,http://www.linkedin.com/company/national-medical-billing-services,,Hospital/Healthcare,17,58590000,1,,,,,,,https://www.growjo.com/company/National_Medical_Billing_Services,https://www.indeed.com/jobs?q=company%3A(National Medical Billing Services),9%,For Contact Direct Phone Numbers and Emails see Lead411
Viracor Eurofins BioPharma Services,viracor-eurofins.com,Lees Summit,MO,United States,72,http://www.linkedin.com/company/viracor-eurofins-biopharma-services,,Pharma,6,14472000,1,,,,,,,https://www.growjo.com/company/Viracor_Eurofins_BioPharma_Services,https://www.indeed.com/jobs?q=company%3A(Viracor Eurofins BioPharma Services),76%,For Contact Direct Phone Numbers and Emails see Lead411
Modot Motor Carrier Svc,modot.org,Cameron,MO,United States,79,http://www.linkedin.com/company/modot-motor-carrier-svc,,Transportation,1579,25912000,1,,,,,,,https://www.growjo.com/company/Modot_Motor_Carrier_Svc,https://www.indeed.com/jobs?q=company%3A(Modot Motor Carrier Svc),30%,For Contact Direct Phone Numbers and Emails see Lead411
McAfee Institute,mcafeeinstitute.com,Chesterfield,MO,United States,49,https://www.linkedin.com/school/2329878/admin/,2010,Learning,18,38085000,1,"Deals,Education",,,B2C,,,https://www.growjo.com/company/McAfee_Institute,https://www.indeed.com/jobs?q=company%3A(McAfee Institute),96%,For Contact Direct Phone Numbers and Emails see Lead411
Club Car Wash,clubcarwash.com,Columbia,MO,United States,37,http://www.linkedin.com/company/club-car-wash,,Automotive,1665,12210000,1,,,,,,,https://www.growjo.com/company/Club_Car_Wash,https://www.indeed.com/jobs?q=company%3A(Club Car Wash),95%,For Contact Direct Phone Numbers and Emails see Lead411
Twain Financial Partners,twainfinancial.com,St. Louis,MO,United States,70,http://www.linkedin.com/company/twain-financial-partners,2013,Finance,19,14700000,1,"Banking,Finance",,,,,,https://www.growjo.com/company/Twain_Financial_Partners,https://www.indeed.com/jobs?q=company%3A(Twain Financial Partners),-1%,For Contact Direct Phone Numbers and Emails see Lead411
Omnigo Software,omnigo.com,St. Louis,MO,United States,156,http://www.linkedin.com/company/omnigosoftware,2017,Tech Services,20,22620000,7,saas,,,,,,https://www.growjo.com/company/Omnigo_Software,https://www.indeed.com/jobs?q=company%3A(Omnigo Software),24%,For Contact Direct Phone Numbers and Emails see Lead411
Orielly Auto Parts,oreillyauto.com,Springfield,MO,United States,479,http://www.linkedin.com/company/oriellys-auto-parts,1957,Retail,1782,108733000,1,,,,,,,https://www.growjo.com/company/Orielly_Auto_Parts,https://www.indeed.com/jobs?q=company%3A(Orielly Auto Parts),32%,For Contact Direct Phone Numbers and Emails see Lead411
GadellNet Consulting Services,gadellnet.com,Saint Louis,MO,United States,102,http://www.linkedin.com/company/gadellnet,2003,Tech Services,21,14790000,26,"Customer Support,Data Storage,Information Security,Security,Storage",,,B2B,,,https://www.growjo.com/company/GadellNet_Consulting_Services,https://www.indeed.com/jobs?q=company%3A(GadellNet Consulting Services),13%,For Contact Direct Phone Numbers and Emails see Lead411
Doyle Equipment Manufacturing Co.,doylemfg.com,Palmyra,MO,United States,64,http://www.linkedin.com/company/doyle-equipment-manufacturing-co,1951,Machinery,1900,22592000,1,,,,,,,https://www.growjo.com/company/Doyle_Equipment_Manufacturing_Co.,https://www.indeed.com/jobs?q=company%3A(Doyle Equipment Manufacturing Co.),64%,For Contact Direct Phone Numbers and Emails see Lead411
Cargo Largo,cargolargo.com,Independence,MO,United States,104,http://www.linkedin.com/company/cargo-largo,1952,Retail,9,23608000,1,,,,,,,https://www.growjo.com/company/Cargo_Largo,https://www.indeed.com/jobs?q=company%3A(Cargo Largo),21%,For Contact Direct Phone Numbers and Emails see Lead411
Engagedly,engagedly.com,St Louis,MO,United States,97,http://www.linkedin.com/company/engagedly,2015,HRTech,22,8845000,1,saas,,,,,,https://www.growjo.com/company/Engagedly,https://www.indeed.com/jobs?q=company%3A(Engagedly),47%,For Contact Direct Phone Numbers and Emails see Lead411
Bungii,bungii.com,Kansas City,MO,United States,40,http://www.linkedin.com/company/bungii,2014,Tech Services,2098,5800000,1,"Mobile, Marketplaces, Crowdsourcing, Technology, Ride Sharing",,,,,$13.4M,https://www.growjo.com/company/Bungii,https://www.indeed.com/jobs?q=company%3A(Bungii),8%,For Contact Direct Phone Numbers and Emails see Lead411
Facilisgroup,facilisgroup.com,Brentwood,MO,United States,60,http://www.linkedin.com/company/facilisgroup,2002,Tech Services,23,8700000,1,,,,,,,https://www.growjo.com/company/Facilisgroup,https://www.indeed.com/jobs?q=company%3A(Facilisgroup),58%,For Contact Direct Phone Numbers and Emails see Lead411
Element Resources,elementrellc.com,Forest City,MO,United States,46,http://www.linkedin.com/company/element-resources-llc,,Automotive,2194,15180000,1,,,,,,,https://www.growjo.com/company/Element_Resources,https://www.indeed.com/jobs?q=company%3A(Element Resources),77%,For Contact Direct Phone Numbers and Emails see Lead411
VetJobs,vetjobs.org,Lake St Louis,MO,United States,125,http://www.linkedin.com/company/vetjobs,,Military,2319,,1,,,,,,,https://www.growjo.com/company/VetJobs,https://www.indeed.com/jobs?q=company%3A(VetJobs),54%,For Contact Direct Phone Numbers and Emails see Lead411
Apollo Insurance Group,apollo-insurance.com,Lees Summit,MO,United States,59,http://www.linkedin.com/company/apollo-insurance-group,2010,Insurance,12,12980000,1,,,,,,,https://www.growjo.com/company/Apollo_Insurance_Group,https://www.indeed.com/jobs?q=company%3A(Apollo Insurance Group),74%,For Contact Direct Phone Numbers and Emails see Lead411
Spotlight,spotlightar.com,Kansas City,MO,United States,78,http://www.linkedin.com/company/spotlight-analyst-relations,2012,Marketing,13,19500000,1,,,,,,,https://www.growjo.com/company/Spotlight,https://www.indeed.com/jobs?q=company%3A(Spotlight),53%,For Contact Direct Phone Numbers and Emails see Lead411
Verve Industrial Protection,verveindustrial.com,Florissant,MO,United States,74,http://www.linkedin.com/company/verve-industrial-protection,,Industrial,2461,26122000,1,,,,,,,https://www.growjo.com/company/Verve_Industrial_Protection,https://www.indeed.com/jobs?q=company%3A(Verve Industrial Protection),51%,For Contact Direct Phone Numbers and Emails see Lead411
EyePromise,eyepromise.com,Chesterfield,MO,United States,51,http://www.linkedin.com/company/zeavision-llc,2001,Health,24,13770000,1,,,,,,$3M,https://www.growjo.com/company/EyePromise,https://www.indeed.com/jobs?q=company%3A(EyePromise),-2%,For Contact Direct Phone Numbers and Emails see Lead411
First Mortgage Direct (NMLS #244476),FirstMortgageSolutions.com,Kansas City,MO,United States,93,http://www.linkedin.com/company/first-mortgage-solutions-llc,2009,Finance,2540,19530000,1,,,,,,,https://www.growjo.com/company/First_Mortgage_Direct_(NMLS_#244476),https://www.indeed.com/jobs?q=company%3A(First Mortgage Direct (NMLS #244476)),50%,For Contact Direct Phone Numbers and Emails see Lead411
BMS Logistics,bmslogisticsinc.com,St Joseph,MO,United States,65,http://www.linkedin.com/company/bms-logistics-inc.,1985,Logistics,2573,19825000,1,,,,,,,https://www.growjo.com/company/BMS_Logistics,https://www.indeed.com/jobs?q=company%3A(BMS Logistics),20%,For Contact Direct Phone Numbers and Emails see Lead411
Nurses & Company Home Health Hospice Private Services,nursesandco.com,St. Peters,MO,United States,180,http://www.linkedin.com/company/nurses-&-company,1991,Hospital/Healthcare,25,48600000,1,,,,,,,https://www.growjo.com/company/Nurses_&_Company_Home_Health_Hospice_Private_Services,https://www.indeed.com/jobs?q=company%3A(Nurses & Company Home Health Hospice Private Services),49%,For Contact Direct Phone Numbers and Emails see Lead411
Red Door Woodfired Grill,reddoorgrill.com,Kansas City,MO,United States,62,http://www.linkedin.com/company/reddoorgrill,2013,Restaurants,2655,10850000,1,,,,,,,https://www.growjo.com/company/Red_Door_Woodfired_Grill,https://www.indeed.com/jobs?q=company%3A(Red Door Woodfired Grill),48%,For Contact Direct Phone Numbers and Emails see Lead411
Orange EV,orangeev.com,Riverside,MO,United States,62,http://www.linkedin.com/company/orange-ev,2012,Transportation,16,20336000,1,,,,,,,https://www.growjo.com/company/Orange_EV,https://www.indeed.com/jobs?q=company%3A(Orange EV),48%,For Contact Direct Phone Numbers and Emails see Lead411
Chicken N Pickle,chickennpickle.com,North Kansas City,MO,United States,78,http://www.linkedin.com/company/chicken-n-pickle,2016,Entertainment,17,15990000,1,,,,,,,https://www.growjo.com/company/Chicken_N_Pickle,https://www.indeed.com/jobs?q=company%3A(Chicken N Pickle),47%,For Contact Direct Phone Numbers and Emails see Lead411
CareVet,carevethealth.com,St. Louis,MO,United States,57,http://www.linkedin.com/company/carevet-health,2018,Veterinary,26,,1,,,,,,,https://www.growjo.com/company/CareVet,https://www.indeed.com/jobs?q=company%3A(CareVet),63%,For Contact Direct Phone Numbers and Emails see Lead411
Rapsodo,rapsodo.com,St Louis,MO,United States,140,http://www.linkedin.com/company/rapsodo,2010,Sports,27,22400000,13,,,,,,,https://www.growjo.com/company/Rapsodo,https://www.indeed.com/jobs?q=company%3A(Rapsodo),37%,For Contact Direct Phone Numbers and Emails see Lead411
Creatives On Call,creativesoncall.com,St. Louis,MO,United States,52,http://www.linkedin.com/company/creatives-on-call,1995,Marketing,28,13000000,1,,,,,,,https://www.growjo.com/company/Creatives_On_Call,https://www.indeed.com/jobs?q=company%3A(Creatives On Call),33%,For Contact Direct Phone Numbers and Emails see Lead411
Aspire Software,youraspire.com,Chesterfield,MO,United States,80,http://www.linkedin.com/company/aspire-landscape-management-software,2013,Tech Services,29,11600000,1,,,,,,,https://www.growjo.com/company/Aspire_Software,https://www.indeed.com/jobs?q=company%3A(Aspire Software),29%,For Contact Direct Phone Numbers and Emails see Lead411
The Onder Law Firm,onderlaw.com,St Louis,MO,United States,64,http://www.linkedin.com/company/onderlaw,2002,Legal,30,17280000,1,,,,,,,https://www.growjo.com/company/The_Onder_Law_Firm,https://www.indeed.com/jobs?q=company%3A(The Onder Law Firm),42%,For Contact Direct Phone Numbers and Emails see Lead411
Accord Group,weareaccord.com,Lee&#39;s Summit,MO,United States,95,http://www.linkedin.com/company/we-are-accord,2010,Construction,21,27550000,1,"Sales and Marketing, Project Management",,,,,,https://www.growjo.com/company/Accord_Group,https://www.indeed.com/jobs?q=company%3A(Accord Group),40%,For Contact Direct Phone Numbers and Emails see Lead411
Concrete Strategies,concretestrategies.com,St. Louis,MO,United States,237,http://www.linkedin.com/company/concrete-strategies-inc,2005,Construction,31,68730000,50,,,,,,,https://www.growjo.com/company/Concrete_Strategies,https://www.indeed.com/jobs?q=company%3A(Concrete Strategies),21%,For Contact Direct Phone Numbers and Emails see Lead411
AXES Physical Therapy,axespt.com,O'Fallon,MO,United States,68,http://www.linkedin.com/company/axes-physical-therapy,2016,Health,32,18360000,1,,,,,,,https://www.growjo.com/company/AXES_Physical_Therapy,https://www.indeed.com/jobs?q=company%3A(AXES Physical Therapy),39%,For Contact Direct Phone Numbers and Emails see Lead411
Hair Saloon®,hairsaloon.com,St. Louis,MO,United States,665,http://www.linkedin.com/company/hair-saloon-for-men,1997,Consumer,33,166915000,1,,,,,,,https://www.growjo.com/company/Hair_Saloon®,https://www.indeed.com/jobs?q=company%3A(Hair Saloon®),49%,For Contact Direct Phone Numbers and Emails see Lead411
Maryville University Online,online.maryville.edu,St. Louis,MO,United States,80,http://www.linkedin.com/company/maryville-university-online,1872,Education,34,14400000,1,,,,,,,https://www.growjo.com/company/Maryville_University_Online,https://www.indeed.com/jobs?q=company%3A(Maryville University Online),38%,For Contact Direct Phone Numbers and Emails see Lead411
zTrip,ztrip.com,Kansas City,MO,United States,117,http://www.linkedin.com/company/ztrip,2012,Transportation,3538,38376000,1,,,,,,,https://www.growjo.com/company/zTrip,https://www.indeed.com/jobs?q=company%3A(zTrip),36%,For Contact Direct Phone Numbers and Emails see Lead411
BacklotCars,backlotcars.com,Kansas City,MO,United States,244,http://www.linkedin.com/company/backlot-cars,2014,Automotive,28,80520000,7,"Marketplace,,Automotive,Consumer Services,Finance,Social Networking",Origin Ventures,500 Startups,B2B,,$37.8M,https://www.growjo.com/company/BacklotCars,https://www.indeed.com/jobs?q=company%3A(BacklotCars),32%,For Contact Direct Phone Numbers and Emails see Lead411
AdZou,adzou.com,Columbia,MO,United States,81,http://www.linkedin.com/company/adzou,,Marketing,3855,20250000,1,,,,,,,https://www.growjo.com/company/AdZou,https://www.indeed.com/jobs?q=company%3A(AdZou),33%,For Contact Direct Phone Numbers and Emails see Lead411
Maryville Consulting Group,maryville.com,St Louis,MO,United States,85,http://www.linkedin.com/company/maryville-consulting-group,1994,Tech Services,35,12325000,1,,,,,,,https://www.growjo.com/company/Maryville_Consulting_Group,https://www.indeed.com/jobs?q=company%3A(Maryville Consulting Group),33%,For Contact Direct Phone Numbers and Emails see Lead411
ADB Companies,adbcompanies.com,Union,MO,United States,395,http://www.linkedin.com/company/adb-utility-contractors,1995,Utilities,36,86900000,42,,,,,,,https://www.growjo.com/company/ADB_Companies,https://www.indeed.com/jobs?q=company%3A(ADB Companies),23%,For Contact Direct Phone Numbers and Emails see Lead411
Homestead Financial Mortgage,granny8.com,Chesterfield,MO,United States,85,http://www.linkedin.com/company/granny-8-mortgage,,Finance,37,17850000,1,,,,,,,https://www.growjo.com/company/Homestead_Financial_Mortgage,https://www.indeed.com/jobs?q=company%3A(Homestead Financial Mortgage),31%,For Contact Direct Phone Numbers and Emails see Lead411
Washington University Law Review,wustllawreview.org,St Louis,MO,United States,59,http://www.linkedin.com/company/washington-university-law-review,1915,Publishing,38,14337000,1,,,,,,,https://www.growjo.com/company/Washington_University_Law_Review,https://www.indeed.com/jobs?q=company%3A(Washington University Law Review),44%,For Contact Direct Phone Numbers and Emails see Lead411
Cosmos Corporation,cosmoscorp.com,Saint Peters,MO,United States,278,http://www.linkedin.com/company/cosmos-corporation,1980,Consumer,4117,69778000,1,,,,,,,https://www.growjo.com/company/Cosmos_Corporation,https://www.indeed.com/jobs?q=company%3A(Cosmos Corporation),31%,For Contact Direct Phone Numbers and Emails see Lead411
Cedarhurst Living,cedarhurstliving.com,Clayton,MO,United States,328,http://www.linkedin.com/company/cedarhurstliving,2007,Hospital/Healthcare,39,88560000,31,,,,,,,https://www.growjo.com/company/Cedarhurst_Living,https://www.indeed.com/jobs?q=company%3A(Cedarhurst Living),24%,For Contact Direct Phone Numbers and Emails see Lead411
Schuber Mitchell Homes,schubermitchell.com,Webb City,MO,United States,50,http://www.linkedin.com/company/schuber-mitchell-homes,2011,Real Estate,4154,,1,,,,,,,https://www.growjo.com/company/Schuber_Mitchell_Homes,https://www.indeed.com/jobs?q=company%3A(Schuber Mitchell Homes),43%,For Contact Direct Phone Numbers and Emails see Lead411
Wise Equation Solutions Inc.,wiseq.net,Chesterfield,MO,United States,54,http://www.linkedin.com/company/wise-equation-solutions-inc-,2006,Tech Services,40,7830000,1,,,,,,,https://www.growjo.com/company/Wise_Equation_Solutions_Inc.,https://www.indeed.com/jobs?q=company%3A(Wise Equation Solutions Inc.),42%,For Contact Direct Phone Numbers and Emails see Lead411
Secure24-ADT Authorized Dealer,secure24promos.com,Saint Louis,MO,United States,85,http://www.linkedin.com/company/secure24-adt-authorized-dealer,2002,Consumer,41,21335000,1,,,,,,,https://www.growjo.com/company/Secure24-ADT_Authorized_Dealer,https://www.indeed.com/jobs?q=company%3A(Secure24-ADT Authorized Dealer),29%,For Contact Direct Phone Numbers and Emails see Lead411
Schnucks Supermarkets,schnucks.com,Alton,MO,United States,107,http://www.linkedin.com/company/schnucks-supermarkets,,Supermarkets,4314,,1,,,,,,,https://www.growjo.com/company/Schnucks_Supermarkets,https://www.indeed.com/jobs?q=company%3A(Schnucks Supermarkets),29%,For Contact Direct Phone Numbers and Emails see Lead411
CRG Real Estate,realcrg.com,St. Louis,MO,United States,65,http://www.linkedin.com/company/crgrealestate,1990,Real Estate,42,5760000,1,,,,,,,https://www.growjo.com/company/CRG_Real_Estate,https://www.indeed.com/jobs?q=company%3A(CRG Real Estate),27%,For Contact Direct Phone Numbers and Emails see Lead411
Compass Health Consultants,chcquotes.com,Cottleville,MO,United States,36,http://www.linkedin.com/company/compasshealthconsultants,2018,Insurance,4525,7920000,1,,,,,,,https://www.growjo.com/company/Compass_Health_Consultants,https://www.indeed.com/jobs?q=company%3A(Compass Health Consultants),38%,For Contact Direct Phone Numbers and Emails see Lead411
CarShield,carshield.com,St. Peters,MO,United States,251,http://www.linkedin.com/company/carshield,,Automotive,43,82830000,7,,,,,,,https://www.growjo.com/company/CarShield,https://www.indeed.com/jobs?q=company%3A(CarShield),26%,For Contact Direct Phone Numbers and Emails see Lead411
HLK,hlkagency.com,St. Louis,MO,United States,359,http://www.linkedin.com/company/hughesleahykarlovic,,Martech,44,89750000,1,Social Media Marketing,,,,,,https://www.growjo.com/company/HLK,https://www.indeed.com/jobs?q=company%3A(HLK),29%,For Contact Direct Phone Numbers and Emails see Lead411
NorthPoint Development,beyondthecontract.com,Riverside,MO,United States,252,http://www.linkedin.com/company/northpoint-development,2012,Real Estate,34,27360000,6,"Finance,Human Resources Hr",,,,,,https://www.growjo.com/company/NorthPoint_Development,https://www.indeed.com/jobs?q=company%3A(NorthPoint Development),25%,For Contact Direct Phone Numbers and Emails see Lead411
Big Whiskey's American Restaurant & Bar,bigwhiskeys.com,Springfield,MO,United States,128,http://www.linkedin.com/company/big-whiskey's-amerian-restaurant-&-bar,2006,Restaurants,4633,22400000,1,,,,,,,https://www.growjo.com/company/Big_Whiskey's_American_Restaurant_&_Bar,https://www.indeed.com/jobs?q=company%3A(Big Whiskey's American Restaurant & Bar),27%,For Contact Direct Phone Numbers and Emails see Lead411
Eurofins Viracor,viracor-eurofins.com,Lees Summit,MO,United States,352,http://www.linkedin.com/company/eurofinsviracor,,Hospital/Healthcare,35,95040000,1,,,,,,,https://www.growjo.com/company/Eurofins_Viracor,https://www.indeed.com/jobs?q=company%3A(Eurofins Viracor),28%,For Contact Direct Phone Numbers and Emails see Lead411
GENESYS Systems Integrator,genesyscorp.net,Kansas City,MO,United States,122,http://www.linkedin.com/company/genesys-systems-integrator,1997,Industrial,36,43066000,1,Education,,,,,,https://www.growjo.com/company/GENESYS_Systems_Integrator,https://www.indeed.com/jobs?q=company%3A(GENESYS Systems Integrator),26%,For Contact Direct Phone Numbers and Emails see Lead411
Golden Oak Lending,goldenoaklending.com,Saint Louis,MO,United States,148,http://www.linkedin.com/company/golden-oak-lending,2001,Finance,45,31080000,1,,,,,,,https://www.growjo.com/company/Golden_Oak_Lending,https://www.indeed.com/jobs?q=company%3A(Golden Oak Lending),25%,For Contact Direct Phone Numbers and Emails see Lead411
Berkley Healthcare (a Berkley Company),berkleyhealthcare.com,Chesterfield,MO,United States,49,http://www.linkedin.com/company/berkleyhealthcare,2001,Insurance,46,10780000,1,,,,,,,https://www.growjo.com/company/Berkley_Healthcare_(a_Berkley_Company),https://www.indeed.com/jobs?q=company%3A(Berkley Healthcare (a Berkley Company)),36%,For Contact Direct Phone Numbers and Emails see Lead411
Hiland Dairy Foods,hilanddairy.com,Springfield,MO,United States,227,http://www.linkedin.com/company/hilanddairyfoods,1938,Dairy,4888,,11,Food & Beverages,,,,,,https://www.growjo.com/company/Hiland_Dairy_Foods,https://www.indeed.com/jobs?q=company%3A(Hiland Dairy Foods),21%,For Contact Direct Phone Numbers and Emails see Lead411
Pro IT,proit-inc.com,Chesterfield,MO,United States,31,http://www.linkedin.com/company/pro-it-inc,,Recruiting,47,3720000,1,,,,,,,https://www.growjo.com/company/Pro_IT,https://www.indeed.com/jobs?q=company%3A(Pro IT),35%,For Contact Direct Phone Numbers and Emails see Lead411
Choice Rehabilitation,choicerehab.net,Creve Coeur,MO,United States,83,http://www.linkedin.com/company/choicerehabilitation,2017,Hospital/Healthcare,5040,22410000,1,,,,,,,https://www.growjo.com/company/Choice_Rehabilitation,https://www.indeed.com/jobs?q=company%3A(Choice Rehabilitation),24%,For Contact Direct Phone Numbers and Emails see Lead411
