company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
VIDA Diagnostics,vidalung.ai,Coralville,IA,United States,155,http://www.linkedin.com/company/vida-diagnostics,2004,Medical Equip,66,38905000,1,,,,,,$20.4M,https://www.growjo.com/company/VIDA_Diagnostics,https://www.indeed.com/jobs?q=company%3A(VIDA Diagnostics),19%,For Contact Direct Phone Numbers and Emails see Lead411
Yesway,yesway.com,Fort Worth,IA,United States,232,http://www.linkedin.com/company/yeswaystores,,Retail,225,52664000,1,,,,,,$235M,https://www.growjo.com/company/Yesway,https://www.indeed.com/jobs?q=company%3A(Yesway),18%,For Contact Direct Phone Numbers and Emails see Lead411
DoubleVerify,doubleverify.com,,IA,United States,672,http://www.linkedin.com/company/doubleverify-inc,2008,Martech,295,168000000,1,saas,,,,,$549.5M,https://www.growjo.com/company/DoubleVerify,https://www.indeed.com/jobs?q=company%3A(DoubleVerify),31%,For Contact Direct Phone Numbers and Emails see Lead411
Shoott,shoott.com,,IA,United States,77,http://www.linkedin.com/company/shoott,2018,Photography,298,,1,,,,,,,https://www.growjo.com/company/Shoott,https://www.indeed.com/jobs?q=company%3A(Shoott),157%,For Contact Direct Phone Numbers and Emails see Lead411
Beacon Platform,beacon.io,,IA,United States,93,http://www.linkedin.com/company/beacon-platform-inc,2014,Finance,489,19530000,19,,,,,,$38.5M,https://www.growjo.com/company/Beacon_Platform,https://www.indeed.com/jobs?q=company%3A(Beacon Platform),39%,For Contact Direct Phone Numbers and Emails see Lead411
TLC Associates,tlcassociates.com,Cedar Rapids,IA,United States,237,http://www.linkedin.com/company/tlcassociates,2007,Outsource,568,40764000,1,,,,,,,https://www.growjo.com/company/TLC_Associates,https://www.indeed.com/jobs?q=company%3A(TLC Associates),36%,For Contact Direct Phone Numbers and Emails see Lead411
FoodChain ID,foodchainid.com,Fairfield,IA,United States,97,http://www.linkedin.com/company/foodchainid,,Food,856,26190000,1,,,,,,,https://www.growjo.com/company/FoodChain_ID,https://www.indeed.com/jobs?q=company%3A(FoodChain ID),29%,For Contact Direct Phone Numbers and Emails see Lead411
SUPER 8 MOTELS,,Mason City,IA,United States,77,http://www.linkedin.com/company/super-8-motels,,Hospitality,1376,19558000,1,SaaS,,,,,,https://www.growjo.com/company/SUPER_8_MOTELS,https://www.indeed.com/jobs?q=company%3A(SUPER 8 MOTELS),7%,For Contact Direct Phone Numbers and Emails see Lead411
Mom's Meals | A Purfoods Company,momsmeals.com,Ankeny,IA,United States,655,http://www.linkedin.com/company/mom's-meals,1999,Food,1492,176850000,1,,,,,,,https://www.growjo.com/company/Mom's_Meals_|_A_Purfoods_Company,https://www.indeed.com/jobs?q=company%3A(Mom's Meals | A Purfoods Company),92%,For Contact Direct Phone Numbers and Emails see Lead411
Pomifera,pomifera.com,Fairfield,IA,United States,154,http://www.linkedin.com/company/pomifera,2019,Cosmetics,1660,,1,,,,,,,https://www.growjo.com/company/Pomifera,https://www.indeed.com/jobs?q=company%3A(Pomifera),71%,For Contact Direct Phone Numbers and Emails see Lead411
SciPlay Corporation,sciplay.com,"Cedar Falls,",IA,United States,423,http://www.linkedin.com/company/sciplaygames,2019,EntertainmentSanta,1868,,31,,,,,,,https://www.growjo.com/company/SciPlay_Corporation,https://www.indeed.com/jobs?q=company%3A(SciPlay Corporation),23%,For Contact Direct Phone Numbers and Emails see Lead411
HK Solutions Group,hydro-klean.com,Des Moines,IA,United States,46,http://www.linkedin.com/company/hk-solutions-grp,,Environmental,1987,9660000,1,,,,,,,https://www.growjo.com/company/HK_Solutions_Group,https://www.indeed.com/jobs?q=company%3A(HK Solutions Group),84%,For Contact Direct Phone Numbers and Emails see Lead411
