company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
HealthJoy,healthjoy.com,Chicago,IL,United States,217,http://www.linkedin.com/company/healthjoy,2014,Digital Health,31,46440000,13,"Consumer Services,Finance,Healthcare,Healthcare Providers,Insurance",US Venture Partners,,B2C,,$48.5M,https://www.growjo.com/company/HealthJoy,https://www.indeed.com/jobs?q=company%3A(HealthJoy),45%,For Contact Direct Phone Numbers and Emails see Lead411
Nature's Fynd,naturesfynd.com,Chicago,IL,United States,86,http://www.linkedin.com/company/natures-fynd,2012,Food,32,23220000,1,,,,,,$158M,https://www.growjo.com/company/Nature's_Fynd,https://www.indeed.com/jobs?q=company%3A(Nature's Fynd),48%,For Contact Direct Phone Numbers and Emails see Lead411
NOCD,nocd.com,Chicago,IL,United States,155,http://www.linkedin.com/company/nocd,2017,Hospital/Healthcare,33,41850000,1,,,,,,$17M,https://www.growjo.com/company/NOCD,https://www.indeed.com/jobs?q=company%3A(NOCD),177%,For Contact Direct Phone Numbers and Emails see Lead411
Chowbus,chowbus.app.link/linkedin,Chicago ,IL,United States,297,http://www.linkedin.com/company/chowbus,2015,Food,34,80190000,1,,,,,,$68.3M,https://www.growjo.com/company/Chowbus,https://www.indeed.com/jobs?q=company%3A(Chowbus),175%,For Contact Direct Phone Numbers and Emails see Lead411
Verano Holdings,verano.holdings,Chicago,IL,United States,164,http://www.linkedin.com/company/verano-holdings,2018,Cannabis,35,44280000,1,,,,,,$120M,https://www.growjo.com/company/Verano_Holdings,https://www.indeed.com/jobs?q=company%3A(Verano Holdings),71%,For Contact Direct Phone Numbers and Emails see Lead411
Sterling Bay,sterlingbay.com,Chicago,IL,United States,150,http://www.linkedin.com/company/sterling-bay,1986,Real Estate,36,,1,,,,,,,https://www.growjo.com/company/Sterling_Bay,https://www.indeed.com/jobs?q=company%3A(Sterling Bay),-4%,For Contact Direct Phone Numbers and Emails see Lead411
Syntellis Performance Solutions,syntellis.com,Chicago,IL,United States,321,http://www.linkedin.com/company/syntellis-performance-solutions,2020,Tech Services,37,46545000,1,,,,,,,https://www.growjo.com/company/Syntellis_Performance_Solutions,https://www.indeed.com/jobs?q=company%3A(Syntellis Performance Solutions),172%,For Contact Direct Phone Numbers and Emails see Lead411
Halo Investing,haloinvesting.com,Chicago,IL,United States,83,http://www.linkedin.com/company/halo-investing-inc,2015,Investments,38,18841000,1,"Trading, Payment Systems, Fin Tech",,,,,$15.1M,https://www.growjo.com/company/Halo_Investing,https://www.indeed.com/jobs?q=company%3A(Halo Investing),89%,For Contact Direct Phone Numbers and Emails see Lead411
Harrison Street Real Estate Capital,harrisonst.com,Chicago,IL,United States,220,http://www.linkedin.com/company/harrison-street-real-estate-capital-llc,2005,Real Estate,39,,6,,,,,,,https://www.growjo.com/company/Harrison_Street_Real_Estate_Capital,https://www.indeed.com/jobs?q=company%3A(Harrison Street Real Estate Capital),28%,For Contact Direct Phone Numbers and Emails see Lead411
Cooler Screens Inc.,coolerscreens.com,Chicago,IL,United States,67,http://www.linkedin.com/company/cooler-screens-inc,2017,Marketing,40,16750000,1,,,,,,$80.7M,https://www.growjo.com/company/Cooler_Screens_Inc.,https://www.indeed.com/jobs?q=company%3A(Cooler Screens Inc.),29%,For Contact Direct Phone Numbers and Emails see Lead411
Homethrive,homethrive.com,Northbrook,IL,,40,http://www.linkedin.com/company/homethrive-inc,2018,Health,41,10800000,1,,,,,,$18M,https://www.growjo.com/company/Homethrive,https://www.indeed.com/jobs?q=company%3A(Homethrive),135%,For Contact Direct Phone Numbers and Emails see Lead411
Army Enterprise Marketing Office (AEMO),goarmy.com,Chicago,IL,United States,35,http://www.linkedin.com/company/army-enterprise-marketing-office,2019,Military,42,,1,,,,,,,https://www.growjo.com/company/Army_Enterprise_Marketing_Office_(AEMO),https://www.indeed.com/jobs?q=company%3A(Army Enterprise Marketing Office (AEMO)),94%,For Contact Direct Phone Numbers and Emails see Lead411
Mediafly,mediafly.com,Chicago,IL,United States,113,http://www.linkedin.com/company/mediafly,2006,Martech,43,14645000,1,"Analytics,Enterprise Software,Human Resources Hr,Marketing,Marketing Analytics saas",Boathouse Capital,,B2B,,$49.7M,https://www.growjo.com/company/Mediafly,https://www.indeed.com/jobs?q=company%3A(Mediafly),19%,For Contact Direct Phone Numbers and Emails see Lead411
MVP Staffing,mvpstaffing.com,Deerfield,IL,United States,219,http://www.linkedin.com/company/mvpstaffing,2000,Recruiting,44,26280000,11,,,,,,$75M,https://www.growjo.com/company/MVP_Staffing,https://www.indeed.com/jobs?q=company%3A(MVP Staffing),14%,For Contact Direct Phone Numbers and Emails see Lead411
Pinnacle Dermatology,pinnacleskin.com,Lombard,IL,United States,156,http://www.linkedin.com/company/pinnacle-dermatology-llc,2004,Medical Offices,45,42120000,12,,,,,,,https://www.growjo.com/company/Pinnacle_Dermatology,https://www.indeed.com/jobs?q=company%3A(Pinnacle Dermatology),25%,For Contact Direct Phone Numbers and Emails see Lead411
ShipBob,shipbob.com,Chicago,IL,United States,318,http://www.linkedin.com/company/shipbob-inc-,2014,eCommerceTech,46,80215000,36,"On-Demand,Consumer Services,E-Commerce,Household & Personal Products,Mobile,Personal Products,Shipping,Transportation, ecommerce, saas",Menlo Ventures,Y Combinator,B2C,,$130.5M,https://www.growjo.com/company/ShipBob,https://www.indeed.com/jobs?q=company%3A(ShipBob),12%,For Contact Direct Phone Numbers and Emails see Lead411
3Cloud,3cloudsolutions.com,Downers Grove,IL,United States,196,http://www.linkedin.com/company/3cloudsolutions,2016,Tech Services,47,28420000,1,,,,,,,https://www.growjo.com/company/3Cloud,https://www.indeed.com/jobs?q=company%3A(3Cloud),102%,For Contact Direct Phone Numbers and Emails see Lead411
LanzaTech,lanzatech.com,Skokie,IL,United States,222,http://www.linkedin.com/company/lanzatech,2005,Environmental,48,46620000,6,,,,,,$276.3M,https://www.growjo.com/company/LanzaTech,https://www.indeed.com/jobs?q=company%3A(LanzaTech),12%,For Contact Direct Phone Numbers and Emails see Lead411
Amount,amount.com,Chicago,IL,United States,371,http://www.linkedin.com/company/amount,,Fintech,49,77910000,1,saas,,,,,$139M,https://www.growjo.com/company/Amount,https://www.indeed.com/jobs?q=company%3A(Amount),17%,For Contact Direct Phone Numbers and Emails see Lead411
Reveal,revealdata.com,Chicago,IL,United States,102,http://www.linkedin.com/company/reveal-data,2008,Tech Services,50,14790000,1,,,,,,,https://www.growjo.com/company/Reveal,https://www.indeed.com/jobs?q=company%3A(Reveal),67%,For Contact Direct Phone Numbers and Emails see Lead411
GTCR,gtcr.com,Chicago,IL,United States,129,http://www.linkedin.com/company/gtcr-llc,1980,Finance,51,27090000,1,"Finance,Healthcare,Pharmaceuticals",,,B2B,,,https://www.growjo.com/company/GTCR,https://www.indeed.com/jobs?q=company%3A(GTCR),9%,For Contact Direct Phone Numbers and Emails see Lead411
HMD Trucking,hmdtrucking.com,Chicago Ridge,IL,United States,171,http://www.linkedin.com/company/hmd-trucking-inc,1998,Transportation,411,56088000,1,,,,,,,https://www.growjo.com/company/HMD_Trucking,https://www.indeed.com/jobs?q=company%3A(HMD Trucking),138%,For Contact Direct Phone Numbers and Emails see Lead411
National Equity Fund,nationalequityfund.org,Chicago,IL,United States,171,http://www.linkedin.com/company/national-equity-fund,,Real Estate,52,,1,,,,,,,https://www.growjo.com/company/National_Equity_Fund,https://www.indeed.com/jobs?q=company%3A(National Equity Fund),6%,For Contact Direct Phone Numbers and Emails see Lead411
Ocient,Ocient.com,Chicago,IL,United States,81,http://www.linkedin.com/company/ocient,2016,Analytics,53,11745000,1,Analytics,,,,,$65M,https://www.growjo.com/company/Ocient,https://www.indeed.com/jobs?q=company%3A(Ocient),62%,For Contact Direct Phone Numbers and Emails see Lead411
Rapido Solutions Group,rapidosolutionsgroup.com,Chicago,IL,United States,47,http://www.linkedin.com/company/rapido-solutions-group,2019,Outsource,54,8084000,1,,,,,,,https://www.growjo.com/company/Rapido_Solutions_Group,https://www.indeed.com/jobs?q=company%3A(Rapido Solutions Group),176%,For Contact Direct Phone Numbers and Emails see Lead411
Cubii,cubii.com,Chicago,IL,United States,49,http://www.linkedin.com/company/cubiifitness,2014,Health,55,13230000,1,,,,,,$1.3M,https://www.growjo.com/company/Cubii,https://www.indeed.com/jobs?q=company%3A(Cubii),104%,For Contact Direct Phone Numbers and Emails see Lead411
Cubii,cubii.com,Chicago,IL,,48,http://www.linkedin.com/company/fitnesscubed-llc-,2014,Health,56,12960000,1,,,,,,$1.3M,https://www.growjo.com/company/Cubii,https://www.indeed.com/jobs?q=company%3A(Cubii),100%,For Contact Direct Phone Numbers and Emails see Lead411
BigTime Software,bigtime.net,Chicago,IL,United States,89,http://www.linkedin.com/company/bigtime-software-inc-,2002,Tech Services,57,12905000,5,SaaS,,,,,$17.1M,https://www.growjo.com/company/BigTime_Software,https://www.indeed.com/jobs?q=company%3A(BigTime Software),53%,For Contact Direct Phone Numbers and Emails see Lead411
PayComplete,paycomplete.com,Mount Prospect,IL,United States,84,http://www.linkedin.com/company/paycomplete,2020,Tech Services,501,12180000,1,,,,,,,https://www.growjo.com/company/PayComplete,https://www.indeed.com/jobs?q=company%3A(PayComplete),127%,For Contact Direct Phone Numbers and Emails see Lead411
Healthworks Insurance,healthworksinsurance.com,Chicago,IL,United States,51,http://www.linkedin.com/company/healthworks-insurance,2018,Insurance,58,11220000,1,,,,,,,https://www.growjo.com/company/Healthworks_Insurance,https://www.indeed.com/jobs?q=company%3A(Healthworks Insurance),168%,For Contact Direct Phone Numbers and Emails see Lead411
Apervita,apervita.com,Chicago,IL,,64,http://www.linkedin.com/company/apervita,2012,Digital Health,59,17280000,1,"Healthcare, Analytics, Marketplaces, Health Care Information Technology",,,,,$59.5M,https://www.growjo.com/company/Apervita,https://www.indeed.com/jobs?q=company%3A(Apervita),10%,For Contact Direct Phone Numbers and Emails see Lead411
XSELL Technologies,xselltechnologies.com,Chicago,IL,United States,181,http://www.linkedin.com/company/xsell-technologies,,Digital Health,60,26245000,1,"Mobile, Healthcare, Telecommunications, Artificial Intelligence, Sales",,,,,$25.3M,https://www.growjo.com/company/XSELL_Technologies,https://www.indeed.com/jobs?q=company%3A(XSELL Technologies),48%,For Contact Direct Phone Numbers and Emails see Lead411
Ashling Partners,ashlingpartners.com,Chicago,IL,United States,100,http://www.linkedin.com/company/ashlingpartners,2017,Tech Services,61,14500000,1,,,,,,,https://www.growjo.com/company/Ashling_Partners,https://www.indeed.com/jobs?q=company%3A(Ashling Partners),117%,For Contact Direct Phone Numbers and Emails see Lead411
HackerU,hackeru.com,Ramat Gan,IL,United States,656,http://www.linkedin.com/company/hacker-u,2007,Education,635,118080000,1,,,,,,,https://www.growjo.com/company/HackerU,https://www.indeed.com/jobs?q=company%3A(HackerU),140%,For Contact Direct Phone Numbers and Emails see Lead411
FourKites,fourkites.com,Chicago,IL,United States,535,http://www.linkedin.com/company/fourkites-inc,2014,Tech Services,62,77575000,1,"saas, logistics",,,,,$201.5M,https://www.growjo.com/company/FourKites,https://www.indeed.com/jobs?q=company%3A(FourKites),0%,For Contact Direct Phone Numbers and Emails see Lead411
Anthology Senior Living,anthologyseniorliving.com,Chicago,IL,United States,219,http://www.linkedin.com/company/anthology-senior-living,,Hospital/Healthcare,63,59130000,1,,,,,,,https://www.growjo.com/company/Anthology_Senior_Living,https://www.indeed.com/jobs?q=company%3A(Anthology Senior Living),41%,For Contact Direct Phone Numbers and Emails see Lead411
Accelerated Growth,acceleratedgrowth.com,Chicago,IL,United States,102,http://www.linkedin.com/company/acceleratedgrowth,2009,Consulting,64,7200000,8,Consulting,,,,,,https://www.growjo.com/company/Accelerated_Growth,https://www.indeed.com/jobs?q=company%3A(Accelerated Growth),73%,For Contact Direct Phone Numbers and Emails see Lead411
Heartland Veterinary Partners,heartlandvetpartners.com,Chicago,IL,United States,95,http://www.linkedin.com/company/heartland-veterinary-partners-llc,,Veterinary,65,,1,,,,,,,https://www.growjo.com/company/Heartland_Veterinary_Partners,https://www.indeed.com/jobs?q=company%3A(Heartland Veterinary Partners),36%,For Contact Direct Phone Numbers and Emails see Lead411
Paro.io,paro.io,Chicago,IL,United States,124,http://www.linkedin.com/company/paro,,Fintech,66,16120000,29,"Financial Services, Finance, Accounting, Business Analytics",,,,,$18.5M,https://www.growjo.com/company/Paro.io,https://www.indeed.com/jobs?q=company%3A(Paro.io),15%,For Contact Direct Phone Numbers and Emails see Lead411
Rightpoint,rightpoint.com,Chicago,IL,United States,695,http://www.linkedin.com/company/rightpoint,,Tech Services,67,100775000,1,,,,,,$55M,https://www.growjo.com/company/Rightpoint,https://www.indeed.com/jobs?q=company%3A(Rightpoint),15%,For Contact Direct Phone Numbers and Emails see Lead411
Catch Co.,catchco.com,Chicago,IL,United States,64,http://www.linkedin.com/company/thecatchco,,Retail,68,14528000,1,"Retail, Sports, Sporting Goods, Outdoors, Subscription Businesses, New Product Development, Subscription, Ecommerce, Fishing",,,,,$11.8M,https://www.growjo.com/company/Catch_Co.,https://www.indeed.com/jobs?q=company%3A(Catch Co.),33%,For Contact Direct Phone Numbers and Emails see Lead411
Simple Mills,simplemills.com,Chicago,IL,United States,99,http://www.linkedin.com/company/simple-mills-llc,2012,Food,69,26730000,1,,,,,,$7.2M,https://www.growjo.com/company/Simple_Mills,https://www.indeed.com/jobs?q=company%3A(Simple Mills),34%,For Contact Direct Phone Numbers and Emails see Lead411
Hazel Technologies,hazeltechnologies.com,Chicago,IL,United States,48,http://www.linkedin.com/company/hazel-technologies,2015,Biotech,70,7440000,1,"Biotechnology, Agriculture",,,,,$87.8M,https://www.growjo.com/company/Hazel_Technologies,https://www.indeed.com/jobs?q=company%3A(Hazel Technologies),37%,For Contact Direct Phone Numbers and Emails see Lead411
Kaizen Health,kaizenhealth.org,Chicago,IL,,36,http://www.linkedin.com/company/kaizen-health,2015,Health,71,9720000,1,,,,,,$4.3M,https://www.growjo.com/company/Kaizen_Health,https://www.indeed.com/jobs?q=company%3A(Kaizen Health),64%,For Contact Direct Phone Numbers and Emails see Lead411
AptAmigo,aptamigo.com,Chicago,IL,United States,121,http://www.linkedin.com/company/aptamigo,,Real Estate,72,,1,,,,,,,https://www.growjo.com/company/AptAmigo,https://www.indeed.com/jobs?q=company%3A(AptAmigo),102%,For Contact Direct Phone Numbers and Emails see Lead411
CMG (Capital Markets Gateway),cmgx.io,Chicago,IL,United States,52,http://www.linkedin.com/company/cmg-capital-markets-gateway,2015,Tech Services,73,7540000,1,,,,,,$39.1M,https://www.growjo.com/company/CMG_(Capital_Markets_Gateway),https://www.indeed.com/jobs?q=company%3A(CMG (Capital Markets Gateway)),63%,For Contact Direct Phone Numbers and Emails see Lead411
Microsystems,litera.com,Chicago,IL,United States,88,http://www.linkedin.com/company/microsystems,1995,Tech Services,74,12760000,26,saas,,,,,$2M,https://www.growjo.com/company/Microsystems,https://www.indeed.com/jobs?q=company%3A(Microsystems),2%,For Contact Direct Phone Numbers and Emails see Lead411
Payroc,payroc.com,Tinley Park,IL,United States,463,http://www.linkedin.com/company/payroc,2003,Fintech,887,97230000,1,"Payments, Mobile Payments, Payment Systems",,,,,,https://www.growjo.com/company/Payroc,https://www.indeed.com/jobs?q=company%3A(Payroc),9%,For Contact Direct Phone Numbers and Emails see Lead411
Lincoln International,lincolninternational.com,Chicago,IL,United States,821,http://www.linkedin.com/company/lincoln-international,1996,Investment Banks,75,,7,,,,,,,https://www.growjo.com/company/Lincoln_International,https://www.indeed.com/jobs?q=company%3A(Lincoln International),19%,For Contact Direct Phone Numbers and Emails see Lead411
SD Wheel,sdwheel.com,Batavia,IL,United States,81,http://www.linkedin.com/company/sd-wheel,,Automotive,921,26730000,1,,,,,,,https://www.growjo.com/company/SD_Wheel,https://www.indeed.com/jobs?q=company%3A(SD Wheel),98%,For Contact Direct Phone Numbers and Emails see Lead411
