company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Spruce,spruce.co,New York,NM,United States,129,http://www.linkedin.com/company/spruce-holdings-inc.,2016,Real Estate Tech,50,,21,"Real Estate, Finance Technology, Real Estate Technology, Residential Real Estate",,,,,$50.1M,https://www.growjo.com/company/Spruce,https://www.indeed.com/jobs?q=company%3A(Spruce),82%,For Contact Direct Phone Numbers and Emails see Lead411
TechSource,techsource-inc.com,Los Alamos,NM ,United States,107,http://www.linkedin.com/company/techsource-inc,1998,Environmental,5831,22470000,1,,,,,,,https://www.growjo.com/company/TechSource,https://www.indeed.com/jobs?q=company%3A(TechSource),20%,For Contact Direct Phone Numbers and Emails see Lead411
LATAM Women in Cybersecurity,womcy.org,,NM,United States,38,http://www.linkedin.com/company/womcy,2019,Civil,1249,12274000,1,,,,,,,https://www.growjo.com/company/LATAM_Women_in_Cybersecurity,https://www.indeed.com/jobs?q=company%3A(LATAM Women in Cybersecurity),111%,For Contact Direct Phone Numbers and Emails see Lead411
Leena AI,leena.ai,,NM,United States,80,http://www.linkedin.com/company/l-e-e-n-a,2015,HRTech,1674,11600000,1,"B2B, Machine Learning, Artificial Intelligence, Human Resources",,,,,,https://www.growjo.com/company/Leena_AI,https://www.indeed.com/jobs?q=company%3A(Leena AI),70%,For Contact Direct Phone Numbers and Emails see Lead411
Affiliate Marketing,axoramedia.com,,NM,United States,147,http://www.linkedin.com/company/affiliate-marketing-charles,,Marketing,1820,36750000,1,,,,,,,https://www.growjo.com/company/Affiliate_Marketing,https://www.indeed.com/jobs?q=company%3A(Affiliate Marketing),67%,For Contact Direct Phone Numbers and Emails see Lead411
Wefivesoft,wefivesoft.com,Las Cruces,NM,United States,54,http://www.linkedin.com/company/wefivesoft,2019,Tech Services,2312,7830000,1,,,,,,,https://www.growjo.com/company/Wefivesoft,https://www.indeed.com/jobs?q=company%3A(Wefivesoft),74%,For Contact Direct Phone Numbers and Emails see Lead411
ML Crane Group,mlcranegroup.com,Albuquerque,NM,United States,46,http://www.linkedin.com/company/ml-crane-group,2007,Construction,2450,13340000,1,,,,,,,https://www.growjo.com/company/ML_Crane_Group,https://www.indeed.com/jobs?q=company%3A(ML Crane Group),70%,For Contact Direct Phone Numbers and Emails see Lead411
Project ECHO,echo.unm.edu,Albuquerque,NM,United States,115,http://www.linkedin.com/company/unm-project-echo,2003,Learning,2923,18975000,1,,,,,,,https://www.growjo.com/company/Project_ECHO,https://www.indeed.com/jobs?q=company%3A(Project ECHO),44%,For Contact Direct Phone Numbers and Emails see Lead411
Coldwell Banker Legacy,cblegacy.com,Albuquerque,NM,United States,81,http://www.linkedin.com/company/coldwell-banker-legacy-llc,,Real Estate,2988,,1,,,,,,,https://www.growjo.com/company/Coldwell_Banker_Legacy,https://www.indeed.com/jobs?q=company%3A(Coldwell Banker Legacy),42%,For Contact Direct Phone Numbers and Emails see Lead411
TEXO Enterprises,texo.io,San Mateo,NM,United States,33,http://www.linkedin.com/company/texo-io,2018,Tech Services,3013,4785000,1,,,,,,,https://www.growjo.com/company/TEXO_Enterprises,https://www.indeed.com/jobs?q=company%3A(TEXO Enterprises),57%,For Contact Direct Phone Numbers and Emails see Lead411
