company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Delta Defense,deltadefense.com,West Bend,WI ,United States,414,http://www.linkedin.com/company/delta-defense-llc,2003,Consumer,3593,103914000,1,Consumer Services,,,B2C,,,https://www.growjo.com/company/Delta_Defense,https://www.indeed.com/jobs?q=company%3A(Delta Defense),40%,For Contact Direct Phone Numbers and Emails see Lead411
Fetch Rewards,fetchrewards.com,Madison,WI,United States,360,http://www.linkedin.com/company/fetch-rewards-llc,2013,Tech Services,1,52200000,63,"Finance,Mobile,Payments","Greycroft, Loeb.NYC, DST Global",,B2C,1000000000,$341.8M,https://www.growjo.com/company/Fetch_Rewards,https://www.indeed.com/jobs?q=company%3A(Fetch Rewards),120%,For Contact Direct Phone Numbers and Emails see Lead411
Fiveable,fiveable.me,Milwaukee,WI,United States,178,http://www.linkedin.com/company/fiveable,2018,EdTech,48,32040000,1,"Education, K-12 Education, Education Technology, Edtech",,,,,$3.9M,https://www.growjo.com/company/Fiveable,https://www.indeed.com/jobs?q=company%3A(Fiveable),141%,For Contact Direct Phone Numbers and Emails see Lead411
ABODO,abodo.com,Madison,WI,United States,73,http://www.linkedin.com/company/abodo,2012,Tech Services,2,10585000,22,,,,,,$11.9M,https://www.growjo.com/company/ABODO,https://www.indeed.com/jobs?q=company%3A(ABODO),35%,For Contact Direct Phone Numbers and Emails see Lead411
Lost Boys Interactive,lostboysinteractive.com,madison,WI,United States,65,http://www.linkedin.com/company/lost-boys-interactive,2016,Gaming,141,13130000,1,,,,,,,https://www.growjo.com/company/Lost_Boys_Interactive,https://www.indeed.com/jobs?q=company%3A(Lost Boys Interactive),210%,For Contact Direct Phone Numbers and Emails see Lead411
Frontdesk,stayfrontdesk.com,Milwaukee,WI,United States,56,http://www.linkedin.com/company/stayfrontdesk,2017,Real Estate Tech,196,,1,"Real Estate, Hospitality, Technology, Property Management",,,,,$10.3M,https://www.growjo.com/company/Frontdesk,https://www.indeed.com/jobs?q=company%3A(Frontdesk),6%,For Contact Direct Phone Numbers and Emails see Lead411
SHINE Medical Technologies,shinemed.com,Janesville,WI,United States,162,http://www.linkedin.com/company/shine-medical-technologies-inc-,2010,Pharma,199,32562000,5,"saas, Biotechnology,Hardware,Healthcare,Medical Devices,Pharmaceuticals",Deerfield,,B2B,,$164.7M,https://www.growjo.com/company/SHINE_Medical_Technologies,https://www.indeed.com/jobs?q=company%3A(SHINE Medical Technologies),41%,For Contact Direct Phone Numbers and Emails see Lead411
Shopko Optical,shopko.com,Green Bay,WI,United States,200,http://www.linkedin.com/company/shoptikal,1978,Retail,217,45400000,11,,,,,,,https://www.growjo.com/company/Shopko_Optical,https://www.indeed.com/jobs?q=company%3A(Shopko Optical),47%,For Contact Direct Phone Numbers and Emails see Lead411
Prosper Real Estate,prosperpads.com,Eau Claire,Wi,United States,68,http://www.linkedin.com/company/prosper-growth,2013,Real Estate,381,,1,,,,,,,https://www.growjo.com/company/Prosper_Real_Estate,https://www.indeed.com/jobs?q=company%3A(Prosper Real Estate),143%,For Contact Direct Phone Numbers and Emails see Lead411
Inside Higher Ed,insidehighered.com,Washington,WI,United States,296,http://www.linkedin.com/company/inside-higher-ed,2004,Media,420,60680000,1,,,,,,,https://www.growjo.com/company/Inside_Higher_Ed,https://www.indeed.com/jobs?q=company%3A(Inside Higher Ed),137%,For Contact Direct Phone Numbers and Emails see Lead411
Elevity,elevityit.com,Madison,WI,United States,44,http://www.linkedin.com/company/elevity,,IT Security,444,8976000,1,,,,,,,https://www.growjo.com/company/Elevity,https://www.indeed.com/jobs?q=company%3A(Elevity),175%,For Contact Direct Phone Numbers and Emails see Lead411
VEDA Data Solutions,vedadata.com,Madison,WI,,41,http://www.linkedin.com/company/veda-data-solutions,2015,Digital Health,519,5945000,1,"Healthcare, Health Care Information Technology, Big Data, Predictive Analytics",,,,,$7.2M,https://www.growjo.com/company/VEDA_Data_Solutions,https://www.indeed.com/jobs?q=company%3A(VEDA Data Solutions),95%,For Contact Direct Phone Numbers and Emails see Lead411
Novus Home Mortgage,novushomemortgage.com,Waukesha,WI,United States,165,http://www.linkedin.com/company/novus-home-mortgage,,Finance,553,34650000,1,,,,,,,https://www.growjo.com/company/Novus_Home_Mortgage,https://www.indeed.com/jobs?q=company%3A(Novus Home Mortgage),123%,For Contact Direct Phone Numbers and Emails see Lead411
DataChat Inc.,datachat.ai,Madison,WI,,31,http://www.linkedin.com/company/datachat,2017,Tech Services,631,4495000,1,,,,,,$4M,https://www.growjo.com/company/DataChat_Inc.,https://www.indeed.com/jobs?q=company%3A(DataChat Inc.),82%,For Contact Direct Phone Numbers and Emails see Lead411
Broadstep Behavioral Health,broadstep.com,Raleigh,WI,United States,141,http://www.linkedin.com/company/broadstep-behavioral-health,1972,Hospital/Healthcare,757,38070000,1,,,,,,,https://www.growjo.com/company/Broadstep_Behavioral_Health,https://www.indeed.com/jobs?q=company%3A(Broadstep Behavioral Health),36%,For Contact Direct Phone Numbers and Emails see Lead411
Continental Mapping Consultants,continentalmapping.com,Sun Prairie,WI,United States,151,http://www.linkedin.com/company/continentalmapping,1999,Technology,819,30502000,1,,,,,,,https://www.growjo.com/company/Continental_Mapping_Consultants,https://www.indeed.com/jobs?q=company%3A(Continental Mapping Consultants),3%,For Contact Direct Phone Numbers and Emails see Lead411
Continental Mapping Consultants,continentalmapping.com,Sun Prairie,WI,United States,150,http://www.linkedin.com/company/continental-mapping-consultants,1999,Technology,821,30300000,2,,,,,,,https://www.growjo.com/company/Continental_Mapping_Consultants,https://www.indeed.com/jobs?q=company%3A(Continental Mapping Consultants),3%,For Contact Direct Phone Numbers and Emails see Lead411
Expression Networks,corp.expr.net,Washington,WI,United States,58,http://www.linkedin.com/company/expression-networks-llc,1997,Tech Services,959,8410000,1,,,,,,,https://www.growjo.com/company/Expression_Networks,https://www.indeed.com/jobs?q=company%3A(Expression Networks),57%,For Contact Direct Phone Numbers and Emails see Lead411
ePac Flexible Packaging,epacflexibles.com,Middleton,WI,United States,251,http://www.linkedin.com/company/epacflexiblepackaging,2016,Packaging,1080,,36,,,,,,,https://www.growjo.com/company/ePac_Flexible_Packaging,https://www.indeed.com/jobs?q=company%3A(ePac Flexible Packaging),34%,For Contact Direct Phone Numbers and Emails see Lead411
