company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Waypoint NH,waypointnh.org,Manchester,NH,United States,68,http://www.linkedin.com/company/waypoint-nh,1850,Social Services,2999,,1,,,,,,,https://www.growjo.com/company/Waypoint_NH,https://www.indeed.com/jobs?q=company%3A(Waypoint NH),42%,For Contact Direct Phone Numbers and Emails see Lead411
Celdara Medical,celdaramedical.com,Lebanon,NH,,36,http://www.linkedin.com/company/celdara-medical,2008,Biotech,3026,5580000,1,,,,,,$1.7M,https://www.growjo.com/company/Celdara_Medical,https://www.indeed.com/jobs?q=company%3A(Celdara Medical),29%,For Contact Direct Phone Numbers and Emails see Lead411
EPTAM Plastics,eptam.com,Tilton,NH,United States,95,http://www.linkedin.com/company/eptam-plastics-inc-,,Plastics,3211,,1,,,,,,,https://www.growjo.com/company/EPTAM_Plastics,https://www.indeed.com/jobs?q=company%3A(EPTAM Plastics),25%,For Contact Direct Phone Numbers and Emails see Lead411
Red River,redriver.com,Claremont,NH,United States,684,http://www.linkedin.com/company/red-river-technology,1995,Tech Services,3228,99180000,1,,,,,,,https://www.growjo.com/company/Red_River,https://www.indeed.com/jobs?q=company%3A(Red River),21%,For Contact Direct Phone Numbers and Emails see Lead411
Goodwin Recruiting,goodwinrecruiting.com,Portsmouth,NH,United States,221,http://www.linkedin.com/company/goodwin-hospitality-and-recruiting,1999,Recruiting,3360,26520000,1,,,,,,,https://www.growjo.com/company/Goodwin_Recruiting,https://www.indeed.com/jobs?q=company%3A(Goodwin Recruiting),38%,For Contact Direct Phone Numbers and Emails see Lead411
Resonetics,resonetics.com,Nashua,NH,United States,322,http://www.linkedin.com/company/resonetics,1987,Medical Equip,3393,80822000,1,,,,,,,https://www.growjo.com/company/Resonetics,https://www.indeed.com/jobs?q=company%3A(Resonetics),25%,For Contact Direct Phone Numbers and Emails see Lead411
Alumni Ventures Group,avgfunds.com,Manchester,NH,United States,225,http://www.linkedin.com/company/avgfunds,2013,Fintech,3413,47250000,23,saas,,,,,,https://www.growjo.com/company/Alumni_Ventures_Group,https://www.indeed.com/jobs?q=company%3A(Alumni Ventures Group),29%,For Contact Direct Phone Numbers and Emails see Lead411
Brueckner Group USA,brueckner-usa.com,Portsmouth,NH,United States,42,http://www.linkedin.com/company/brueckner-group-usa-inc,2012,Machinery,3528,14826000,1,,,,,,,https://www.growjo.com/company/Brueckner_Group_USA,https://www.indeed.com/jobs?q=company%3A(Brueckner Group USA),50%,For Contact Direct Phone Numbers and Emails see Lead411
FedPoint,fedpointusa.com,Portsmouth,NH,United States,193,http://www.linkedin.com/company/fedpoint,2002,Insurance,4085,42460000,1,,,,,,,https://www.growjo.com/company/FedPoint,https://www.indeed.com/jobs?q=company%3A(FedPoint),31%,For Contact Direct Phone Numbers and Emails see Lead411
NewPower Worldwide,newpowerww.com,Nashua,NH,United States,78,http://www.linkedin.com/company/new-power-worldwide,2014,Hardware,4150,,1,,,,,,,https://www.growjo.com/company/NewPower_Worldwide,https://www.indeed.com/jobs?q=company%3A(NewPower Worldwide),30%,For Contact Direct Phone Numbers and Emails see Lead411
Colburn Hill Group,colburnhill.com,Manchester,NH,United States,57,http://www.linkedin.com/company/colburn-hill-group,2014,Hospital/Healthcare,4557,15390000,1,,,,,,,https://www.growjo.com/company/Colburn_Hill_Group,https://www.indeed.com/jobs?q=company%3A(Colburn Hill Group),39%,For Contact Direct Phone Numbers and Emails see Lead411
Appcast,appcast.io,Lebanon,NH,United States,184,http://www.linkedin.com/company/appcast-io,2014,HRTech,4638,26680000,1,"Digital Media, E-Commerce, Recruiting, Human Resources, Programmatic Buying",,,,,$9.7M,https://www.growjo.com/company/Appcast,https://www.indeed.com/jobs?q=company%3A(Appcast),27%,For Contact Direct Phone Numbers and Emails see Lead411
Community Action Partnership of Strafford County,straffordcap.org,Dover,NH,United States,67,http://www.linkedin.com/company/capsc,1965,Social Services,4951,,1,,,,,,,https://www.growjo.com/company/Community_Action_Partnership_of_Strafford_County,https://www.indeed.com/jobs?q=company%3A(Community Action Partnership of Strafford County),24%,For Contact Direct Phone Numbers and Emails see Lead411
Arrow Security & Training,arrowsecuritytraining.com,Nashua,NH,United States,72,http://www.linkedin.com/company/arrow-security-&-training-llc,2005,Military,5327,,1,,,,,,,https://www.growjo.com/company/Arrow_Security_&_Training,https://www.indeed.com/jobs?q=company%3A(Arrow Security & Training),22%,For Contact Direct Phone Numbers and Emails see Lead411
Alexander Technology Group,alexandertg.com,Bedford,NH,United States,73,http://www.linkedin.com/company/alexander-technology-group,2007,Tech Services,5411,10585000,1,"Consulting,Career / Job Search,Human Resources Hr",,,B2B,,,https://www.growjo.com/company/Alexander_Technology_Group,https://www.indeed.com/jobs?q=company%3A(Alexander Technology Group),22%,For Contact Direct Phone Numbers and Emails see Lead411
LaBelle Winery,labellewinerynh.com,Amherst,NH,United States,46,http://www.linkedin.com/company/labelle-winery,2005,Hospitality,5519,11684000,1,,,,,,,https://www.growjo.com/company/LaBelle_Winery,https://www.indeed.com/jobs?q=company%3A(LaBelle Winery),31%,For Contact Direct Phone Numbers and Emails see Lead411
Mount Prospect Academy,mountprospectacademy.org,Campton,NH,United States,91,http://www.linkedin.com/company/mount-prospect-academy,2003,Social Services,5555,,1,,,,,,,https://www.growjo.com/company/Mount_Prospect_Academy,https://www.indeed.com/jobs?q=company%3A(Mount Prospect Academy),21%,For Contact Direct Phone Numbers and Emails see Lead411
Jewett Construction Co.,jewettconstruction.com,Raymond,NH,United States,89,http://www.linkedin.com/company/jewett-construction-co-inc-,1972,Construction,5766,25810000,1,,,,,,,https://www.growjo.com/company/Jewett_Construction_Co.,https://www.indeed.com/jobs?q=company%3A(Jewett Construction Co.),20%,For Contact Direct Phone Numbers and Emails see Lead411
UNH Franklin Pierce School of Law,law.unh.edu,Concord,NH,United States,170,http://www.linkedin.com/company/unh-school-of-law,,Education,5818,30600000,1,,,,,,,https://www.growjo.com/company/UNH_Franklin_Pierce_School_of_Law,https://www.indeed.com/jobs?q=company%3A(UNH Franklin Pierce School of Law),21%,For Contact Direct Phone Numbers and Emails see Lead411
Global Technical Talent,gttit.com,Portsmouth,NH,United States,177,http://www.linkedin.com/company/global-technical-talent,,Tech Services,5864,25665000,1,,,,,,,https://www.growjo.com/company/Global_Technical_Talent,https://www.indeed.com/jobs?q=company%3A(Global Technical Talent),20%,For Contact Direct Phone Numbers and Emails see Lead411
Granite Recovery Centers,graniterecoverycenters.com,Salem,NH,United States,75,http://www.linkedin.com/company/granite-recovery-centers,2008,Hospital/Healthcare,6017,20250000,1,,,,,,,https://www.growjo.com/company/Granite_Recovery_Centers,https://www.indeed.com/jobs?q=company%3A(Granite Recovery Centers),19%,For Contact Direct Phone Numbers and Emails see Lead411
Barton & Gray Mariners Club,bartonandgray.com,Hampton Falls,NH,United States,55,http://www.linkedin.com/company/barton-&-gray,2005,Leisure,6163,13915000,1,,,,,,,https://www.growjo.com/company/Barton_&_Gray_Mariners_Club,https://www.indeed.com/jobs?q=company%3A(Barton & Gray Mariners Club),28%,For Contact Direct Phone Numbers and Emails see Lead411
CW Keller & Associates,cwkeller.com,Plaistow,NH,United States,55,http://www.linkedin.com/company/cwka,1974,Construction,6164,15950000,1,,,,,,,https://www.growjo.com/company/CW_Keller_&_Associates,https://www.indeed.com/jobs?q=company%3A(CW Keller & Associates),28%,For Contact Direct Phone Numbers and Emails see Lead411
Compass Innovative Behavior Strategies,compassbehavior.com,Concord,NH,United States,38,http://www.linkedin.com/company/compass-innovative-behavior-strategies,2013,Hospital/Healthcare,6246,10260000,1,,,,,,,https://www.growjo.com/company/Compass_Innovative_Behavior_Strategies,https://www.indeed.com/jobs?q=company%3A(Compass Innovative Behavior Strategies),27%,For Contact Direct Phone Numbers and Emails see Lead411
Granite State Plastics,gspnh.com,Hudson,NH,United States,42,http://www.linkedin.com/company/granite-state-plastics,1969,Plastics,6643,,1,,,,,,,https://www.growjo.com/company/Granite_State_Plastics,https://www.indeed.com/jobs?q=company%3A(Granite State Plastics),24%,For Contact Direct Phone Numbers and Emails see Lead411
Birchwood Credit Services,birchwoodcreditservices.com,North Conway,NH,United States,38,http://www.linkedin.com/company/birchwood-credit-services-inc-,1992,Finance,6692,7980000,1,,,,,,,https://www.growjo.com/company/Birchwood_Credit_Services,https://www.indeed.com/jobs?q=company%3A(Birchwood Credit Services),23%,For Contact Direct Phone Numbers and Emails see Lead411
The Counseling Center of New England,lifestance.com,Nashua,NH,United States,50,http://www.linkedin.com/company/the-counseling-center-of-new-england,1990,Hospital/Healthcare,6849,13500000,1,,,,,,,https://www.growjo.com/company/The_Counseling_Center_of_New_England,https://www.indeed.com/jobs?q=company%3A(The Counseling Center of New England),22%,For Contact Direct Phone Numbers and Emails see Lead411
LSNE Contract Manufacturing,lyophilization.com,Bedford,NH,United States,349,http://www.linkedin.com/company/lsne-contract-manufacturing,1997,Biotech,6892,54095000,30,"Biotechnology,Healthcare",,,,,,https://www.growjo.com/company/LSNE_Contract_Manufacturing,https://www.indeed.com/jobs?q=company%3A(LSNE Contract Manufacturing),8%,For Contact Direct Phone Numbers and Emails see Lead411
Chinburg Properties,chinburg.com,Newmarket,NH,United States,47,http://www.linkedin.com/company/chinburg-properties,1987,Construction,7013,13630000,1,,,,,,,https://www.growjo.com/company/Chinburg_Properties,https://www.indeed.com/jobs?q=company%3A(Chinburg Properties),21%,For Contact Direct Phone Numbers and Emails see Lead411
Metro Walls,metrowalls.net,Manchester,NH,United States,80,http://www.linkedin.com/company/metro-walls-inc,,Construction,7043,23200000,1,,,,,,,https://www.growjo.com/company/Metro_Walls,https://www.indeed.com/jobs?q=company%3A(Metro Walls),13%,For Contact Direct Phone Numbers and Emails see Lead411
InSync Training,insynctraining.com,Portsmouth,NH,United States,53,http://www.linkedin.com/company/insync-training,2000,Training,7063,8745000,1,,,,,,,https://www.growjo.com/company/InSync_Training,https://www.indeed.com/jobs?q=company%3A(InSync Training),20%,For Contact Direct Phone Numbers and Emails see Lead411
Foss Performance Materials,fosspm.com,Hampton,NH,United States,55,http://www.linkedin.com/company/foss-performance-materials,1952,Textiles,7172,,1,,,,,,,https://www.growjo.com/company/Foss_Performance_Materials,https://www.indeed.com/jobs?q=company%3A(Foss Performance Materials),20%,For Contact Direct Phone Numbers and Emails see Lead411
Granite State Glass,granitestateglass.com,Gilford,NH,United States,56,http://www.linkedin.com/company/granite-state-glass,1984,Consumer,7232,14056000,1,,,,,,,https://www.growjo.com/company/Granite_State_Glass,https://www.indeed.com/jobs?q=company%3A(Granite State Glass),19%,For Contact Direct Phone Numbers and Emails see Lead411
PillPack,pillpack.com,Manchester,NH,United States,916,http://www.linkedin.com/company/pillpack,,Digital Health,7443,247320000,1,"Internet, Healthcare, Pharmaceuticals, Hospitals",,,,,$93.9M,https://www.growjo.com/company/PillPack,https://www.indeed.com/jobs?q=company%3A(PillPack),27%,For Contact Direct Phone Numbers and Emails see Lead411
Catalyze,catalyze.nl,Amsterdam,NH,Netherlands,127,http://www.linkedin.com/company/catalyze---carrying-ideas-forward,,Biotech,7510,19685000,1,,,,,,,https://www.growjo.com/company/Catalyze,https://www.indeed.com/jobs?q=company%3A(Catalyze),9%,For Contact Direct Phone Numbers and Emails see Lead411
IAPP,iapp.org,Portsmouth,NH,United States,937,http://www.linkedin.com/company/iapp---international-association-of-privacy-professionals,2000,NonProfit,7566,,1,,,,,,,https://www.growjo.com/company/IAPP,https://www.indeed.com/jobs?q=company%3A(IAPP),23%,For Contact Direct Phone Numbers and Emails see Lead411
Galvion,galvion.com,Portsmouth,NH,United States,184,http://www.linkedin.com/company/galvion,2001,Military,564,,1,,,,,,,https://www.growjo.com/company/Galvion,https://www.indeed.com/jobs?q=company%3A(Galvion),-4%,For Contact Direct Phone Numbers and Emails see Lead411
