company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Pangea.app,pangea.app,Providence,RI,,67,http://www.linkedin.com/company/app-pangea,2018,HRTech,1,9715000,1,"Startups, College Recruiting, Freelancers, HR / Recruiting",,,,,$32.7M,https://www.growjo.com/company/Pangea.app,https://www.indeed.com/jobs?q=company%3A(Pangea.app),139%,For Contact Direct Phone Numbers and Emails see Lead411
Providence Equity Partners,provequity.com,Providence,RI,United States,241,http://www.linkedin.com/company/providence-equity-partners,1989,Finance,446,50610000,1,"Financial Services, Small and Medium Businesses, Venture Capital",,,,,,https://www.growjo.com/company/Providence_Equity_Partners,https://www.indeed.com/jobs?q=company%3A(Providence Equity Partners),4%,For Contact Direct Phone Numbers and Emails see Lead411
SquadLocker,squadlocker.com,Warwick,RI,United States,87,http://www.linkedin.com/company/squadlocker,2011,Retail,1090,19749000,4,"E-Commerce,Fashion,Fitness and Wellness,Mobile",,,B2B,,$38.2M,https://www.growjo.com/company/SquadLocker,https://www.indeed.com/jobs?q=company%3A(SquadLocker),14%,For Contact Direct Phone Numbers and Emails see Lead411
Fashion@Brown,fashionatbrown.com,Providence ,RI,United States,40,http://www.linkedin.com/company/fashion-brown,2010,Apparel,1796,9120000,1,,,,,,,https://www.growjo.com/company/Fashion@Brown,https://www.indeed.com/jobs?q=company%3A(Fashion@Brown),90%,For Contact Direct Phone Numbers and Emails see Lead411
Luca + Danni,lucadanni.com,Cranston,RI,United States,32,http://www.linkedin.com/company/lucadanni,2014,Apparel,1930,7296000,1,,,,,,$6.2M,https://www.growjo.com/company/Luca_+_Danni,https://www.indeed.com/jobs?q=company%3A(Luca + Danni),14%,For Contact Direct Phone Numbers and Emails see Lead411
Silk Title Co.,silktitleco.com,Warwick,RI,United States,48,http://www.linkedin.com/company/the-silk-companies,2002,Real Estate,2413,,1,,,,,,,https://www.growjo.com/company/Silk_Title_Co.,https://www.indeed.com/jobs?q=company%3A(Silk Title Co.),71%,For Contact Direct Phone Numbers and Emails see Lead411
Falvey Insurance Group,falveyinsurancegroup.com,North Kingstown,RI,United States,64,http://www.linkedin.com/company/falvey-insurance-group,1995,Insurance,2964,14080000,1,,,,,,,https://www.growjo.com/company/Falvey_Insurance_Group,https://www.indeed.com/jobs?q=company%3A(Falvey Insurance Group),42%,For Contact Direct Phone Numbers and Emails see Lead411
Northeast Family Services,northeastfamilyservices.com,Warwick,RI,United States,123,http://www.linkedin.com/company/northeast-family-services,2001,Civil,3061,39729000,1,,,,,,,https://www.growjo.com/company/Northeast_Family_Services,https://www.indeed.com/jobs?q=company%3A(Northeast Family Services),41%,For Contact Direct Phone Numbers and Emails see Lead411
WLNE ABC6,abc6.com,Providence,RI,United States,33,http://www.linkedin.com/company/wlne-abc6,1963,Media,3482,6765000,1,,,,,,,https://www.growjo.com/company/WLNE_ABC6,https://www.indeed.com/jobs?q=company%3A(WLNE ABC6),50%,For Contact Direct Phone Numbers and Emails see Lead411
High Purity New England,hp-ne.com,Smithfield,RI,United States,60,http://www.linkedin.com/company/high-purity-new-england,2002,Biotech,3736,9300000,1,,,,,,,https://www.growjo.com/company/High_Purity_New_England,https://www.indeed.com/jobs?q=company%3A(High Purity New England),33%,For Contact Direct Phone Numbers and Emails see Lead411
