company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Marathon Health,marathon-health.com,Winooski,VT,United States,614,http://www.linkedin.com/company/marathon-health,,Health,1283,165780000,42,Fitness and Wellness,,,B2B,,$30M,https://www.growjo.com/company/Marathon_Health,https://www.indeed.com/jobs?q=company%3A(Marathon Health),22%,For Contact Direct Phone Numbers and Emails see Lead411
DealerPolicy,dealerpolicy.com,Colchester,VT,United States,123,http://www.linkedin.com/company/dpolicy,2015,Insurance,1486,27060000,2,,,,,,$74M,https://www.growjo.com/company/DealerPolicy,https://www.indeed.com/jobs?q=company%3A(DealerPolicy),3%,For Contact Direct Phone Numbers and Emails see Lead411
Middlebury College Student Investment Committee,middsic.weebly.com,Middlebury,VT,United States,48,http://www.linkedin.com/company/middleburysic,1987,Investments,1536,10896000,1,,,,,,,https://www.growjo.com/company/Middlebury_College_Student_Investment_Committee,https://www.indeed.com/jobs?q=company%3A(Middlebury College Student Investment Committee),100%,For Contact Direct Phone Numbers and Emails see Lead411
Reading Plus,readingplus.com,Winooski,VT,United States,120,http://www.linkedin.com/company/reading-plus,1995,Tech Services,1605,17400000,3,,,,,,,https://www.growjo.com/company/Reading_Plus,https://www.indeed.com/jobs?q=company%3A(Reading Plus),-1%,For Contact Direct Phone Numbers and Emails see Lead411
Aspire Living & Learning,allinc.org,Barre,VT,United States,144,http://www.linkedin.com/company/aspire-living-learning,1981,Social Services,2757,,1,,,,,,,https://www.growjo.com/company/Aspire_Living_&_Learning,https://www.indeed.com/jobs?q=company%3A(Aspire Living & Learning),47%,For Contact Direct Phone Numbers and Emails see Lead411
Champlain Valley School District,cvsdvt.org,SHELBURNE,VT,United States,48,http://www.linkedin.com/company/champlain-valley-school-district,,Education,3193,8640000,1,,,,,,,https://www.growjo.com/company/Champlain_Valley_School_District,https://www.indeed.com/jobs?q=company%3A(Champlain Valley School District),55%,For Contact Direct Phone Numbers and Emails see Lead411
The Hermitage Club at Haystack Mountain,hermitageclub.com,Wilmington,VT,United States,64,http://www.linkedin.com/company/the-hermitage-club-at-haystack-mountain,2020,Leisure,3460,16192000,1,,,,,,,https://www.growjo.com/company/The_Hermitage_Club_at_Haystack_Mountain,https://www.indeed.com/jobs?q=company%3A(The Hermitage Club at Haystack Mountain),36%,For Contact Direct Phone Numbers and Emails see Lead411
Essex Westford School District,ewsd.org,Essex Junction,VT,United States,98,http://www.linkedin.com/company/essex-westford-school-district,2017,Education,3717,17640000,1,,,,,,,https://www.growjo.com/company/Essex_Westford_School_District,https://www.indeed.com/jobs?q=company%3A(Essex Westford School District),34%,For Contact Direct Phone Numbers and Emails see Lead411
New Breed,newbreedrevenue.com,Burlington,VT,United States,108,http://www.linkedin.com/company/new-breed-revenue,2002,Marketing,3991,27000000,1,,,,,,,https://www.growjo.com/company/New_Breed,https://www.indeed.com/jobs?q=company%3A(New Breed),32%,For Contact Direct Phone Numbers and Emails see Lead411
Leader,leaderevaporator.com,Swanton,VT,United States,68,http://www.linkedin.com/company/leader-evaporator,,Machinery,4650,24004000,1,,,,,,,https://www.growjo.com/company/Leader,https://www.indeed.com/jobs?q=company%3A(Leader),26%,For Contact Direct Phone Numbers and Emails see Lead411
Pathways Vermont,pathwaysvermont.org,Burlington,VT,United States,73,http://www.linkedin.com/company/pathways-vermont,2010,Civil,5412,23579000,1,,,,,,,https://www.growjo.com/company/Pathways_Vermont,https://www.indeed.com/jobs?q=company%3A(Pathways Vermont),22%,For Contact Direct Phone Numbers and Emails see Lead411
NuHarbor Security,nuharborsecurity.com,Colchester,VT,United States,70,http://www.linkedin.com/company/nuharbor,2013,IT Security,5608,14280000,1,,,,,,,https://www.growjo.com/company/NuHarbor_Security,https://www.indeed.com/jobs?q=company%3A(NuHarbor Security),21%,For Contact Direct Phone Numbers and Emails see Lead411
Coldwell Banker Hickok & Boardman,hickokandboardman.com,Burlington,VT,United States,37,http://www.linkedin.com/company/cbhbhomesvt,1958,Real Estate,6094,,1,,,,,,,https://www.growjo.com/company/Coldwell_Banker_Hickok_&_Boardman,https://www.indeed.com/jobs?q=company%3A(Coldwell Banker Hickok & Boardman),28%,For Contact Direct Phone Numbers and Emails see Lead411
Champlain Valley Office of Economic Opportunity,cvoeo.org,Burlington,VT,United States,38,http://www.linkedin.com/company/cvoeo,1965,Civil,6256,12274000,1,,,,,,,https://www.growjo.com/company/Champlain_Valley_Office_of_Economic_Opportunity,https://www.indeed.com/jobs?q=company%3A(Champlain Valley Office of Economic Opportunity),27%,For Contact Direct Phone Numbers and Emails see Lead411
Mansfield Hall,mansfieldhall.org,Burlington,VT,United States,54,http://www.linkedin.com/company/mansfield-hall,2012,Education,6774,9720000,1,,,,,,,https://www.growjo.com/company/Mansfield_Hall,https://www.indeed.com/jobs?q=company%3A(Mansfield Hall),23%,For Contact Direct Phone Numbers and Emails see Lead411
Adam Hergenrother Companies,adamhergenrother.com,South Burlington,VT,United States,41,http://www.linkedin.com/company/hergenrother-enterprises,2006,Real Estate,6969,,1,,,,,,,https://www.growjo.com/company/Adam_Hergenrother_Companies,https://www.indeed.com/jobs?q=company%3A(Adam Hergenrother Companies),21%,For Contact Direct Phone Numbers and Emails see Lead411
High Mowing Organic Seeds,highmowingseeds.com,Wolcott,VT,United States,42,http://www.linkedin.com/company/high-mowing-organic-seeds,1995,Consumer,7061,10542000,1,,,,,,,https://www.growjo.com/company/High_Mowing_Organic_Seeds,https://www.indeed.com/jobs?q=company%3A(High Mowing Organic Seeds),20%,For Contact Direct Phone Numbers and Emails see Lead411
The BOMA Project,bomaproject.org,Manchester Center,VT,United States,52,http://www.linkedin.com/company/the-boma-project,2005,Philanthropy,7317,,1,,,,,,,https://www.growjo.com/company/The_BOMA_Project,https://www.indeed.com/jobs?q=company%3A(The BOMA Project),18%,For Contact Direct Phone Numbers and Emails see Lead411
University of Vermont Rubenstein School of Environment and Natural Resources,uvm.edu,Burlington,VT,United States,36,http://www.linkedin.com/company/university-of-vermont-rubenstein-school-of-environment-and-natural-resources,1973,Education,7401,6480000,1,,,,,,,https://www.growjo.com/company/University_of_Vermont_Rubenstein_School_of_Environment_and_Natural_Resources,https://www.indeed.com/jobs?q=company%3A(University of Vermont Rubenstein School of Environment and Natural Resources),16%,For Contact Direct Phone Numbers and Emails see Lead411
King Arthur Baking Company,kingarthurbaking.com,Norwich,VT,United States,324,http://www.linkedin.com/company/king-arthur-baking-company,1790,Food,7457,87480000,1,,,,,,,https://www.growjo.com/company/King_Arthur_Baking_Company,https://www.indeed.com/jobs?q=company%3A(King Arthur Baking Company),11%,For Contact Direct Phone Numbers and Emails see Lead411
