company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Beachy,beachyapp.com,Nashville,TN,,31,http://www.linkedin.com/company/beachy-app,2015,eCommerceTech,20,,1,saas,,,,,$8.3M,https://www.growjo.com/company/Beachy,https://www.indeed.com/jobs?q=company%3A(Beachy),29%,For Contact Direct Phone Numbers and Emails see Lead411
MCB,mcb.com,Johnson City,TN,United States,173,http://www.linkedin.com/company/mcb_2,1910,Banking,1494,36330000,1,,,,,,,https://www.growjo.com/company/MCB,https://www.indeed.com/jobs?q=company%3A(MCB),4%,For Contact Direct Phone Numbers and Emails see Lead411
Revecore,revecore.com,Franklin,TN,United States,206,http://www.linkedin.com/company/revecore,,Hospital/Healthcare,21,55620000,1,,,,,,,https://www.growjo.com/company/Revecore,https://www.indeed.com/jobs?q=company%3A(Revecore),47%,For Contact Direct Phone Numbers and Emails see Lead411
PMI BioPharma Solutions,pmibio.com,Nashville,TN,United States,66,http://www.linkedin.com/company/pmi-biopharma-solutions-llc,2017,Pharma,22,13266000,1,,,,,,,https://www.growjo.com/company/PMI_BioPharma_Solutions,https://www.indeed.com/jobs?q=company%3A(PMI BioPharma Solutions),43%,For Contact Direct Phone Numbers and Emails see Lead411
Medalogix,medalogix.com,Nashville,TN,United States,44,http://www.linkedin.com/company/medalogix,2009,Digital Health,23,5075000,1,saas,,,,,$5.3M,https://www.growjo.com/company/Medalogix,https://www.indeed.com/jobs?q=company%3A(Medalogix),26%,For Contact Direct Phone Numbers and Emails see Lead411
Branch Technology,branch.technology,Chattanooga,TN,,35,http://www.linkedin.com/company/branch-technology-tennessee,2013,Materials,1601,11235000,1,,,,,,$13.6M,https://www.growjo.com/company/Branch_Technology,https://www.indeed.com/jobs?q=company%3A(Branch Technology),25%,For Contact Direct Phone Numbers and Emails see Lead411
Golden Steps ABA,goldenstepsaba.com,Brentwood,TN,United States,53,http://www.linkedin.com/company/goldenstepsaba,2018,Education,24,9540000,1,,,,,,,https://www.growjo.com/company/Golden_Steps_ABA,https://www.indeed.com/jobs?q=company%3A(Golden Steps ABA),96%,For Contact Direct Phone Numbers and Emails see Lead411
Plasma Biological Services,,Nashville,TN,United States,133,http://www.linkedin.com/company/plasma-biological-services,,Hospital/Health,25,,1,SaaS,,,,,,https://www.growjo.com/company/Plasma_Biological_Services,https://www.indeed.com/jobs?q=company%3A(Plasma Biological Services),0%,For Contact Direct Phone Numbers and Emails see Lead411
Vertava Health,vertavahealth.com,Nashville,TN,United States,190,http://www.linkedin.com/company/vertava-health,2014,Hospital/Healthcare,26,51300000,1,,,,,,,https://www.growjo.com/company/Vertava_Health,https://www.indeed.com/jobs?q=company%3A(Vertava Health),71%,For Contact Direct Phone Numbers and Emails see Lead411
TechnologyAdvice,technologyadvice.com,Nashville,TN,United States,168,http://www.linkedin.com/company/technologyadvice,2013,Martech,27,30250000,15,"martech, saas",,,B2B,,,https://www.growjo.com/company/TechnologyAdvice,https://www.indeed.com/jobs?q=company%3A(TechnologyAdvice),63%,For Contact Direct Phone Numbers and Emails see Lead411
Trilliant Health,trillianthealth.com,Brentwood,TN,United States,85,http://www.linkedin.com/company/trillianthealth,2017,Hospital/Healthcare,28,22950000,1,,Providence Ventures,,,,$12M,https://www.growjo.com/company/Trilliant_Health,https://www.indeed.com/jobs?q=company%3A(Trilliant Health),-2%,For Contact Direct Phone Numbers and Emails see Lead411
EnableComp,enablecomp.com,Franklin,TN,United States,174,http://www.linkedin.com/company/enablecomp,2000,Hospital/Healthcare,29,46980000,3,,,,,,,https://www.growjo.com/company/EnableComp,https://www.indeed.com/jobs?q=company%3A(EnableComp),25%,For Contact Direct Phone Numbers and Emails see Lead411
Axle Logistics,axlelogistics.com,Knoxville,TN,United States,189,http://www.linkedin.com/company/axle-logistics,,Transportation,1748,61992000,1,,,,,,,https://www.growjo.com/company/Axle_Logistics,https://www.indeed.com/jobs?q=company%3A(Axle Logistics),69%,For Contact Direct Phone Numbers and Emails see Lead411
Designworks Collective,dw-collective.com,Nashville,TN,United States,38,http://www.linkedin.com/company/designworks-collective,,Consumer,30,9538000,1,,,,,,,https://www.growjo.com/company/Designworks_Collective,https://www.indeed.com/jobs?q=company%3A(Designworks Collective),90%,For Contact Direct Phone Numbers and Emails see Lead411
The Vanderbilt Hustler,vanderbilthustler.com,Nashville,TN,United States,79,http://www.linkedin.com/company/the-vanderbilt-hustler,,Newspapers,31,,1,,,,,,,https://www.growjo.com/company/The_Vanderbilt_Hustler,https://www.indeed.com/jobs?q=company%3A(The Vanderbilt Hustler),65%,For Contact Direct Phone Numbers and Emails see Lead411
Xtend Healthcare,xtendhealthcare.net,Hendersonville,TN,United States,656,http://www.linkedin.com/company/xtend-healthcare-inc,,Hospital/Healthcare,32,177120000,1,,,,,,,https://www.growjo.com/company/Xtend_Healthcare,https://www.indeed.com/jobs?q=company%3A(Xtend Healthcare),37%,For Contact Direct Phone Numbers and Emails see Lead411
Onsight Healthcare,healthcarevalet.com,Nashville,TN,United States,31,http://www.linkedin.com/company/onsight-healthcare,2015,Hospital/Healthcare,33,8370000,1,,,,,,,https://www.growjo.com/company/Onsight_Healthcare,https://www.indeed.com/jobs?q=company%3A(Onsight Healthcare),82%,For Contact Direct Phone Numbers and Emails see Lead411
Ncontracts,ncontracts.com,Brentwood,TN,United States,250,http://www.linkedin.com/company/ncontracts,2009,Tech Services,34,36250000,1,,,,,,,https://www.growjo.com/company/Ncontracts,https://www.indeed.com/jobs?q=company%3A(Ncontracts),18%,For Contact Direct Phone Numbers and Emails see Lead411
Steam Logistics,steamlogistics.com,Chattanooga,TN,United States,123,http://www.linkedin.com/company/steam-logistics,2012,Logistics,2081,37515000,1,,,,,,,https://www.growjo.com/company/Steam_Logistics,https://www.indeed.com/jobs?q=company%3A(Steam Logistics),60%,For Contact Direct Phone Numbers and Emails see Lead411
SRM Concrete,smyrnareadymix.com,Nashville,TN,United States,160,http://www.linkedin.com/company/srm-concrete,1999,Construction,35,46400000,1,,,,,,,https://www.growjo.com/company/SRM_Concrete,https://www.indeed.com/jobs?q=company%3A(SRM Concrete),58%,For Contact Direct Phone Numbers and Emails see Lead411
FreightWise,freightwisellc.com,Brentwood,TN,United States,77,http://www.linkedin.com/company/freightwise-llc,2014,Logistics,36,23485000,1,,,,,,,https://www.growjo.com/company/FreightWise,https://www.indeed.com/jobs?q=company%3A(FreightWise),57%,For Contact Direct Phone Numbers and Emails see Lead411
Talos Engineered Products,talosep.com,Lewisburg,TN,United States,69,http://www.linkedin.com/company/talos-engineered-products,1982,,2165,,1,,,,,,,https://www.growjo.com/company/Talos_Engineered_Products,https://www.indeed.com/jobs?q=company%3A(Talos Engineered Products),57%,For Contact Direct Phone Numbers and Emails see Lead411
4Patriots,4patriots.com,Nashville,TN,United States,129,http://www.linkedin.com/company/4patriots,,Consumer,37,32379000,1,,,,,,,https://www.growjo.com/company/4Patriots,https://www.indeed.com/jobs?q=company%3A(4Patriots),57%,For Contact Direct Phone Numbers and Emails see Lead411
Astec Industries,astecindustries.com,Chattanooga,TN,United States,602,http://www.linkedin.com/company/astecindustries,1972,Machinery,2177,,1,,,,,,,https://www.growjo.com/company/Astec_Industries,https://www.indeed.com/jobs?q=company%3A(Astec Industries),28%,For Contact Direct Phone Numbers and Emails see Lead411
Built Technologies,getbuilt.com,Nashville,TN,United States,178,http://www.linkedin.com/company/built-technologies-inc-,2014,Fintech,38,23140000,4,"saas, Banking,Finance",Index Ventures,,,,$164.1M,https://www.growjo.com/company/Built_Technologies,https://www.indeed.com/jobs?q=company%3A(Built Technologies),40%,For Contact Direct Phone Numbers and Emails see Lead411
Taskforce,taskforcebpo.com,Knoxville,TN,United States,377,http://www.linkedin.com/company/taskforcellc,2015,Outsource,2346,64844000,1,,,,,,,https://www.growjo.com/company/Taskforce,https://www.indeed.com/jobs?q=company%3A(Taskforce),56%,For Contact Direct Phone Numbers and Emails see Lead411
Johnson City Schools (TN),jcschools.org,Johnson City,TN,United States,48,http://www.linkedin.com/company/johnson-city-schools-tn,,Education,2412,8640000,1,,,,,,,https://www.growjo.com/company/Johnson_City_Schools_(TN),https://www.indeed.com/jobs?q=company%3A(Johnson City Schools (TN)),71%,For Contact Direct Phone Numbers and Emails see Lead411
Specialty Dental Brands,specialtydentalbrands.com,Nashville,TN,United States,34,http://www.linkedin.com/company/specialty-dental-brands,2018,Hospital/Healthcare,39,9180000,1,,,,,,,https://www.growjo.com/company/Specialty_Dental_Brands,https://www.indeed.com/jobs?q=company%3A(Specialty Dental Brands),70%,For Contact Direct Phone Numbers and Emails see Lead411
XSOLIS,xsolis.com,Nashville,TN,United States,172,http://www.linkedin.com/company/xsolis,2012,Hospital/Healthcare,40,46440000,7,,,,,,,https://www.growjo.com/company/XSOLIS,https://www.indeed.com/jobs?q=company%3A(XSOLIS),33%,For Contact Direct Phone Numbers and Emails see Lead411
Zuci Systems,zucisystems.com,Chennai,TN,India,102,http://www.linkedin.com/company/zuci-systems,2016,Tech Services,2544,14790000,1,,,,,,,https://www.growjo.com/company/Zuci_Systems,https://www.indeed.com/jobs?q=company%3A(Zuci Systems),50%,For Contact Direct Phone Numbers and Emails see Lead411
MARQ Labs,marqlabs.com,Alexandria,TN,United States,47,http://www.linkedin.com/company/marqlabs,2009,Cosmetics,2565,,1,,,,,,,https://www.growjo.com/company/MARQ_Labs,https://www.indeed.com/jobs?q=company%3A(MARQ Labs),68%,For Contact Direct Phone Numbers and Emails see Lead411
First Care Clinics,firstcareclinics.com,Nashville,TN,United States,141,http://www.linkedin.com/company/first-care,2014,Hospital/Healthcare,41,38070000,42,"On-Demand,Consumer Services,Healthcare,Healthcare Providers",,,,,270,https://www.growjo.com/company/First_Care_Clinics,https://www.indeed.com/jobs?q=company%3A(First Care Clinics),22%,For Contact Direct Phone Numbers and Emails see Lead411
Nashville Realty Group,nashvillerg.com,Franklin,TN,United States,60,http://www.linkedin.com/company/nashville-realty-group,2014,Real Estate,42,4800000,6,,,,,,,https://www.growjo.com/company/Nashville_Realty_Group,https://www.indeed.com/jobs?q=company%3A(Nashville Realty Group),40%,For Contact Direct Phone Numbers and Emails see Lead411
Magic Ears Official,t.mmears.com,Nashville,TN,United States,483,http://www.linkedin.com/company/magicears,2016,Learning,43,79695000,1,,,,,,,https://www.growjo.com/company/Magic_Ears_Official,https://www.indeed.com/jobs?q=company%3A(Magic Ears Official),50%,For Contact Direct Phone Numbers and Emails see Lead411
IMC Companies,imccompanies.com,Memphis,TN,United States,189,http://www.linkedin.com/company/imccompanies,,Transportation,2881,61992000,1,,,,,,,https://www.growjo.com/company/IMC_Companies,https://www.indeed.com/jobs?q=company%3A(IMC Companies),30%,For Contact Direct Phone Numbers and Emails see Lead411
Fourth Capital,fourthcapital.com,Nashville,TN,United States,51,http://www.linkedin.com/company/fourthcapbank,,Banking,44,10710000,1,,,,,,,https://www.growjo.com/company/Fourth_Capital,https://www.indeed.com/jobs?q=company%3A(Fourth Capital),59%,For Contact Direct Phone Numbers and Emails see Lead411
TLD Logistics Services,tldlogistics.com,Knoxville,TN,United States,64,http://www.linkedin.com/company/tld-logistics-services,1980,Logistics,2963,19520000,1,,,,,,,https://www.growjo.com/company/TLD_Logistics_Services,https://www.indeed.com/jobs?q=company%3A(TLD Logistics Services),42%,For Contact Direct Phone Numbers and Emails see Lead411
Radiation Business Solutions,radiationbusiness.com,Joelton,TN,United States,46,http://www.linkedin.com/company/radiation-business-solutions,2004,Medical Offices,3003,12420000,1,,,,,,,https://www.growjo.com/company/Radiation_Business_Solutions,https://www.indeed.com/jobs?q=company%3A(Radiation Business Solutions),44%,For Contact Direct Phone Numbers and Emails see Lead411
Upperline Health,upperlinehealth.com,Nashville,TN,United States,49,http://www.linkedin.com/company/upperlinehealth,,Hospital/Healthcare,45,13230000,1,,,,,,,https://www.growjo.com/company/Upperline_Health,https://www.indeed.com/jobs?q=company%3A(Upperline Health),58%,For Contact Direct Phone Numbers and Emails see Lead411
August Bioservices,augustbio.com,Nashville,TN,United States,62,http://www.linkedin.com/company/august-bioservices-llc,2017,Pharma,46,12462000,1,,,,,,,https://www.growjo.com/company/August_Bioservices,https://www.indeed.com/jobs?q=company%3A(August Bioservices),41%,For Contact Direct Phone Numbers and Emails see Lead411
SMS Hospitality,sms-hospitality.com,Nashville,TN,United States,62,http://www.linkedin.com/company/sms-hospitality,1988,Facilities,47,14818000,1,,,,,,,https://www.growjo.com/company/SMS_Hospitality,https://www.indeed.com/jobs?q=company%3A(SMS Hospitality),41%,For Contact Direct Phone Numbers and Emails see Lead411
Fortified Health Security,fortifiedhealthsecurity.com,Franklin,TN,United States,66,http://www.linkedin.com/company/fortified-health-security,2009,IT Security,48,13464000,1,,,,,,,https://www.growjo.com/company/Fortified_Health_Security,https://www.indeed.com/jobs?q=company%3A(Fortified Health Security),40%,For Contact Direct Phone Numbers and Emails see Lead411
Peer Power Foundation,peerpowerfoundation.org,Memphis,TN,United States,66,http://www.linkedin.com/company/peerpowerfoundation,2004,Education,3085,11880000,1,,,,,,,https://www.growjo.com/company/Peer_Power_Foundation,https://www.indeed.com/jobs?q=company%3A(Peer Power Foundation),40%,For Contact Direct Phone Numbers and Emails see Lead411
Genera Energy Inc.,generaenergy.com,Vonore,TN,United States,34,http://www.linkedin.com/company/genera-energy-llc,2008,Biotech,3119,5270000,6,,,,,,$127M.,https://www.growjo.com/company/Genera_Energy_Inc.,https://www.indeed.com/jobs?q=company%3A(Genera Energy Inc.),42%,For Contact Direct Phone Numbers and Emails see Lead411
Elmington Property Management,elmingtonpm.com,Nashville,TN,United States,45,http://www.linkedin.com/company/elmington-property-management-llc,2012,Real Estate,49,,14,,,,,,,https://www.growjo.com/company/Elmington_Property_Management,https://www.indeed.com/jobs?q=company%3A(Elmington Property Management),29%,For Contact Direct Phone Numbers and Emails see Lead411
Signal Energy Constructors,signalenergy.com,Chattanooga,TN,United States,420,http://www.linkedin.com/company/signal-energy,2005,Construction,3219,121800000,19,,,,,,,https://www.growjo.com/company/Signal_Energy_Constructors,https://www.indeed.com/jobs?q=company%3A(Signal Energy Constructors),40%,For Contact Direct Phone Numbers and Emails see Lead411
LSO Final Mile,lsofinalmile.com,NASHVILLE,TN,United States,85,http://www.linkedin.com/company/lso-final-mile,,Logistics,50,25925000,1,,,,,,,https://www.growjo.com/company/LSO_Final_Mile,https://www.indeed.com/jobs?q=company%3A(LSO Final Mile),37%,For Contact Direct Phone Numbers and Emails see Lead411
MindCare Solutions,mindcaresolutions.com,Brentwood,TN,United States,42,http://www.linkedin.com/company/mindcare-solutions,,Hospital/Healthcare,51,11340000,1,,,,,,$22.5M,https://www.growjo.com/company/MindCare_Solutions,https://www.indeed.com/jobs?q=company%3A(MindCare Solutions),35%,For Contact Direct Phone Numbers and Emails see Lead411
The Bakery Cos.,bakerycos.com,Nashville,TN,United States,77,http://www.linkedin.com/company/thebakerycos.,1996,Food,52,20790000,1,,,,,,,https://www.growjo.com/company/The_Bakery_Cos.,https://www.indeed.com/jobs?q=company%3A(The Bakery Cos.),35%,For Contact Direct Phone Numbers and Emails see Lead411
Sovereign Sportsman Solutions,s3gov.com,Nashville,TN,United States,55,http://www.linkedin.com/company/sovereign-sportsman-solutions,2010,Tech Services,53,7975000,1,,,,,,,https://www.growjo.com/company/Sovereign_Sportsman_Solutions,https://www.indeed.com/jobs?q=company%3A(Sovereign Sportsman Solutions),49%,For Contact Direct Phone Numbers and Emails see Lead411
Senior Market Advisors,seniormarketadvisors.com,Nashville,TN,United States,67,http://www.linkedin.com/company/senior-marketing-advisors,2013,Insurance,54,14740000,1,,,,,,,https://www.growjo.com/company/Senior_Market_Advisors,https://www.indeed.com/jobs?q=company%3A(Senior Market Advisors),34%,For Contact Direct Phone Numbers and Emails see Lead411
XOEye Technologies,xoeye.com,Nashville,TN,United States,84,http://www.linkedin.com/company/xo-eye-technologies,2013,Tech Services,55,12180000,1,,,,,,$17.4M,https://www.growjo.com/company/XOEye_Technologies,https://www.indeed.com/jobs?q=company%3A(XOEye Technologies),33%,For Contact Direct Phone Numbers and Emails see Lead411
dinCloud,dincloud.com,Clarksville,TN,United States,108,http://www.linkedin.com/company/dincloud,2011,Tech Services,3812,15660000,1,,,,,,,https://www.growjo.com/company/dinCloud,https://www.indeed.com/jobs?q=company%3A(dinCloud),33%,For Contact Direct Phone Numbers and Emails see Lead411
Frontdoor,frontdoorhome.com,Memphis,TN,United States,529,http://www.linkedin.com/company/frontdoor-inc,,Consumer,3818,132779000,1,,,,,,,https://www.growjo.com/company/Frontdoor,https://www.indeed.com/jobs?q=company%3A(Frontdoor),25%,For Contact Direct Phone Numbers and Emails see Lead411
Central BBQ,eatcbq.com,Memphis,TN,United States,38,http://www.linkedin.com/company/central-bbq,2002,Restaurants,3820,6650000,1,,,,,,,https://www.growjo.com/company/Central_BBQ,https://www.indeed.com/jobs?q=company%3A(Central BBQ),46%,For Contact Direct Phone Numbers and Emails see Lead411
Conexess Group,conexess.com,Nashville,TN,United States,73,http://www.linkedin.com/company/conexess-group,,Tech Services,56,10585000,1,,,,,,,https://www.growjo.com/company/Conexess_Group,https://www.indeed.com/jobs?q=company%3A(Conexess Group),33%,For Contact Direct Phone Numbers and Emails see Lead411
