company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
AEgis Technologies,aegistg.com,Huntsville,AL,United States,399,http://www.linkedin.com/company/aegis-technologies,1989,Defense,1042,122892000,1,,,,,,,https://www.growjo.com/company/AEgis_Technologies,https://www.indeed.com/jobs?q=company%3A(AEgis Technologies),-5%,For Contact Direct Phone Numbers and Emails see Lead411
Hometown Lenders,htlenders.com,Huntsville,AL,United States,631,http://www.linkedin.com/company/hometown-lenders,2000,Finance,1276,132510000,2,"Banking,Consumer Services,Finance",,,,,,https://www.growjo.com/company/Hometown_Lenders,https://www.indeed.com/jobs?q=company%3A(Hometown Lenders),29%,For Contact Direct Phone Numbers and Emails see Lead411
Joe Hudson's Collision Center,jhcc.com,Pike Road,AL,United States,219,http://www.linkedin.com/company/joe-hudson%27s-collision-center,1989,Automotive,1341,72270000,1,,,,,,,https://www.growjo.com/company/Joe_Hudson's_Collision_Center,https://www.indeed.com/jobs?q=company%3A(Joe Hudson's Collision Center),9%,For Contact Direct Phone Numbers and Emails see Lead411
United Bank of Southwest Alabama & Northwest Florida,unitedbank.com,Atmore,AL,,51,http://www.linkedin.com/company/united-bank-of-southwest-alabama-&-northwest-florida,1904,Banking,1475,10710000,1,,,,,,,https://www.growjo.com/company/United_Bank_of_Southwest_Alabama_&_Northwest_Florida,https://www.indeed.com/jobs?q=company%3A(United Bank of Southwest Alabama & Northwest Florida),2%,For Contact Direct Phone Numbers and Emails see Lead411
CRV Surveillance,crvsurveillance.com,Birmingham,AL,United States,42,http://www.linkedin.com/company/crv-surveillance,2010,Security,1528,7308000,1,,,,,,,https://www.growjo.com/company/CRV_Surveillance,https://www.indeed.com/jobs?q=company%3A(CRV Surveillance),100%,For Contact Direct Phone Numbers and Emails see Lead411
Filterbuy,filterbuy.com,Talladega,AL,United States,37,http://www.linkedin.com/company/filterbuy,2013,Materials,1595,11877000,1,,,,,,,https://www.growjo.com/company/Filterbuy,https://www.indeed.com/jobs?q=company%3A(Filterbuy),68%,For Contact Direct Phone Numbers and Emails see Lead411
Mazda Toyota Manufacturing USA,mazdatoyota.com,Madison,AL,United States,555,http://www.linkedin.com/company/mtmus,,Automotive,1788,183150000,1,,,,,,,https://www.growjo.com/company/Mazda_Toyota_Manufacturing_USA,https://www.indeed.com/jobs?q=company%3A(Mazda Toyota Manufacturing USA),77%,For Contact Direct Phone Numbers and Emails see Lead411
Help Lightning,helplightning.com,Birmingham,AL,,32,http://www.linkedin.com/company/helplightning,2016,Tech Services,1793,4640000,1,,,,,,$9.8M,https://www.growjo.com/company/Help_Lightning,https://www.indeed.com/jobs?q=company%3A(Help Lightning),19%,For Contact Direct Phone Numbers and Emails see Lead411
Full Moon Bar-B-Que,fullmoonbbq.com,Birmingam,AL,United States,48,http://www.linkedin.com/company/full-moon-bar-b-que,1986,Restaurants,1869,8400000,1,,,,,,,https://www.growjo.com/company/Full_Moon_Bar-B-Que,https://www.indeed.com/jobs?q=company%3A(Full Moon Bar-B-Que),45%,For Contact Direct Phone Numbers and Emails see Lead411
Apex Roofing & Restoration,apexroofs.com,Pelham,AL,United States,107,http://www.linkedin.com/company/apex-roofing-restoration,2010,Construction,1905,31030000,1,,,,,,,https://www.growjo.com/company/Apex_Roofing_&_Restoration,https://www.indeed.com/jobs?q=company%3A(Apex Roofing & Restoration),65%,For Contact Direct Phone Numbers and Emails see Lead411
"Globe Life - Liberty National Life, Clint McLain Agency",agency.libertynational.com,Huntsville,AL,United States,40,http://www.linkedin.com/company/liberty-national-clint-mclain-agency,1900,Insurance,2042,8800000,1,,,,,,,"https://www.growjo.com/company/Globe_Life_-_Liberty_National_Life,_Clint_McLain_Agency","https://www.indeed.com/jobs?q=company%3A(Globe Life - Liberty National Life, Clint McLain Agency)",82%,For Contact Direct Phone Numbers and Emails see Lead411
Summit 7 Systems,summit7systems.com,Huntsville,AL,United States,84,http://www.linkedin.com/company/summit-7-systems,,Tech Services,2229,12180000,1,,,,,,,https://www.growjo.com/company/Summit_7_Systems,https://www.indeed.com/jobs?q=company%3A(Summit 7 Systems),56%,For Contact Direct Phone Numbers and Emails see Lead411
SiO2 Medical Products,sio2med.com,Auburn,AL,United States,192,http://www.linkedin.com/company/sio2medicalproducts,2011,Biotech,2301,29760000,1,,,,,,$48M,https://www.growjo.com/company/SiO2_Medical_Products,https://www.indeed.com/jobs?q=company%3A(SiO2 Medical Products),55%,For Contact Direct Phone Numbers and Emails see Lead411
Therapy Brands,therapybrands.com,Birmingham,AL,United States,152,http://www.linkedin.com/company/therapy-brands,,Tech Services,2638,22040000,1,,,,,,,https://www.growjo.com/company/Therapy_Brands,https://www.indeed.com/jobs?q=company%3A(Therapy Brands),35%,For Contact Direct Phone Numbers and Emails see Lead411
Joblogic Service Management Software,joblogic.com,Birmingham,AL,UK,105,http://www.linkedin.com/company/job-logic,1998,Tech Services,2674,15225000,1,,,,,,,https://www.growjo.com/company/Joblogic_Service_Management_Software,https://www.indeed.com/jobs?q=company%3A(Joblogic Service Management Software),48%,For Contact Direct Phone Numbers and Emails see Lead411
"Y-tec Keylex Toyotetsu Alabama, Inc. (YKTA)",yktal.com,Madison,AL,United States,66,http://www.linkedin.com/company/ykta,2019,Automotive,2716,21780000,1,,,,,,,"https://www.growjo.com/company/Y-tec_Keylex_Toyotetsu_Alabama,_Inc._(YKTA)","https://www.indeed.com/jobs?q=company%3A(Y-tec Keylex Toyotetsu Alabama, Inc. (YKTA))",47%,For Contact Direct Phone Numbers and Emails see Lead411
Homeland Vinyl Products,homelandvinyl.com,Tarrant,AL,United States,58,http://www.linkedin.com/company/homeland-vinyl-products-inc.,,Machinery,2886,20474000,1,,,,,,,https://www.growjo.com/company/Homeland_Vinyl_Products,https://www.indeed.com/jobs?q=company%3A(Homeland Vinyl Products),18%,For Contact Direct Phone Numbers and Emails see Lead411
Behavioral Health Group - BHG,bhgrecovery.com,Dallas,AL,United States,422,http://www.linkedin.com/company/bhgrecovery,,Investments,2938,95794000,1,,,,,,,https://www.growjo.com/company/Behavioral_Health_Group_-_BHG,https://www.indeed.com/jobs?q=company%3A(Behavioral Health Group - BHG),20%,For Contact Direct Phone Numbers and Emails see Lead411
Davidson Homes,davidsonhomesllc.com,Huntsville,AL,United States,116,http://www.linkedin.com/company/davidson-homes-llc,2009,Real Estate,2950,6300000,1,"Consumer Services,Real Estate",,,,,,https://www.growjo.com/company/Davidson_Homes,https://www.indeed.com/jobs?q=company%3A(Davidson Homes),43%,For Contact Direct Phone Numbers and Emails see Lead411
Madison Core Laboratories,madisoncorelabs.com,Huntsville,AL,United States,31,http://www.linkedin.com/company/madison-core-laboratories,2015,Hospital/Healthcare,3125,8370000,1,,,,,,,https://www.growjo.com/company/Madison_Core_Laboratories,https://www.indeed.com/jobs?q=company%3A(Madison Core Laboratories),55%,For Contact Direct Phone Numbers and Emails see Lead411
90 Degree Benefits,90degreebenefits.com,Birmingham,AL,United States,111,http://www.linkedin.com/company/90-degree-benefits,,Insurance,3126,24420000,1,,,,,,,https://www.growjo.com/company/90_Degree_Benefits,https://www.indeed.com/jobs?q=company%3A(90 Degree Benefits),41%,For Contact Direct Phone Numbers and Emails see Lead411
Pack Health,solutions.packhealth.com,Birmingham,AL,United States,135,http://www.linkedin.com/company/pack-health,2014,Hospital/Healthcare,3130,36450000,1,,,,,,,https://www.growjo.com/company/Pack_Health,https://www.indeed.com/jobs?q=company%3A(Pack Health),41%,For Contact Direct Phone Numbers and Emails see Lead411
Hwaseung Automotive Alabama,hwaseunggroup.com,Enterprise,AL,United States,45,http://www.linkedin.com/company/hwaseung-automotive-alabama,2003,Automotive,3166,14850000,1,,,,,,,https://www.growjo.com/company/Hwaseung_Automotive_Alabama,https://www.indeed.com/jobs?q=company%3A(Hwaseung Automotive Alabama),55%,For Contact Direct Phone Numbers and Emails see Lead411
Robert Trent Jones Golf Trail,rtjgolf.com,Birmingham,AL,United States,64,http://www.linkedin.com/company/rtj-golf-trail,,Sports,3184,10240000,1,,,,,,,https://www.growjo.com/company/Robert_Trent_Jones_Golf_Trail,https://www.indeed.com/jobs?q=company%3A(Robert Trent Jones Golf Trail),39%,For Contact Direct Phone Numbers and Emails see Lead411
Discovery Life Sciences,dls.com,Huntsville,AL,United States,216,http://www.linkedin.com/company/discoverylifesciences,2018,Biotech,3210,33480000,1,,,,,,,https://www.growjo.com/company/Discovery_Life_Sciences,https://www.indeed.com/jobs?q=company%3A(Discovery Life Sciences),26%,For Contact Direct Phone Numbers and Emails see Lead411
MortgageRight,mortgageright.com,Birmingham,AL,United States,189,http://www.linkedin.com/company/mortgageright,2005,Finance,3577,39690000,1,,,,,,,https://www.growjo.com/company/MortgageRight,https://www.indeed.com/jobs?q=company%3A(MortgageRight),36%,For Contact Direct Phone Numbers and Emails see Lead411
Truland Homes,trulandhomes.com,Spanish Fort,AL,United States,43,http://www.linkedin.com/company/truland-homes-inc-,2011,Construction,3674,12470000,1,,,,,,,https://www.growjo.com/company/Truland_Homes,https://www.indeed.com/jobs?q=company%3A(Truland Homes),48%,For Contact Direct Phone Numbers and Emails see Lead411
MartinFederal Consulting,martinfed.com,Huntsville,AL,United States,98,http://www.linkedin.com/company/martinfederal-consulting-llc-,2006,Tech Services,3721,14210000,10,"Information Security,Physical Security,Security",,,,,,https://www.growjo.com/company/MartinFederal_Consulting,https://www.indeed.com/jobs?q=company%3A(MartinFederal Consulting),26%,For Contact Direct Phone Numbers and Emails see Lead411
"International Marine and Industrial Applicators, (IMIA)",imiallc.com,Spanish Fort,AL,United States,174,http://www.linkedin.com/company/international-marine-and-industrial-applicators-llc-imia,1984,Maritime,3743,46110000,1,,,,,,,"https://www.growjo.com/company/International_Marine_and_Industrial_Applicators,_(IMIA)","https://www.indeed.com/jobs?q=company%3A(International Marine and Industrial Applicators, (IMIA))",20%,For Contact Direct Phone Numbers and Emails see Lead411
Dorsey Trailer,dorseytrailer.net,Elba,AL,United States,66,http://www.linkedin.com/company/dorsey-trailer-co,1911,Transportation,3894,21648000,1,,,,,,,https://www.growjo.com/company/Dorsey_Trailer,https://www.indeed.com/jobs?q=company%3A(Dorsey Trailer),32%,For Contact Direct Phone Numbers and Emails see Lead411
Dynamic Concepts,dynamic-concepts.com,Huntsville,AL,United States,74,http://www.linkedin.com/company/dynamicconceptsinc,1996,Defense,3898,22792000,1,,,,,,,https://www.growjo.com/company/Dynamic_Concepts,https://www.indeed.com/jobs?q=company%3A(Dynamic Concepts),32%,For Contact Direct Phone Numbers and Emails see Lead411
Fresh Technology,freshtechnology.co,Birmingham,AL,United States,45,http://www.linkedin.com/company/fresh-technology-llc,2002,Tech Services,3932,6525000,1,,,,,,,https://www.growjo.com/company/Fresh_Technology,https://www.indeed.com/jobs?q=company%3A(Fresh Technology),45%,For Contact Direct Phone Numbers and Emails see Lead411
U.S. Army Redstone Test Center (RTC),rtc.army.mil,Redstone Arsenal ,AL,United States,55,http://www.linkedin.com/company/u-s-army-redstone-test-center-rtc,,Military,4003,,1,,,,,,,https://www.growjo.com/company/U.S._Army_Redstone_Test_Center_(RTC),https://www.indeed.com/jobs?q=company%3A(U.S. Army Redstone Test Center (RTC)),45%,For Contact Direct Phone Numbers and Emails see Lead411
The ?nin Group,oningroup.com,Birmingham,AL,United States,132,http://www.linkedin.com/company/the-onin-group,1993,Recruiting,4126,15840000,1,,,,,,,https://www.growjo.com/company/The_?nin_Group,https://www.indeed.com/jobs?q=company%3A(The ?nin Group),31%,For Contact Direct Phone Numbers and Emails see Lead411
Alabama ONE,alabamaone.org,Tuscaloosa,AL,United States,53,http://www.linkedin.com/company/alabama-one,1951,Banking,4133,11130000,1,,,,,,,https://www.growjo.com/company/Alabama_ONE,https://www.indeed.com/jobs?q=company%3A(Alabama ONE),43%,For Contact Direct Phone Numbers and Emails see Lead411
Legacy Cabinets,legacycabinetsllc.com,Eastaboga,AL,United States,148,http://www.linkedin.com/company/legacy-cabinet,1994,Materials,4375,47508000,1,,,,,,,https://www.growjo.com/company/Legacy_Cabinets,https://www.indeed.com/jobs?q=company%3A(Legacy Cabinets),29%,For Contact Direct Phone Numbers and Emails see Lead411
Computer Technology Solutions,askcts.com,Hoover,AL,United States,323,http://www.linkedin.com/company/cts-inc,1993,Tech Services,4397,46835000,1,,,,,,,https://www.growjo.com/company/Computer_Technology_Solutions,https://www.indeed.com/jobs?q=company%3A(Computer Technology Solutions),30%,For Contact Direct Phone Numbers and Emails see Lead411
MainStreet Family Care,mainstreetfamilycare.com,Birmingham,AL,United States,84,http://www.linkedin.com/company/mainstreet-family-urgent-care,2015,Hospital/Healthcare,4511,22680000,1,,,,,,,https://www.growjo.com/company/MainStreet_Family_Care,https://www.indeed.com/jobs?q=company%3A(MainStreet Family Care),27%,For Contact Direct Phone Numbers and Emails see Lead411
Intrepid,intrepidinc.com,Huntsville,AL,United States,127,http://www.linkedin.com/company/intrepid-inc,,Defense,4591,39116000,1,,,,,,,https://www.growjo.com/company/Intrepid,https://www.indeed.com/jobs?q=company%3A(Intrepid),27%,For Contact Direct Phone Numbers and Emails see Lead411
Diversified Gas & Oil Corporation,diversifiedgasandoil.com,Birmingham,AL,United States,243,http://www.linkedin.com/company/diversified-gas-&-oil-corporation,2001,Energy/Oil,4618,59535000,1,,KeyBanc Capital Markets,,,,$140M,https://www.growjo.com/company/Diversified_Gas_&_Oil_Corporation,https://www.indeed.com/jobs?q=company%3A(Diversified Gas & Oil Corporation),27%,For Contact Direct Phone Numbers and Emails see Lead411
Integrated Solutions for Systems (IS4S),is4s.com,Huntsville,AL,United States,146,http://www.linkedin.com/company/integrated-solutions-for-systems,,Defense,4620,44968000,1,,,,,,,https://www.growjo.com/company/Integrated_Solutions_for_Systems_(IS4S),https://www.indeed.com/jobs?q=company%3A(Integrated Solutions for Systems (IS4S)),27%,For Contact Direct Phone Numbers and Emails see Lead411
Christ Health Center,christhealthcenter.org,Birmingham,AL,United States,48,http://www.linkedin.com/company/christ-health-center,2009,Medical Offices,4717,12960000,1,,,,,,,https://www.growjo.com/company/Christ_Health_Center,https://www.indeed.com/jobs?q=company%3A(Christ Health Center),37%,For Contact Direct Phone Numbers and Emails see Lead411
Yedla Hotels,yedlahotels.com,Huntsville,AL,United States,69,http://www.linkedin.com/company/yedla-management-company,,Hospitality,4723,17526000,1,Hospitality,,,,,,https://www.growjo.com/company/Yedla_Hotels,https://www.indeed.com/jobs?q=company%3A(Yedla Hotels),25%,For Contact Direct Phone Numbers and Emails see Lead411
H&M Construction Company,handmconstructionllc.com,Pennington,AL,United States,59,http://www.linkedin.com/company/h-m-construction-company-llc,1997,Construction,4755,17110000,1,,,,,,,https://www.growjo.com/company/H&M_Construction_Company,https://www.indeed.com/jobs?q=company%3A(H&M Construction Company),37%,For Contact Direct Phone Numbers and Emails see Lead411
Mid-America Catastrophe Services,midamcat.com,Mobile,AL,United States,89,http://www.linkedin.com/company/mid-america-catastrophe-services,1980,Insurance,4794,19580000,1,,,,,,,https://www.growjo.com/company/Mid-America_Catastrophe_Services,https://www.indeed.com/jobs?q=company%3A(Mid-America Catastrophe Services),25%,For Contact Direct Phone Numbers and Emails see Lead411
Piggly Wiggly Alabama Distributing Company,pwadc.net,Bessemer,AL,United States,89,http://www.linkedin.com/company/pigglywigglyalabamadistributingcompany,1979,Wholesale,4795,,1,,,,,,,https://www.growjo.com/company/Piggly_Wiggly_Alabama_Distributing_Company,https://www.indeed.com/jobs?q=company%3A(Piggly Wiggly Alabama Distributing Company),25%,For Contact Direct Phone Numbers and Emails see Lead411
Proxsys Rx,proxsysrx.com,Birmingham,AL,,53,http://www.linkedin.com/company/proxsysrx,2013,Pharma,4803,10653000,1,,,,,,,https://www.growjo.com/company/Proxsys_Rx,https://www.indeed.com/jobs?q=company%3A(Proxsys Rx),8%,For Contact Direct Phone Numbers and Emails see Lead411
Journal of Young Investigators,jyi.org,Birmingham,AL,United States,53,http://www.linkedin.com/company/jyijournal,1997,Research,4918,5406000,1,,,,,,,https://www.growjo.com/company/Journal_of_Young_Investigators,https://www.indeed.com/jobs?q=company%3A(Journal of Young Investigators),36%,For Contact Direct Phone Numbers and Emails see Lead411
NXTsoft,nxtsoft.com,Birmingham,AL,United States,188,http://www.linkedin.com/company/nxtsoftholding,,Tech Services,4980,27260000,1,,,,,,,https://www.growjo.com/company/NXTsoft,https://www.indeed.com/jobs?q=company%3A(NXTsoft),11%,For Contact Direct Phone Numbers and Emails see Lead411
"SPS - Systems, Products, Solutions",services-sps.com,Huntsville,AL,United States,50,http://www.linkedin.com/company/services-sps,2005,Defense,4997,15400000,1,,,,,,,"https://www.growjo.com/company/SPS_-_Systems,_Products,_Solutions","https://www.indeed.com/jobs?q=company%3A(SPS - Systems, Products, Solutions)",35%,For Contact Direct Phone Numbers and Emails see Lead411
Alabama Goodwill Industries,alabamagoodwill.org,Birmingham,AL,United States,39,http://www.linkedin.com/company/alabama-goodwill,1927,NonProfit,5006,,1,,,,,,,https://www.growjo.com/company/Alabama_Goodwill_Industries,https://www.indeed.com/jobs?q=company%3A(Alabama Goodwill Industries),34%,For Contact Direct Phone Numbers and Emails see Lead411
Alabama Shipyard,alabamashipyard.com,Mobile,AL,United States,43,http://www.linkedin.com/company/alabama-shipyard-llc,,Maritime,5065,11395000,1,,,,,,,https://www.growjo.com/company/Alabama_Shipyard,https://www.indeed.com/jobs?q=company%3A(Alabama Shipyard),34%,For Contact Direct Phone Numbers and Emails see Lead411
ProctorU,proctoru.com,Birmingham,AL,United States,353,http://www.linkedin.com/company/proctoru,2008,Learning,5084,58245000,1,,,,,,,https://www.growjo.com/company/ProctorU,https://www.indeed.com/jobs?q=company%3A(ProctorU),26%,For Contact Direct Phone Numbers and Emails see Lead411
Hill Technical Solutions,htsi-al.com,Huntsville,AL,United States,47,http://www.linkedin.com/company/hilltechnicalsolutions,2010,Defense,5096,14476000,1,,,,,,,https://www.growjo.com/company/Hill_Technical_Solutions,https://www.indeed.com/jobs?q=company%3A(Hill Technical Solutions),34%,For Contact Direct Phone Numbers and Emails see Lead411
Garrison Steel,garrisonsteel.com,Pell City,AL,United States,76,http://www.linkedin.com/company/garrison-steel-inc-,1992,Construction,5241,22040000,1,,,,,,,https://www.growjo.com/company/Garrison_Steel,https://www.indeed.com/jobs?q=company%3A(Garrison Steel),23%,For Contact Direct Phone Numbers and Emails see Lead411
GreenPoint Ag,greenpointag.com,Decatur,AL,United States,131,http://www.linkedin.com/company/greenpointag,,Farming,5370,,1,,,,,,,https://www.growjo.com/company/GreenPoint_Ag,https://www.indeed.com/jobs?q=company%3A(GreenPoint Ag),22%,For Contact Direct Phone Numbers and Emails see Lead411
AFS Foundation & Waterproofing Specialists,afsrepair.com,Huntsville,AL,United States,53,http://www.linkedin.com/company/afs-foundation-&-waterproofing-specialists,2000,Construction,5380,15370000,1,,,,,,,https://www.growjo.com/company/AFS_Foundation_&_Waterproofing_Specialists,https://www.indeed.com/jobs?q=company%3A(AFS Foundation & Waterproofing Specialists),33%,For Contact Direct Phone Numbers and Emails see Lead411
Baldwin County Public Schools,bcbe.org,Bay Minette,AL,United States,239,http://www.linkedin.com/company/baldwin-county-public-schools,1799,Education,5405,43020000,1,,,,,,,https://www.growjo.com/company/Baldwin_County_Public_Schools,https://www.indeed.com/jobs?q=company%3A(Baldwin County Public Schools),23%,For Contact Direct Phone Numbers and Emails see Lead411
NRTC Automation,nrtcautomation.com,Birmingham,AL,United States,95,http://www.linkedin.com/company/nrtc-automation,,Industrial,5442,33535000,1,,,,,,,https://www.growjo.com/company/NRTC_Automation,https://www.indeed.com/jobs?q=company%3A(NRTC Automation),22%,For Contact Direct Phone Numbers and Emails see Lead411
Tyler Union,tylerunion.com,Anniston ,AL,United States,74,http://www.linkedin.com/company/tyler-union,,Construction,5477,21460000,1,,,,,,,https://www.growjo.com/company/Tyler_Union,https://www.indeed.com/jobs?q=company%3A(Tyler Union),21%,For Contact Direct Phone Numbers and Emails see Lead411
Crowne Health Care,crownehealthcare.com,Monroeville,AL,United States,76,http://www.linkedin.com/company/crownehealthcare,1986,Hospital/Healthcare,5643,20520000,1,,,,,,,https://www.growjo.com/company/Crowne_Health_Care,https://www.indeed.com/jobs?q=company%3A(Crowne Health Care),21%,For Contact Direct Phone Numbers and Emails see Lead411
Fleetio,fleetio.com,Birmingham,AL,United States,104,http://www.linkedin.com/company/fleetio,2012,Tech Services,5649,15080000,1,"Automotive,Data Storage,Enterprise Software,Human Resources Hr,Storage, saas",,,B2B,,$25.4M,https://www.growjo.com/company/Fleetio,https://www.indeed.com/jobs?q=company%3A(Fleetio),21%,For Contact Direct Phone Numbers and Emails see Lead411
KnowledgePath Consulting,kpcteam.com,Birmingham,AL,United States,47,http://www.linkedin.com/company/knowledgepath-consulting,1989,Consulting,5678,,1,,,,,,,https://www.growjo.com/company/KnowledgePath_Consulting,https://www.indeed.com/jobs?q=company%3A(KnowledgePath Consulting),31%,For Contact Direct Phone Numbers and Emails see Lead411
Guru Group,gurug.com,Webb,AL,United States,47,http://www.linkedin.com/company/gurug,,Tech Services,5679,6815000,1,,,,,,,https://www.growjo.com/company/Guru_Group,https://www.indeed.com/jobs?q=company%3A(Guru Group),31%,For Contact Direct Phone Numbers and Emails see Lead411
Troy City Schools,troyschools.net,Troy,AL,United States,35,http://www.linkedin.com/company/troy-city-school,,Education,5719,6300000,1,,,,,,,https://www.growjo.com/company/Troy_City_Schools,https://www.indeed.com/jobs?q=company%3A(Troy City Schools),30%,For Contact Direct Phone Numbers and Emails see Lead411
Madison County School System,mcssk12.org,Huntsville,AL,United States,46,http://www.linkedin.com/company/madison-county-school-system,,Education,6128,8280000,1,,,,,,,https://www.growjo.com/company/Madison_County_School_System,https://www.indeed.com/jobs?q=company%3A(Madison County School System),28%,For Contact Direct Phone Numbers and Emails see Lead411
ABC Polymer Industries,abcpolymerindustries.com,Helena,AL,United States,46,http://www.linkedin.com/company/abc-polymer-industries-llc,1993,Plastics,6137,,1,,,,,,,https://www.growjo.com/company/ABC_Polymer_Industries,https://www.indeed.com/jobs?q=company%3A(ABC Polymer Industries),28%,For Contact Direct Phone Numbers and Emails see Lead411
Herdt Consulting,herdtconsulting.com,Chelsea,AL,United States,108,http://www.linkedin.com/company/herdtconsulting,2002,Tech Services,6155,15660000,1,,,,,,,https://www.growjo.com/company/Herdt_Consulting,https://www.indeed.com/jobs?q=company%3A(Herdt Consulting),19%,For Contact Direct Phone Numbers and Emails see Lead411
Trideum Corporation,trideum.com,Huntsville,AL,United States,255,http://www.linkedin.com/company/trideum-corporation,2005,Defense,6157,78540000,1,"Physical Security,Security",,,,,,https://www.growjo.com/company/Trideum_Corporation,https://www.indeed.com/jobs?q=company%3A(Trideum Corporation),19%,For Contact Direct Phone Numbers and Emails see Lead411
Auburn University School of Forestry and Wildlife Sciences,sfws.auburn.edu,Auburn,AL,United States,42,http://www.linkedin.com/company/auburn-university-school-of-forestry,1948,Education,6192,7560000,1,,,,,,,https://www.growjo.com/company/Auburn_University_School_of_Forestry_and_Wildlife_Sciences,https://www.indeed.com/jobs?q=company%3A(Auburn University School of Forestry and Wildlife Sciences),27%,For Contact Direct Phone Numbers and Emails see Lead411
Tidwell Group,tidwellgroup.com,Birmingham,AL,United States,189,http://www.linkedin.com/company/tidwell-group,,Accounting,6205,30807000,1,,,,,,,https://www.growjo.com/company/Tidwell_Group,https://www.indeed.com/jobs?q=company%3A(Tidwell Group),19%,For Contact Direct Phone Numbers and Emails see Lead411
Vulcan Steel Products,vulc.com,Pelham,AL,United States,68,http://www.linkedin.com/company/vulcan-steel-products,1978,Materials,6342,21828000,1,,,,,,,https://www.growjo.com/company/Vulcan_Steel_Products,https://www.indeed.com/jobs?q=company%3A(Vulcan Steel Products),17%,For Contact Direct Phone Numbers and Emails see Lead411
Redline Steel,redlinesteel.com,Tanner,AL,United States,30,http://www.linkedin.com/company/red-line-steel,2016,Consumer,6387,7530000,1,,,,,,,https://www.growjo.com/company/Redline_Steel,https://www.indeed.com/jobs?q=company%3A(Redline Steel),25%,For Contact Direct Phone Numbers and Emails see Lead411
