company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Brii Biosciences,briibio.com,Durham,NC,United States,64,http://www.linkedin.com/company/brii-biosciences,2018,Biotech,23,9920000,4,,"Sequoia Capital China, GIC, Boyu Capital",,,1450000000,$415M,https://www.growjo.com/company/Brii_Biosciences,https://www.indeed.com/jobs?q=company%3A(Brii Biosciences),33%,For Contact Direct Phone Numbers and Emails see Lead411
TrueLearn,truelearn.com,Mooresville,NC,United States,102,http://www.linkedin.com/company/truelearn,2013,EdTech,12,16830000,2,Education,,,,,,https://www.growjo.com/company/TrueLearn,https://www.indeed.com/jobs?q=company%3A(TrueLearn),23%,For Contact Direct Phone Numbers and Emails see Lead411
MyWorkChoice,myworkchoice.com,Charlotte,NC,United States,86,http://www.linkedin.com/company/myworkchoice,,Recruiting,13,10320000,9,,,,,,$3M,https://www.growjo.com/company/MyWorkChoice,https://www.indeed.com/jobs?q=company%3A(MyWorkChoice),13%,For Contact Direct Phone Numbers and Emails see Lead411
"Asklepios BioPharmaceutical, Inc. (AskBio)",askbio.com,Research Triangle Park,NC,United States,165,http://www.linkedin.com/company/askbio,2001,Biotech,24,25575000,1,,,,,,$241.8M,"https://www.growjo.com/company/Asklepios_BioPharmaceutical,_Inc._(AskBio)","https://www.indeed.com/jobs?q=company%3A(Asklepios BioPharmaceutical, Inc. (AskBio))",62%,For Contact Direct Phone Numbers and Emails see Lead411
Millennia,millenniapay.com,Raleigh,NC,,106,http://www.linkedin.com/company/millennia-patient-services-mps-,,Hospital/Healthcare,25,28620000,1,,,,,,,https://www.growjo.com/company/Millennia,https://www.indeed.com/jobs?q=company%3A(Millennia),18%,For Contact Direct Phone Numbers and Emails see Lead411
Pine Gate Renewables,pgrenewables.com,Asheville,NC,United States,178,http://www.linkedin.com/company/pine-gate-renewables,2014,Environmental,1099,37380000,1,,,,,,$20M,https://www.growjo.com/company/Pine_Gate_Renewables,https://www.indeed.com/jobs?q=company%3A(Pine Gate Renewables),89%,For Contact Direct Phone Numbers and Emails see Lead411
Community Care of North Carolina,communitycarenc.org,Cary,NC,United States,522,http://www.linkedin.com/company/communitycarenc,,Hospital/Healthcare,26,140940000,1,,,,,,,https://www.growjo.com/company/Community_Care_of_North_Carolina,https://www.indeed.com/jobs?q=company%3A(Community Care of North Carolina),97%,For Contact Direct Phone Numbers and Emails see Lead411
Nucor Steel Berkeley,nucor.com,Huger,NC,United States,128,http://www.linkedin.com/company/nucor-steel-berkeley,,Mining,14,,1,,,,,,,https://www.growjo.com/company/Nucor_Steel_Berkeley,https://www.indeed.com/jobs?q=company%3A(Nucor Steel Berkeley),28%,For Contact Direct Phone Numbers and Emails see Lead411
Mosaic Pediatric Therapy,mosaictherapy.com,Pineville,NC,United States,112,http://www.linkedin.com/company/mosaic-pediatric-therapy,2016,Hospital/Healthcare,15,30240000,1,,,,,,,https://www.growjo.com/company/Mosaic_Pediatric_Therapy,https://www.indeed.com/jobs?q=company%3A(Mosaic Pediatric Therapy),84%,For Contact Direct Phone Numbers and Emails see Lead411
Dogwood State Bank,dogwoodstatebank.com,Raleigh,NC,United States,83,http://www.linkedin.com/company/dogwood-state-bank,,Banking,27,17430000,1,,,,,,,https://www.growjo.com/company/Dogwood_State_Bank,https://www.indeed.com/jobs?q=company%3A(Dogwood State Bank),54%,For Contact Direct Phone Numbers and Emails see Lead411
Second Nature,secondnature.com,Raleigh,NC,United States,89,http://www.linkedin.com/company/secondnaturenow,2012,Consumer,28,22339000,15,"E-Commerce, Consumer Goods, Home Owners, Subscription Businesses",,,,,$34.7M,https://www.growjo.com/company/Second_Nature,https://www.indeed.com/jobs?q=company%3A(Second Nature),-4%,For Contact Direct Phone Numbers and Emails see Lead411
The Social Movement,themovementseries.com,Fairview,NC,United States,50,http://www.linkedin.com/company/socialmovementtv,2009,Media,1309,10250000,1,,,,,,,https://www.growjo.com/company/The_Social_Movement,https://www.indeed.com/jobs?q=company%3A(The Social Movement),108%,For Contact Direct Phone Numbers and Emails see Lead411
Diveplane Corporation,diveplane.com,Raleigh,NC,,31,http://www.linkedin.com/company/diveplane,2017,AI,29,4495000,1,"Machine Learning, Artificial Intelligence, Technology",,,,,$6M,https://www.growjo.com/company/Diveplane_Corporation,https://www.indeed.com/jobs?q=company%3A(Diveplane Corporation),35%,For Contact Direct Phone Numbers and Emails see Lead411
Go-Forth Pest Control,go-forth.com,Greensboro,NC,United States,34,http://www.linkedin.com/company/go-forth-pest-control,1959,Social Services,1424,,1,,,,,,,https://www.growjo.com/company/Go-Forth_Pest_Control,https://www.indeed.com/jobs?q=company%3A(Go-Forth Pest Control),17%,For Contact Direct Phone Numbers and Emails see Lead411
Leaderboard Branding,leaderboardbranding.com,Charlotte,NC,,30,http://www.linkedin.com/company/leaderboard-branding,2017,Marketing,16,7500000,1,,,,,,,https://www.growjo.com/company/Leaderboard_Branding,https://www.indeed.com/jobs?q=company%3A(Leaderboard Branding),30%,For Contact Direct Phone Numbers and Emails see Lead411
Tergus Pharma,terguspharma.com,Durham,NC,United States,114,http://www.linkedin.com/company/tergus-pharma,,Pharma,30,22914000,1,,,,,,,https://www.growjo.com/company/Tergus_Pharma,https://www.indeed.com/jobs?q=company%3A(Tergus Pharma),33%,For Contact Direct Phone Numbers and Emails see Lead411
Premier Lending,premierlendinginc.com,Burlingame,NC,United States,112,http://www.linkedin.com/company/premier-lending-inc-,2009,Finance,1509,23520000,1,,,,,,,https://www.growjo.com/company/Premier_Lending,https://www.indeed.com/jobs?q=company%3A(Premier Lending),75%,For Contact Direct Phone Numbers and Emails see Lead411
ArchiveSocial,archivesocial.com,Durham,NC,United States,94,http://www.linkedin.com/company/archivesocial,2011,Tech Services,31,13630000,2,"Analytics,Data Storage,Enterprise Software,Finance,Government,Human Resources Hr,Information Security,Marketing,Marketing Analytics,Security,Storage, saas",,,B2B,,$55.2M,https://www.growjo.com/company/ArchiveSocial,https://www.indeed.com/jobs?q=company%3A(ArchiveSocial),2%,For Contact Direct Phone Numbers and Emails see Lead411
First Carolina Bank,firstcarolinabank.com,Rocky Mount,NC,United States,64,http://www.linkedin.com/company/first-carolina-bank,,Finance,1522,13440000,1,,,,,,,https://www.growjo.com/company/First_Carolina_Bank,https://www.indeed.com/jobs?q=company%3A(First Carolina Bank),45%,For Contact Direct Phone Numbers and Emails see Lead411
Zippy Shell Incorporated,zippyshell.com,Wake Forest,NC,,106,http://www.linkedin.com/company/zippy-shell-usa-llc,2007,Transportation,32,34768000,1,,,,,,$185M,https://www.growjo.com/company/Zippy_Shell_Incorporated,https://www.indeed.com/jobs?q=company%3A(Zippy Shell Incorporated),3%,For Contact Direct Phone Numbers and Emails see Lead411
Grover Gaming,grovergaming.com,GREENVILLE,NC,United States,125,http://www.linkedin.com/company/grover-gaming,,Tech Services,1537,18125000,13,Gaming,,,,,,https://www.growjo.com/company/Grover_Gaming,https://www.indeed.com/jobs?q=company%3A(Grover Gaming),23%,For Contact Direct Phone Numbers and Emails see Lead411
Duke Applied Machine Learning Group,dukeaml.com,Durham,NC,United States,58,http://www.linkedin.com/company/dukeaml,2019,Tech Services,33,8410000,1,,,,,,,https://www.growjo.com/company/Duke_Applied_Machine_Learning_Group,https://www.indeed.com/jobs?q=company%3A(Duke Applied Machine Learning Group),100%,For Contact Direct Phone Numbers and Emails see Lead411
Bring IT,bringitps.com,Cary,NC,United States,76,http://www.linkedin.com/company/bringitps,2015,Tech Services,34,11020000,1,,,,,,,https://www.growjo.com/company/Bring_IT,https://www.indeed.com/jobs?q=company%3A(Bring IT),73%,For Contact Direct Phone Numbers and Emails see Lead411
Momentum Learning,momentumlearn.com,Durham,NC,United States,57,http://www.linkedin.com/company/momentum-learning-inc,2017,Tech Services,35,8265000,1,,,,,,$2.8M,https://www.growjo.com/company/Momentum_Learning,https://www.indeed.com/jobs?q=company%3A(Momentum Learning),27%,For Contact Direct Phone Numbers and Emails see Lead411
FHI Clinical Inc.,fhiclinical.com,Durham,NC,United States,104,http://www.linkedin.com/company/fhiclinical,2019,Pharma,36,20904000,1,,,,,,,https://www.growjo.com/company/FHI_Clinical_Inc.,https://www.indeed.com/jobs?q=company%3A(FHI Clinical Inc.),70%,For Contact Direct Phone Numbers and Emails see Lead411
Vestaron Corporation,vestaron.com,Durham,NC,United States,56,http://www.linkedin.com/company/vestaron-corporation,2005,Biotech,37,8680000,1,Biotechnology,,,,,$111.7M,https://www.growjo.com/company/Vestaron_Corporation,https://www.indeed.com/jobs?q=company%3A(Vestaron Corporation),22%,For Contact Direct Phone Numbers and Emails see Lead411
Revco Solutions,revcosolutions.com,Durham,NC,United States,62,http://www.linkedin.com/company/revco-solutions,,Finance,38,13020000,1,,,,,,,https://www.growjo.com/company/Revco_Solutions,https://www.indeed.com/jobs?q=company%3A(Revco Solutions),68%,For Contact Direct Phone Numbers and Emails see Lead411
SignalPath,signalpath.com,Raleigh,NC,United States,94,http://www.linkedin.com/company/signalpath,2014,Tech Services,39,13630000,1,,,,,,$34.5M,https://www.growjo.com/company/SignalPath,https://www.indeed.com/jobs?q=company%3A(SignalPath),-4%,For Contact Direct Phone Numbers and Emails see Lead411
Tyrata,tyrata.com,Durham,NC,,186,http://www.linkedin.com/company/tyrata,,Automotive,40,61380000,1,,,,,,$7.5M,https://www.growjo.com/company/Tyrata,https://www.indeed.com/jobs?q=company%3A(Tyrata),-4%,For Contact Direct Phone Numbers and Emails see Lead411
Amicus.io,amicus.io,Charlotte,NC,,33,http://www.linkedin.com/company/amicus-io,2013,LegalTech,17,,1,saas,,,,,$8.7M,https://www.growjo.com/company/Amicus.io,https://www.indeed.com/jobs?q=company%3A(Amicus.io),18%,For Contact Direct Phone Numbers and Emails see Lead411
Biomason,biomason.com,Research Triangle Park,NC,United States,59,http://www.linkedin.com/company/biomason-inc,2012,Biotech,41,9145000,1,,,,,,,https://www.growjo.com/company/Biomason,https://www.indeed.com/jobs?q=company%3A(Biomason),90%,For Contact Direct Phone Numbers and Emails see Lead411
410 Medical,410medical.com,Durham,NC,,31,http://www.linkedin.com/company/410-medical,2013,Medical Equip,42,7781000,1,,,,,,$18.7M,https://www.growjo.com/company/410_Medical,https://www.indeed.com/jobs?q=company%3A(410 Medical),15%,For Contact Direct Phone Numbers and Emails see Lead411
Keller Williams Integrity Real Estate,mykwintegrity.com,,NC,United States,58,http://www.linkedin.com/company/keller-williams-integrity-real-estate,,Real Estate,1928,,1,,,,,,,https://www.growjo.com/company/Keller_Williams_Integrity_Real_Estate,https://www.indeed.com/jobs?q=company%3A(Keller Williams Integrity Real Estate),87%,For Contact Direct Phone Numbers and Emails see Lead411
Well,well.co,Chapel Hill,NC,United States,81,http://www.linkedin.com/company/getwellrewarded,2019,Digital Health,43,21870000,20,"Health Care Information Technology, Technology, Health and Wellness",,,,,,https://www.growjo.com/company/Well,https://www.indeed.com/jobs?q=company%3A(Well),-1%,For Contact Direct Phone Numbers and Emails see Lead411
Caring.com,caring.com,Charlotte,NC,United States,224,http://www.linkedin.com/company/caring-com,2007,Tech Services,18,32480000,1,"Parenting, Baby Boomers, Senior Health, Elder Care, Local Based Services, Elderly",,,,,$23.5M,https://www.growjo.com/company/Caring.com,https://www.indeed.com/jobs?q=company%3A(Caring.com),21%,For Contact Direct Phone Numbers and Emails see Lead411
RockBox Fitness Franchise,rockboxfranchise.com,Huntersville,NC,United States,86,http://www.linkedin.com/company/rockbox-fitness-franchise,,Health,19,23220000,1,,,,,,,https://www.growjo.com/company/RockBox_Fitness_Franchise,https://www.indeed.com/jobs?q=company%3A(RockBox Fitness Franchise),62%,For Contact Direct Phone Numbers and Emails see Lead411
NHS Cheshire Clinical Commissioning Group (CCG),cheshireccg.nhs.uk,Macclesfield,NC,United States,76,http://www.linkedin.com/company/eastern-cheshire-ccg,2020,Hospital/Healthcare,1988,20520000,1,,,,,,,https://www.growjo.com/company/NHS_Cheshire_Clinical_Commissioning_Group_(CCG),https://www.indeed.com/jobs?q=company%3A(NHS Cheshire Clinical Commissioning Group (CCG)),62%,For Contact Direct Phone Numbers and Emails see Lead411
Spoonflower,spoonflower.com,Durham,NC,United States,239,http://www.linkedin.com/company/spoonflower,,Tech Services,44,34655000,1,"Internet, Art, Textiles",,,,,$25M,https://www.growjo.com/company/Spoonflower,https://www.indeed.com/jobs?q=company%3A(Spoonflower),20%,For Contact Direct Phone Numbers and Emails see Lead411
Iluma Alliance,iluma.bio,Durham,NC,United States,44,http://www.linkedin.com/company/ilumaalliance,1979,Biotech,45,6820000,1,,,,,,,https://www.growjo.com/company/Iluma_Alliance,https://www.indeed.com/jobs?q=company%3A(Iluma Alliance),83%,For Contact Direct Phone Numbers and Emails see Lead411
JCTM,jctm.us,Charlotte,NC,United States,51,http://www.linkedin.com/company/jctm,2015,Tech Services,20,7395000,1,,,,,,,https://www.growjo.com/company/JCTM,https://www.indeed.com/jobs?q=company%3A(JCTM),82%,For Contact Direct Phone Numbers and Emails see Lead411
Atom Power,atompower.com,Charlotte,NC,United States,35,http://www.linkedin.com/company/atom-power-inc,2014,Electronics,21,8575000,1,,,,,,$24.5M,https://www.growjo.com/company/Atom_Power,https://www.indeed.com/jobs?q=company%3A(Atom Power),9%,For Contact Direct Phone Numbers and Emails see Lead411
Pryon,pryon.com,Raleigh,NC,United States,41,http://www.linkedin.com/company/pryon,2017,AI,46,5945000,6,saas,,,,,$24.6M,https://www.growjo.com/company/Pryon,https://www.indeed.com/jobs?q=company%3A(Pryon),-2%,For Contact Direct Phone Numbers and Emails see Lead411
WCG IRB,wcgirb.com,Cary,NC,United States,87,http://www.linkedin.com/company/wcg-irb,1968,Pharma,47,17487000,1,,,,,,,https://www.growjo.com/company/WCG_IRB,https://www.indeed.com/jobs?q=company%3A(WCG IRB),58%,For Contact Direct Phone Numbers and Emails see Lead411
ServiceMac,servicemacusa.com,Charlotte,NC,United States,144,http://www.linkedin.com/company/servicemacllc,2017,Finance,22,30240000,6,,,,,,,https://www.growjo.com/company/ServiceMac,https://www.indeed.com/jobs?q=company%3A(ServiceMac),55%,For Contact Direct Phone Numbers and Emails see Lead411
Three Ships,three-ships.com,Raleigh,NC,United States,93,http://www.linkedin.com/company/threeships,2009,Martech,48,23250000,1,"Advertising,Analytics,Marketing,Marketing Analytics",,,B2B,,$500K,https://www.growjo.com/company/Three_Ships,https://www.indeed.com/jobs?q=company%3A(Three Ships),58%,For Contact Direct Phone Numbers and Emails see Lead411
Alphanumeric Systems,alphanumeric.com,Raleigh,NC,United States,540,http://www.linkedin.com/company/alphanumeric-systems,1979,Tech Services,49,78300000,1,,,,,,,https://www.growjo.com/company/Alphanumeric_Systems,https://www.indeed.com/jobs?q=company%3A(Alphanumeric Systems),66%,For Contact Direct Phone Numbers and Emails see Lead411
Carolina Dunes Behavioral Health,carolinadunesbh.com,Leland,NC,United States,55,http://www.linkedin.com/company/carolina-dunes-behavioral-health,2008,Hospital/Healthcare,2187,14850000,1,,,,,,,https://www.growjo.com/company/Carolina_Dunes_Behavioral_Health,https://www.indeed.com/jobs?q=company%3A(Carolina Dunes Behavioral Health),77%,For Contact Direct Phone Numbers and Emails see Lead411
Wild Wing Cafe,wildwingcafe.com,Charlotte,NC,United States,757,http://www.linkedin.com/company/wild-wing-cafe,1990,Restaurants,23,132475000,1,,,,,,,https://www.growjo.com/company/Wild_Wing_Cafe,https://www.indeed.com/jobs?q=company%3A(Wild Wing Cafe),4%,For Contact Direct Phone Numbers and Emails see Lead411
Plexus Capital,plexuscap.com,Raleigh,NC,,44,http://www.linkedin.com/company/plexus-capital-llc,2005,Finance,50,9240000,1,,,,,,,https://www.growjo.com/company/Plexus_Capital,https://www.indeed.com/jobs?q=company%3A(Plexus Capital),2%,For Contact Direct Phone Numbers and Emails see Lead411
