company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Stonewall Kitchen,stonewallkitchen.com,York,ME,United States,216,http://www.linkedin.com/company/stonewall-kitchen,1991,Food,216,58320000,7,,,,,,,https://www.growjo.com/company/Stonewall_Kitchen,https://www.indeed.com/jobs?q=company%3A(Stonewall Kitchen),7%,For Contact Direct Phone Numbers and Emails see Lead411
Rarebreed Veterinary Partners,rarebreedvet.com,Portland,ME,United States,58,http://www.linkedin.com/company/rarebreed-veterinary-partners,2018,Veterinary,715,,1,,,,,,,https://www.growjo.com/company/Rarebreed_Veterinary_Partners,https://www.indeed.com/jobs?q=company%3A(Rarebreed Veterinary Partners),132%,For Contact Direct Phone Numbers and Emails see Lead411
Great Falls Marketing,greatfallsmarketing.com,Westbrook,ME,United States,194,http://www.linkedin.com/company/great-falls-marketing,1999,Telecom,2016,63050000,1,,,,,,,https://www.growjo.com/company/Great_Falls_Marketing,https://www.indeed.com/jobs?q=company%3A(Great Falls Marketing),19%,For Contact Direct Phone Numbers and Emails see Lead411
Here Engineering,engineeredhere.com,Brunswick,ME,United States,66,http://www.linkedin.com/company/here-engineering-services,2018,Tech Services,2514,9570000,1,,,,,,,https://www.growjo.com/company/Here_Engineering,https://www.indeed.com/jobs?q=company%3A(Here Engineering),50%,For Contact Direct Phone Numbers and Emails see Lead411
Puritan Medical Products Co.,puritanmedproducts.com,Guilford,ME,United States,120,http://www.linkedin.com/company/puritanusa,,Medical Equip,2554,30120000,1,,,,,,,https://www.growjo.com/company/Puritan_Medical_Products_Co.,https://www.indeed.com/jobs?q=company%3A(Puritan Medical Products Co.),50%,For Contact Direct Phone Numbers and Emails see Lead411
Cirrus Systems,cirrusled.com,Portsmouth,ME,United States,58,http://www.linkedin.com/company/cirrusled,,Electronics,3102,14210000,1,"Advertising,Consumer Electronics,Hardware,Hardware Peripherals,Human Resources Hr",,,B2B,,,https://www.growjo.com/company/Cirrus_Systems,https://www.indeed.com/jobs?q=company%3A(Cirrus Systems),57%,For Contact Direct Phone Numbers and Emails see Lead411
SaviLinx,savilinx.com,Brunswick,ME,United States,311,http://www.linkedin.com/company/savilinx,2013,Tech Services,3560,45095000,6,Customer Support,,,,,,https://www.growjo.com/company/SaviLinx,https://www.indeed.com/jobs?q=company%3A(SaviLinx),36%,For Contact Direct Phone Numbers and Emails see Lead411
Veritas Prime,veritasprime.com,Portland,ME,United States,114,http://www.linkedin.com/company/veritas-prime,2011,Tech Services,3734,16530000,1,,,,,,,https://www.growjo.com/company/Veritas_Prime,https://www.indeed.com/jobs?q=company%3A(Veritas Prime),34%,For Contact Direct Phone Numbers and Emails see Lead411
Northeast Dermatology Associates,nedermatology.com,York,ME,United States,85,http://www.linkedin.com/company/northeast-dermatology-associates,,Health,4074,22950000,1,,,,,,,https://www.growjo.com/company/Northeast_Dermatology_Associates,https://www.indeed.com/jobs?q=company%3A(Northeast Dermatology Associates),31%,For Contact Direct Phone Numbers and Emails see Lead411
Portside Real Estate Group,portsiderealestategroup.com,Falmouth,ME,United States,96,http://www.linkedin.com/company/portside-real-estate-group,2012,Real Estate,4195,9900000,1,,,,,,,https://www.growjo.com/company/Portside_Real_Estate_Group,https://www.indeed.com/jobs?q=company%3A(Portside Real Estate Group),30%,For Contact Direct Phone Numbers and Emails see Lead411
NexRep,nexrep.com,Portland,ME,United States,620,http://www.linkedin.com/company/nexrep-llc,,Consumer,4204,155620000,1,,,,,,,https://www.growjo.com/company/NexRep,https://www.indeed.com/jobs?q=company%3A(NexRep),38%,For Contact Direct Phone Numbers and Emails see Lead411
Midstate Machine,midstateusa.com,Winslow,ME,United States,42,http://www.linkedin.com/company/midstatemachineusa,,Engineering,4389,4200000,1,,,,,,,https://www.growjo.com/company/Midstate_Machine,https://www.indeed.com/jobs?q=company%3A(Midstate Machine),40%,For Contact Direct Phone Numbers and Emails see Lead411
Northern Light Acadia Hospital,northernlighthealth.org,Bangor,ME,United States,56,http://www.linkedin.com/company/northern-light-acadia-hospital,,Hospital/Healthcare,4450,15120000,1,,,,,,,https://www.growjo.com/company/Northern_Light_Acadia_Hospital,https://www.indeed.com/jobs?q=company%3A(Northern Light Acadia Hospital),40%,For Contact Direct Phone Numbers and Emails see Lead411
LGC Maine Standards,mainestandards.com,Cumberland Foreside,ME,United States,49,http://www.linkedin.com/company/lgc-maine-standards,2001,Medical Equip,4874,12299000,1,,,,,,,https://www.growjo.com/company/LGC_Maine_Standards,https://www.indeed.com/jobs?q=company%3A(LGC Maine Standards),36%,For Contact Direct Phone Numbers and Emails see Lead411
STARC Systems Inc.,starcsystems.com,Brunswick,ME,United States,51,http://www.linkedin.com/company/starc-systems,2014,Materials,5127,16371000,1,,,,,,$3.5M,https://www.growjo.com/company/STARC_Systems_Inc.,https://www.indeed.com/jobs?q=company%3A(STARC Systems Inc.),34%,For Contact Direct Phone Numbers and Emails see Lead411
Axelerant,axelerant.com/about,Portland,ME,United States,133,http://www.linkedin.com/company/axelerant,2005,Tech Services,5448,19285000,1,,,,,,,https://www.growjo.com/company/Axelerant,https://www.indeed.com/jobs?q=company%3A(Axelerant),22%,For Contact Direct Phone Numbers and Emails see Lead411
Gateway Community Services,gatewaycommunityservice.org,Portland,ME,United States,34,http://www.linkedin.com/company/gateway-community-services-llc,2014,Hospital/Healthcare,5492,9180000,1,,,,,,,https://www.growjo.com/company/Gateway_Community_Services,https://www.indeed.com/jobs?q=company%3A(Gateway Community Services),31%,For Contact Direct Phone Numbers and Emails see Lead411
FHC,fh-co.com,Bowdoin,ME,United States,114,http://www.linkedin.com/company/fhc-inc,,Biotech,5892,17670000,1,,,,,,,https://www.growjo.com/company/FHC,https://www.indeed.com/jobs?q=company%3A(FHC),20%,For Contact Direct Phone Numbers and Emails see Lead411
SGC Engineering,sgceng.com,Westbrook,ME,United States,168,http://www.linkedin.com/company/sgc-engineering-llc,,Utilities,5958,36960000,1,,,,,,,https://www.growjo.com/company/SGC_Engineering,https://www.indeed.com/jobs?q=company%3A(SGC Engineering),20%,For Contact Direct Phone Numbers and Emails see Lead411
Colby Student Investment Association,web.colby.edu/csia,Waterville,ME,United States,58,http://www.linkedin.com/company/colby-student-investment-association,2007,Investments,6029,13166000,1,,,,,,,https://www.growjo.com/company/Colby_Student_Investment_Association,https://www.indeed.com/jobs?q=company%3A(Colby Student Investment Association),29%,For Contact Direct Phone Numbers and Emails see Lead411
Sebasco Harbor Resort,sebasco.com,Phippsburg,ME,United States,38,http://www.linkedin.com/company/sebasco-harbor-resort,1930,Hospitality,6257,9652000,1,,,,,,,https://www.growjo.com/company/Sebasco_Harbor_Resort,https://www.indeed.com/jobs?q=company%3A(Sebasco Harbor Resort),27%,For Contact Direct Phone Numbers and Emails see Lead411
Falcon Transportation,falcontransllc.com,Presque Isle,ME,United States,42,http://www.linkedin.com/company/falcon-transportation-me,2015,Transportation,6647,13776000,1,,,,,,,https://www.growjo.com/company/Falcon_Transportation,https://www.indeed.com/jobs?q=company%3A(Falcon Transportation),24%,For Contact Direct Phone Numbers and Emails see Lead411
Tilson Technology Management,tilsontech.com,Portland,ME,United States,440,http://www.linkedin.com/company/tilson-technology-management,1996,Tech Services,7041,63800000,81,"Cleantech,Wind Power",RAND CAPITAL,,B2B,,$10.9M,https://www.growjo.com/company/Tilson_Technology_Management,https://www.indeed.com/jobs?q=company%3A(Tilson Technology Management),-1%,For Contact Direct Phone Numbers and Emails see Lead411
Windham Weaponry,windhamweaponry.com,Windham,ME,United States,31,http://www.linkedin.com/company/windham-weaponry-inc-,2011,Retail,7050,7037000,1,,,,,,,https://www.growjo.com/company/Windham_Weaponry,https://www.indeed.com/jobs?q=company%3A(Windham Weaponry),19%,For Contact Direct Phone Numbers and Emails see Lead411
