company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Clutch.co,clutch.co,Washington,DC,United States,140,http://www.linkedin.com/company/clutch-co,2013,Media,84,28700000,1,,,,,,,https://www.growjo.com/company/Clutch.co,https://www.indeed.com/jobs?q=company%3A(Clutch.co),12%,For Contact Direct Phone Numbers and Emails see Lead411
Network for Good,networkforgood.com,Washington,DC,United States,202,http://www.linkedin.com/company/network-for-good,2001,Tech Services,92,29290000,1,,,,,,$10M,https://www.growjo.com/company/Network_for_Good,https://www.indeed.com/jobs?q=company%3A(Network for Good),9%,For Contact Direct Phone Numbers and Emails see Lead411
Adlumin,adlumin.com,Washington,DC,,33,http://www.linkedin.com/company/adlumin-inc.,2016,Tech Services,105,4785000,1,,,,,,$6.3M,https://www.growjo.com/company/Adlumin,https://www.indeed.com/jobs?q=company%3A(Adlumin),27%,For Contact Direct Phone Numbers and Emails see Lead411
Truist Wealth,truist.com,,DC,United States,134,http://www.linkedin.com/company/truist-wealth,,Fintech,1622,28140000,1,saas,,,,,,https://www.growjo.com/company/Truist_Wealth,https://www.indeed.com/jobs?q=company%3A(Truist Wealth),72%,For Contact Direct Phone Numbers and Emails see Lead411
FINCA Impact Finance,fincaimpact.com,Washington,DC,United States,229,http://www.linkedin.com/company/finca-impact-finance,1984,Finance,118,48090000,1,,,,,,$15M,https://www.growjo.com/company/FINCA_Impact_Finance,https://www.indeed.com/jobs?q=company%3A(FINCA Impact Finance),-3%,For Contact Direct Phone Numbers and Emails see Lead411
Prefect,prefect.io,Washington,DC,,38,http://www.linkedin.com/company/prefect,,Tech Services,121,5510000,1,saas,,,,,$25.6M,https://www.growjo.com/company/Prefect,https://www.indeed.com/jobs?q=company%3A(Prefect),19%,For Contact Direct Phone Numbers and Emails see Lead411
SparkMeter,sparkmeter.io,Washington,DC,United States,35,http://www.linkedin.com/company/sparkmeter,2013,Utilities,136,7700000,1,"East Africa, English Speaking Caribbean",,,,,$26.2M,https://www.growjo.com/company/SparkMeter,https://www.indeed.com/jobs?q=company%3A(SparkMeter),9%,For Contact Direct Phone Numbers and Emails see Lead411
MZZ Ventures,mzzventures.com,Washington,DC,United States,46,http://www.linkedin.com/company/mzz-ventures,2017,Consulting,141,,1,,,,,,,https://www.growjo.com/company/MZZ_Ventures,https://www.indeed.com/jobs?q=company%3A(MZZ Ventures),77%,For Contact Direct Phone Numbers and Emails see Lead411
Unified Patents,unifiedpatents.com,Washington,DC,,30,http://www.linkedin.com/company/unified-patents,2012,Legal,153,8100000,1,,,,,,,https://www.growjo.com/company/Unified_Patents,https://www.indeed.com/jobs?q=company%3A(Unified Patents),0%,For Contact Direct Phone Numbers and Emails see Lead411
Nisos,nisos.com,Washington,DC,United States,52,http://www.linkedin.com/company/nisos,2015,Security,160,9048000,1,,,,,,$6M,https://www.growjo.com/company/Nisos,https://www.indeed.com/jobs?q=company%3A(Nisos),-2%,For Contact Direct Phone Numbers and Emails see Lead411
"Department of the Navy, Office of the General Counsel",secnav.navy.mil,Washington,DC,United States,127,http://www.linkedin.com/company/department-of-the-navy-office-of-the-general-counsel,1941,Legal,229,34290000,1,,,,,,,"https://www.growjo.com/company/Department_of_the_Navy,_Office_of_the_General_Counsel","https://www.indeed.com/jobs?q=company%3A(Department of the Navy, Office of the General Counsel)",32%,For Contact Direct Phone Numbers and Emails see Lead411
National Electrical Contractors Association (NECA),necanet.org,Washington,DC,United States,430,http://www.linkedin.com/company/necanet,1901,Construction,275,124700000,1,,,,,,,https://www.growjo.com/company/National_Electrical_Contractors_Association_(NECA),https://www.indeed.com/jobs?q=company%3A(National Electrical Contractors Association (NECA)),31%,For Contact Direct Phone Numbers and Emails see Lead411
ComisiÃ³n Interamericana de Derechos Humanos,cidh.org,Washington,DC,United States,100,http://www.linkedin.com/company/comision-interamericana-de-derechos-humanos,1959,NonProfit,277,,1,,,,,,,https://www.growjo.com/company/ComisiÃ³n_Interamericana_de_Derechos_Humanos,https://www.indeed.com/jobs?q=company%3A(ComisiÃ³n Interamericana de Derechos Humanos),27%,For Contact Direct Phone Numbers and Emails see Lead411
Office of the Chief of Naval Operations,navy.mil/cno,Washington,DC,United States,354,http://www.linkedin.com/company/opnav,,Military,283,,1,,,,,,,https://www.growjo.com/company/Office_of_the_Chief_of_Naval_Operations,https://www.indeed.com/jobs?q=company%3A(Office of the Chief of Naval Operations),28%,For Contact Direct Phone Numbers and Emails see Lead411
F-35 Joint Program Office,jsf.mil,Washington,DC,United States,171,http://www.linkedin.com/company/f35jpo,,Defense,340,52668000,1,,,,,,,https://www.growjo.com/company/F-35_Joint_Program_Office,https://www.indeed.com/jobs?q=company%3A(F-35 Joint Program Office),20%,For Contact Direct Phone Numbers and Emails see Lead411
Army Rapid Capabilities and Critical Technologies Office,rapidcapabilitiesoffice.army.mil,Washington,DC,United States,62,http://www.linkedin.com/company/us-army-rco,2016,Military,343,,1,,,,,,,https://www.growjo.com/company/Army_Rapid_Capabilities_and_Critical_Technologies_Office,https://www.indeed.com/jobs?q=company%3A(Army Rapid Capabilities and Critical Technologies Office),19%,For Contact Direct Phone Numbers and Emails see Lead411
Technica,gotechnica.org,Washington,DC,United States,38,http://www.linkedin.com/company/gotechnica,2015,Education,7193,6840000,1,,,,,,,https://www.growjo.com/company/Technica,https://www.indeed.com/jobs?q=company%3A(Technica),19%,For Contact Direct Phone Numbers and Emails see Lead411
Cresa Boston,cresa.com,Boston,DC,United States,57,http://www.linkedin.com/company/cresa-boston,,Real Estate,7285,,1,,,,,,,https://www.growjo.com/company/Cresa_Boston,https://www.indeed.com/jobs?q=company%3A(Cresa Boston),19%,For Contact Direct Phone Numbers and Emails see Lead411
