company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Purple,purple.com,Alpine,UT,United States,805,http://www.linkedin.com/company/purple-innovation-llc,2015,Retail,69,182735000,165,,,,,,$93.6M,https://www.growjo.com/company/Purple,https://www.indeed.com/jobs?q=company%3A(Purple),47%,For Contact Direct Phone Numbers and Emails see Lead411
Neighbor,neighbor.com,Lehi,UT,United States,77,http://www.linkedin.com/company/neighbor-storage,2017,Real Estate Tech,1,11165000,8,saas,,,,,$65.7M,https://www.growjo.com/company/Neighbor,https://www.indeed.com/jobs?q=company%3A(Neighbor),51%,For Contact Direct Phone Numbers and Emails see Lead411
JobNimbus,jobnimbus.com,American Fork,UT,United States,104,http://www.linkedin.com/company/jobnimbus,2011,Tech Services,2,15080000,18,saas,,,,,$53M,https://www.growjo.com/company/JobNimbus,https://www.indeed.com/jobs?q=company%3A(JobNimbus),126%,For Contact Direct Phone Numbers and Emails see Lead411
Opiniion Inc.,opiniion.com,Lindon,UT,United States,34,http://www.linkedin.com/company/opiniion,2017,Tech Services,3,4930000,1,,,,,,$5.8M,https://www.growjo.com/company/Opiniion_Inc.,https://www.indeed.com/jobs?q=company%3A(Opiniion Inc.),36%,For Contact Direct Phone Numbers and Emails see Lead411
Lendio,lendio.com,South Jordan,UT,United States,503,http://www.linkedin.com/company/lendio,2011,Fintech,4,65390000,69,"Banking,Finance,Human Resources Hr",,,B2B,,$108.5M,https://www.growjo.com/company/Lendio,https://www.indeed.com/jobs?q=company%3A(Lendio),40%,For Contact Direct Phone Numbers and Emails see Lead411
GuideCX,guidecx.com,Draper,UT,,78,http://www.linkedin.com/company/guidecx,2017,Tech Services,5,11310000,1,,,,,,$15.1M,https://www.growjo.com/company/GuideCX,https://www.indeed.com/jobs?q=company%3A(GuideCX),136%,For Contact Direct Phone Numbers and Emails see Lead411
iFit,ifit.com,Logan,UT,United States,299,http://www.linkedin.com/company/ifit---fitness-technology,,Digital Health,6,55080000,5,"health, saas",,,,,$200M,https://www.growjo.com/company/iFit,https://www.indeed.com/jobs?q=company%3A(iFit),71%,For Contact Direct Phone Numbers and Emails see Lead411
MX.com,mx.com,Lehi,UT,United States,702,http://www.linkedin.com/company/mxenabled,2010,Fintech,7,91260000,55,,"Point72 Ventures, Pelion Venture Partners, Commerce Ventures",,,1900000000,$450M,https://www.growjo.com/company/MX.com,https://www.indeed.com/jobs?q=company%3A(MX.com),27%,For Contact Direct Phone Numbers and Emails see Lead411
Salty.,wearesalty.com,Salt Lake City,UT,,46,http://www.linkedin.com/company/jammcapitaltechnology,2019,Insurance,8,10120000,1,,,,,,$34.7M,https://www.growjo.com/company/Salty.,https://www.indeed.com/jobs?q=company%3A(Salty.),77%,For Contact Direct Phone Numbers and Emails see Lead411
Divvy,getdivvy.com,Draper,UT,United States,446,http://www.linkedin.com/company/divvypay,2016,Fintech,9,57980000,35,saas,"Insight Partners, Pelion Venture Partners, New Enterprise Associates",,,1600000000,$417.5M,https://www.growjo.com/company/Divvy,https://www.indeed.com/jobs?q=company%3A(Divvy),8%,For Contact Direct Phone Numbers and Emails see Lead411
Galileo Financial Technologies,galileo-ft.com,Salt Lake City,UT,United States,362,http://www.linkedin.com/company/galileo-financial-technologies,2000,Fintech,10,47060000,3,,,,,,$85.3M,https://www.growjo.com/company/Galileo_Financial_Technologies,https://www.indeed.com/jobs?q=company%3A(Galileo Financial Technologies),45%,For Contact Direct Phone Numbers and Emails see Lead411
