company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
CodeNinja Inc.,codeninja.us,NEWARK,DE,United States,30,http://www.linkedin.com/company/codeninjainc,2015,Tech Services,98,4350000,1,,,,,,,https://www.growjo.com/company/CodeNinja_Inc.,https://www.indeed.com/jobs?q=company%3A(CodeNinja Inc.),43%,For Contact Direct Phone Numbers and Emails see Lead411
DuPont Country Club,dupontcountryclub.com,Wilmington,DE,United States,78,http://www.linkedin.com/company/dupont-country-club,1920,Hospitality,101,19812000,1,,,,,,,https://www.growjo.com/company/DuPont_Country_Club,https://www.indeed.com/jobs?q=company%3A(DuPont Country Club),30%,For Contact Direct Phone Numbers and Emails see Lead411
Continental Finance Company,continentalfinance.net,Wilmington,DE,United States,80,http://www.linkedin.com/company/continental-finance-co,2005,Finance,107,16800000,1,,,,,,,https://www.growjo.com/company/Continental_Finance_Company,https://www.indeed.com/jobs?q=company%3A(Continental Finance Company),27%,For Contact Direct Phone Numbers and Emails see Lead411
Prince Telecom,princetelecom.com,New Castle,DE,United States,90,http://www.linkedin.com/company/prince-telecom-llc,1986,Telecom,4582,29250000,1,,,,,,,https://www.growjo.com/company/Prince_Telecom,https://www.indeed.com/jobs?q=company%3A(Prince Telecom),27%,For Contact Direct Phone Numbers and Emails see Lead411
EvonSys,evonsys.com,Wilmington,DE,United States,200,http://www.linkedin.com/company/evonsys,,Tech Services,113,29000000,6,,,,,,,https://www.growjo.com/company/EvonSys,https://www.indeed.com/jobs?q=company%3A(EvonSys),24%,For Contact Direct Phone Numbers and Emails see Lead411
Paxful,paxful.com,Wilmington,DE,United States,381,http://www.linkedin.com/company/paxful-inc,2014,Fintech,117,49530000,1,"Bitcoin, Financial Technology, Blockchain / Cryptocurrency",,,,,,https://www.growjo.com/company/Paxful,https://www.indeed.com/jobs?q=company%3A(Paxful),27%,For Contact Direct Phone Numbers and Emails see Lead411
Airbase-Lomax Carpet & Tile Mart,shop.carpetmart.com,New Castle,DE,United States,38,http://www.linkedin.com/company/airbase-lomaxcarpet&tilemart,1967,Retail,4851,8626000,1,,,,,,,https://www.growjo.com/company/Airbase-Lomax_Carpet_&_Tile_Mart,https://www.indeed.com/jobs?q=company%3A(Airbase-Lomax Carpet & Tile Mart),36%,For Contact Direct Phone Numbers and Emails see Lead411
iMocha,imocha.io,Claymont,DE,United States,112,http://www.linkedin.com/company/imocha,2015,Tech Services,4989,16240000,1,,,,,,,https://www.growjo.com/company/iMocha,https://www.indeed.com/jobs?q=company%3A(iMocha),24%,For Contact Direct Phone Numbers and Emails see Lead411
Invensis Learning,invensislearning.com,Wilmington,DE,United States,94,http://www.linkedin.com/company/invensis-learning,2000,Training,126,15510000,1,,,,,,,https://www.growjo.com/company/Invensis_Learning,https://www.indeed.com/jobs?q=company%3A(Invensis Learning),24%,For Contact Direct Phone Numbers and Emails see Lead411
TradeWheel.com,tradewheel.com,Wilmington,DE,United States,89,http://www.linkedin.com/company/tradewheel,2013,Trade,127,,1,,,,,,,https://www.growjo.com/company/TradeWheel.com,https://www.indeed.com/jobs?q=company%3A(TradeWheel.com),24%,For Contact Direct Phone Numbers and Emails see Lead411
Talent Hire Consulting,talenthireconsulting.com,Wilmington,DE,United States,48,http://www.linkedin.com/company/talenthire-consulting,2010,Tech Services,132,6960000,1,,,,,,,https://www.growjo.com/company/Talent_Hire_Consulting,https://www.indeed.com/jobs?q=company%3A(Talent Hire Consulting),33%,For Contact Direct Phone Numbers and Emails see Lead411
OpenGeeksLab,opengeekslab.com,Middletown,DE,United States,66,http://www.linkedin.com/company/opengeekslab,2015,Tech Services,5268,9570000,1,,,,,,,https://www.growjo.com/company/OpenGeeksLab,https://www.indeed.com/jobs?q=company%3A(OpenGeeksLab),22%,For Contact Direct Phone Numbers and Emails see Lead411
Ayala Pharmaceuticals,ayalapharma.com,Wilmington,DE,United States,36,http://www.linkedin.com/company/ayala-pharmaceuticals,2017,Pharma,139,7236000,1,,,,,,$72M,https://www.growjo.com/company/Ayala_Pharmaceuticals,https://www.indeed.com/jobs?q=company%3A(Ayala Pharmaceuticals),3%,For Contact Direct Phone Numbers and Emails see Lead411
Synebo - Salesforce services,synebo.io,Dover,DE,United States,84,http://www.linkedin.com/company/synebo,2015,Salestech,5427,,1,,,,,,,https://www.growjo.com/company/Synebo_-_Salesforce_services,https://www.indeed.com/jobs?q=company%3A(Synebo - Salesforce services),22%,For Contact Direct Phone Numbers and Emails see Lead411
Zeal,zealinc.us,Wilmington,DE,United States,79,http://www.linkedin.com/company/zealinc.us,2014,Marketing,140,19750000,1,,,,,,,https://www.growjo.com/company/Zeal,https://www.indeed.com/jobs?q=company%3A(Zeal),22%,For Contact Direct Phone Numbers and Emails see Lead411
Belkins,belkins.io,Dover,DE,United States,78,http://www.linkedin.com/company/belkins,2017,Martech,5800,19500000,1,saas,,,,,,https://www.growjo.com/company/Belkins,https://www.indeed.com/jobs?q=company%3A(Belkins),20%,For Contact Direct Phone Numbers and Emails see Lead411
Jewish Family Services of Delaware,jfsdelaware.org,Wilmington,DE,United States,41,http://www.linkedin.com/company/jfs-delaware,1899,Social Services,161,,1,,,,,,,https://www.growjo.com/company/Jewish_Family_Services_of_Delaware,https://www.indeed.com/jobs?q=company%3A(Jewish Family Services of Delaware),28%,For Contact Direct Phone Numbers and Emails see Lead411
Maania Consultancy Services,maania.com,Lewes,DE,United States,55,http://www.linkedin.com/company/maania,2014,Recruiting,165,6600000,1,,,,,,,https://www.growjo.com/company/Maania_Consultancy_Services,https://www.indeed.com/jobs?q=company%3A(Maania Consultancy Services),28%,For Contact Direct Phone Numbers and Emails see Lead411
Ready Money Capital Limited,readymoney.co.uk,Exeter,De,UK,25,https://www.linkedin.com/company/ready-money-capital/,2019,Finance,6300,5250000,1,finance,,,,0,,https://www.growjo.com/company/Ready_Money_Capital_Limited,https://www.indeed.com/jobs?q=company%3A(Ready Money Capital Limited),25%,For Contact Direct Phone Numbers and Emails see Lead411
Code & Care,code-care.com,Wilmington,DE,United States,68,http://www.linkedin.com/company/code-and-care,2016,Tech Services,169,9860000,1,,,,,,,https://www.growjo.com/company/Code_&_Care,https://www.indeed.com/jobs?q=company%3A(Code & Care),17%,For Contact Direct Phone Numbers and Emails see Lead411
Academia Antonia Alonso Charter School,academiacharter.com,WILMINGTON,DE,United States,32,http://www.linkedin.com/company/academia-antonia-alonso,2014,Education,176,5760000,1,,,,,,,https://www.growjo.com/company/Academia_Antonia_Alonso_Charter_School,https://www.indeed.com/jobs?q=company%3A(Academia Antonia Alonso Charter School),23%,For Contact Direct Phone Numbers and Emails see Lead411
Amantya Technologies,amantyatech.com,Wilmington,DE,United States,350,http://www.linkedin.com/company/amantyatech,2018,AI,6828,15000000,60,"5g, ai, iot",,,,15000000,,https://www.growjo.com/company/Amantya_Technologies,https://www.indeed.com/jobs?q=company%3A(Amantya Technologies),52%,For Contact Direct Phone Numbers and Emails see Lead411
College Ave Student Loans,collegeavestudentloans.com,Wilmington,DE,United States,76,http://www.linkedin.com/company/college-ave-student-loans,2014,Finance,184,15960000,1,,,,,,$125M,https://www.growjo.com/company/College_Ave_Student_Loans,https://www.indeed.com/jobs?q=company%3A(College Ave Student Loans),13%,For Contact Direct Phone Numbers and Emails see Lead411
PromptCloud,promptcloud.com,Lewes ,DE,United States,61,http://www.linkedin.com/company/promptcloud,2009,Martech,189,8410000,1,,,,,,,https://www.growjo.com/company/PromptCloud,https://www.indeed.com/jobs?q=company%3A(PromptCloud),11%,For Contact Direct Phone Numbers and Emails see Lead411
Choctaw Kaul Distribution,,Newark,DE,United States,49,http://www.linkedin.com/company/choctaw-kaul-distribution,,Finance,192,10290000,1,,,,,,,https://www.growjo.com/company/Choctaw_Kaul_Distribution,https://www.indeed.com/jobs?q=company%3A(Choctaw Kaul Distribution),17%,For Contact Direct Phone Numbers and Emails see Lead411
Resolute B2B,b2bresolute.com,Milton,DE,United States,99,http://www.linkedin.com/company/b2b-resolute,2017,Marketing,7414,24750000,1,,,,,,,https://www.growjo.com/company/Resolute_B2B,https://www.indeed.com/jobs?q=company%3A(Resolute B2B),10%,For Contact Direct Phone Numbers and Emails see Lead411
Go-Live Faster,golivefaster.com,Wilmington,DE,United States,43,http://www.linkedin.com/company/go-live-faster,,Tech Services,193,6235000,1,,,,,,,https://www.growjo.com/company/Go-Live_Faster,https://www.indeed.com/jobs?q=company%3A(Go-Live Faster),16%,For Contact Direct Phone Numbers and Emails see Lead411
Fair Square Financial,ollocard.com,Wilmington,DE,United States,80,http://www.linkedin.com/company/fair-square-financial-llc,2016,Finance,199,16800000,1,,The Orogen Group,,,,$100M,https://www.growjo.com/company/Fair_Square_Financial,https://www.indeed.com/jobs?q=company%3A(Fair Square Financial),-2%,For Contact Direct Phone Numbers and Emails see Lead411
