company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
News Break,newsbreak.com,Mountain View,CA,United States,203,http://www.linkedin.com/company/particle-media-inc-,2015,Tech Services,7,29435000,58,"Digital Media, Information Services, News, Local, Technology, Mobile Application",,,,,$151.4M,https://www.growjo.com/company/News_Break,https://www.indeed.com/jobs?q=company%3A(News Break),244%,For Contact Direct Phone Numbers and Emails see Lead411
Airtable,airtable.com,San Francisco,CA,United States,417,http://www.linkedin.com/company/airtable,,DevOps,15,47850000,84,"Enterprise Software,Finance,Mobile,devops, saas","Thrive Capital, Benchmark",,B2B,1100000000,$617.6M,https://www.growjo.com/company/Airtable,https://www.indeed.com/jobs?q=company%3A(Airtable),95%,For Contact Direct Phone Numbers and Emails see Lead411
Snapdocs,snapdocs.com,San Francisco,CA,United States,458,http://www.linkedin.com/company/snapdocs,2012,Real Estate Tech,16,66410000,60,"Banking,Data Storage,Finance,Human Resources Hr,Information Security,Payments,Security,Storage, saas",,Y Combinator,B2B,,$103M,https://www.growjo.com/company/Snapdocs,https://www.indeed.com/jobs?q=company%3A(Snapdocs),156%,For Contact Direct Phone Numbers and Emails see Lead411
Accurics,accurics.com,Pleasanton,CA,United States,64,http://www.linkedin.com/company/accurics,,Tech Services,2,9280000,11,,,,,,$20M,https://www.growjo.com/company/Accurics,https://www.indeed.com/jobs?q=company%3A(Accurics),220%,For Contact Direct Phone Numbers and Emails see Lead411
PGT Innovations,pgtinnovations.com,Venice,CA,United States,195,http://www.linkedin.com/company/pgtinnovations,1980,Materials,2,698493000,3,,,,,,$123.5M,https://www.growjo.com/company/PGT_Innovations,https://www.indeed.com/jobs?q=company%3A(PGT Innovations),27%,For Contact Direct Phone Numbers and Emails see Lead411
Notion,notion.so,San Francisco,CA,United States,182,http://www.linkedin.com/company/notionhq,2012,Tech Services,17,26390000,23,saas,,,,,$68.2M,https://www.growjo.com/company/Notion,https://www.indeed.com/jobs?q=company%3A(Notion),214%,For Contact Direct Phone Numbers and Emails see Lead411
Brex,brex.com,San Francisco,CA,United States,600,http://www.linkedin.com/company/brexhq,2017,Fintech,18,78000000,84,saas,"Greenoaks Capital, DST Global",,,2600000000,$1.2B,https://www.growjo.com/company/Brex,https://www.indeed.com/jobs?q=company%3A(Brex),28%,For Contact Direct Phone Numbers and Emails see Lead411
Menlo Security,menlosecurity.com,Palo Alto,CA,United States,259,http://www.linkedin.com/company/menlo-security,2013,IT Security,8,52836000,61,"Data Storage,Enterprise Software,Finance,Information Security,Physical Security,Security,Storage","American Express Ventures, Ericsson Ventures",,B2B,,$250.5M,https://www.growjo.com/company/Menlo_Security,https://www.indeed.com/jobs?q=company%3A(Menlo Security),17%,For Contact Direct Phone Numbers and Emails see Lead411
Bevy,bevy.com,Palo Alto,CA,United States,109,http://www.linkedin.com/company/bevyhq,2017,Tech Services,19,15805000,33,,,,,,$61.4M,https://www.growjo.com/company/Bevy,https://www.indeed.com/jobs?q=company%3A(Bevy),195%,For Contact Direct Phone Numbers and Emails see Lead411
StartEngine,startengine.com,Los Angeles,CA,United States,137,http://www.linkedin.com/company/startengine,2011,Fintech,3,19865000,3,"Consulting,Crowdfunding,E-Commerce,Finance,Gaming,Human Resources Hr,Mobile, saas",Activision,,B2B,,$37.6M,https://www.growjo.com/company/StartEngine,https://www.indeed.com/jobs?q=company%3A(StartEngine),49%,For Contact Direct Phone Numbers and Emails see Lead411
MURAL.,mural.co,San Francisco,CA,United States,532,http://www.linkedin.com/company/mural.co,2011,Tech Services,20,77140000,88,saas,,500 Startups,,,$142.3M,https://www.growjo.com/company/MURAL.,https://www.indeed.com/jobs?q=company%3A(MURAL.),192%,For Contact Direct Phone Numbers and Emails see Lead411
ITJuana,itjuana.com,San Diego,CA,United States,74,http://www.linkedin.com/company/itjuana,2018,Cloud,3,10730000,10,,,,,,,https://www.growjo.com/company/ITJuana,https://www.indeed.com/jobs?q=company%3A(ITJuana),363%,For Contact Direct Phone Numbers and Emails see Lead411
Urovant Sciences,urovant.com,Irvine,CA,United States,253,http://www.linkedin.com/company/urovant-sciences-inc,2017,Biotech,3,39215000,17,,,,,,$100M,https://www.growjo.com/company/Urovant_Sciences,https://www.indeed.com/jobs?q=company%3A(Urovant Sciences),289%,For Contact Direct Phone Numbers and Emails see Lead411
Vivun,vivun.com,Oakland,CA,United States,59,http://www.linkedin.com/company/vivun,2018,Support/CRM Tech,21,8555000,13,saas,,,,,$56M,https://www.growjo.com/company/Vivun,https://www.indeed.com/jobs?q=company%3A(Vivun),211%,For Contact Direct Phone Numbers and Emails see Lead411
Forethought,forethought.ai,San Francisco,CA,United States,79,http://www.linkedin.com/company/forethought-ai,2017,AI,22,6525000,24,SaaS,,,,,,https://www.growjo.com/company/Forethought,https://www.indeed.com/jobs?q=company%3A(Forethought),259%,For Contact Direct Phone Numbers and Emails see Lead411
Extend,extend.com,San Francisco,CA,United States,146,http://www.linkedin.com/company/hiextend,2019,Salestech,23,11890000,41,Developer APIs,,,,,$56.4M,https://www.growjo.com/company/Extend,https://www.indeed.com/jobs?q=company%3A(Extend),175%,For Contact Direct Phone Numbers and Emails see Lead411
Uniphore,uniphore.com,Palo Alto ,CA,United States,379,http://www.linkedin.com/company/uniphore,2008,AI,9,45820000,114,saas,,,,,$220.9M,https://www.growjo.com/company/Uniphore,https://www.indeed.com/jobs?q=company%3A(Uniphore),41%,For Contact Direct Phone Numbers and Emails see Lead411
Shopmonkey.io,shopmonkey.io,San Jose,CA,United States,88,http://www.linkedin.com/company/shopmonkey,2017,Tech Services,10,12760000,15,saas,,,,,$35M,https://www.growjo.com/company/Shopmonkey.io,https://www.indeed.com/jobs?q=company%3A(Shopmonkey.io),184%,For Contact Direct Phone Numbers and Emails see Lead411
Virta Health,virtahealth.com,San Francisco,CA,United States,267,http://www.linkedin.com/company/virta-health,2014,Digital Health,24,72090000,52,Healthcare,"Caffeinated Capital, Obvious Ventures, Venrock",,,2000000000,$373M,https://www.growjo.com/company/Virta_Health,https://www.indeed.com/jobs?q=company%3A(Virta Health),36%,For Contact Direct Phone Numbers and Emails see Lead411
CircleCI,circleci.com,San Francisco,CA,United States,479,http://www.linkedin.com/company/circleci,2011,PaaS,25,50605000,83,"Freemium,,Data Storage,Enterprise Software,Human Resources Hr,Software Development,Storage, PaaS, saas",Top Tier Capital Partners,500 Startups,B2B,,$215M,https://www.growjo.com/company/CircleCI,https://www.indeed.com/jobs?q=company%3A(CircleCI),65%,For Contact Direct Phone Numbers and Emails see Lead411
Yugabyte,yugabyte.com,Sunnyvale,CA,United States,122,http://www.linkedin.com/company/yugabyte,2016,Martech,11,10295000,32,"Open Source, Databases, Cloud Infrastructure",,,,,$103M,https://www.growjo.com/company/Yugabyte,https://www.indeed.com/jobs?q=company%3A(Yugabyte),171%,For Contact Direct Phone Numbers and Emails see Lead411
B. Riley Financial,brileyfin.com,Los Angeles,CA,United States,423,http://www.linkedin.com/company/brileyfinancial,,Finance,4,88830000,2,,,,,,$159.5M,https://www.growjo.com/company/B._Riley_Financial,https://www.indeed.com/jobs?q=company%3A(B. Riley Financial),19%,For Contact Direct Phone Numbers and Emails see Lead411
Impossible Foods,impossiblefoods.com,Redwood City,CA,United States,753,http://www.linkedin.com/company/impossible-foods-inc.,2011,Food,12,203310000,124,"Food & Beverages,Hospitality","Temasek, Sailing Capital",,B2C,4000000000,$1.4B,https://www.growjo.com/company/Impossible_Foods,https://www.indeed.com/jobs?q=company%3A(Impossible Foods),52%,For Contact Direct Phone Numbers and Emails see Lead411
Varo Money,varomoney.com,San Francisco,CA,United States,373,http://www.linkedin.com/company/varo-money-inc.,2015,Fintech,26,48490000,102,"Banking,Finance,Mobile","TPG, The Rise Fund",,B2B,,$482.4M,https://www.growjo.com/company/Varo_Money,https://www.indeed.com/jobs?q=company%3A(Varo Money),28%,For Contact Direct Phone Numbers and Emails see Lead411
Varo Bank,varomoney.com,San Francisco,CA,United States,370,http://www.linkedin.com/company/varobank,2015,Fintech,27,77700000,102,"Service Industries, Apps, Banking, Finance Technology, Consumer, Fin Tech",,,,,$482.4M,https://www.growjo.com/company/Varo_Bank,https://www.indeed.com/jobs?q=company%3A(Varo Bank),28%,For Contact Direct Phone Numbers and Emails see Lead411
Deviation Games,deviationgames.com,Santa Monica,CA,United States,94,http://www.linkedin.com/company/deviation-games,2020,Entertainment,5,19270000,14,,,,,,,https://www.growjo.com/company/Deviation_Games,https://www.indeed.com/jobs?q=company%3A(Deviation Games),327%,For Contact Direct Phone Numbers and Emails see Lead411
Manticore Games,manticoregames.com,San Mateo,CA,United States,107,http://www.linkedin.com/company/manticore-games,2016,Gaming,13,21614000,10,"Games, Video Games, Console Gaming",,,,,$160.8M,https://www.growjo.com/company/Manticore_Games,https://www.indeed.com/jobs?q=company%3A(Manticore Games),32%,For Contact Direct Phone Numbers and Emails see Lead411
Lyra Health,lyrahealth.com,Burlingame,CA,United States,658,http://www.linkedin.com/company/lyra-health,2015,Digital Health,14,66120000,47,"Analytics,Health It,Healthcare, saas",Greylock Partners,,B2C,1100000000,$475.1M,https://www.growjo.com/company/Lyra_Health,https://www.indeed.com/jobs?q=company%3A(Lyra Health),92%,For Contact Direct Phone Numbers and Emails see Lead411
Marqeta,marqeta.com,Oakland,CA,United States,563,http://www.linkedin.com/company/marqeta-inc,2010,Fintech,3,73190000,69,"E-Commerce,Finance,Human Resources Hr,Payments",ICONIQ Capital,,B2B,2000000000,$528M,https://www.growjo.com/company/Marqeta,https://www.indeed.com/jobs?q=company%3A(Marqeta),44%,For Contact Direct Phone Numbers and Emails see Lead411
Groq,groq.com,Mountain View,CA,United States,127,http://www.linkedin.com/company/groq,2016,Semiconductors,15,34925000,38,,,,,,$362.3M,https://www.growjo.com/company/Groq,https://www.indeed.com/jobs?q=company%3A(Groq),87%,For Contact Direct Phone Numbers and Emails see Lead411
Turntide Technologies,turntide.com,Sunnyvale,CA,United States,159,http://www.linkedin.com/company/turntide,2013,Industrial,16,56127000,30,,,,,,$207.1M,https://www.growjo.com/company/Turntide_Technologies,https://www.indeed.com/jobs?q=company%3A(Turntide Technologies),67%,For Contact Direct Phone Numbers and Emails see Lead411
Coalition,thecoalition.com,San Francisco,CA,United States,180,http://www.linkedin.com/company/coalitioninc,2017,Insurance,28,39600000,54,,"Ribbit Capital, General Atlantic, Index Ventures",,,1750000000,$315M,https://www.growjo.com/company/Coalition,https://www.indeed.com/jobs?q=company%3A(Coalition),86%,For Contact Direct Phone Numbers and Emails see Lead411
Current Health,currenthealth.com,San Francisco,CA,United States,86,http://www.linkedin.com/company/currenthealth,2014,Digital Health,29,8555000,16,saas,,,,,$91.9M,https://www.growjo.com/company/Current_Health,https://www.indeed.com/jobs?q=company%3A(Current Health),110%,For Contact Direct Phone Numbers and Emails see Lead411
Cribl,cribl.io,San Francisco,CA,United States,68,http://www.linkedin.com/company/cribl,2017,Tech Services,30,9860000,10,saas,,,,,$42.4M,https://www.growjo.com/company/Cribl,https://www.indeed.com/jobs?q=company%3A(Cribl),240%,For Contact Direct Phone Numbers and Emails see Lead411
Very Good Security,verygoodsecurity.com,San Francisco,CA,United States,229,http://www.linkedin.com/company/very-good-security,2015,IT Security,31,46716000,20,saas,Andreessen Horowitz,,,,$104.9M,https://www.growjo.com/company/Very_Good_Security,https://www.indeed.com/jobs?q=company%3A(Very Good Security),71%,For Contact Direct Phone Numbers and Emails see Lead411
Dremio,dremio.com,Mountain View,CA,United States,198,http://www.linkedin.com/company/dremio,2015,Analytics,17,18415000,59,"Analytics,Enterprise Software, saas","Lightspeed Venture Partners, Redpoint Ventures, Norwest Venture Partners",,B2B,1000000000,$261.5M,https://www.growjo.com/company/Dremio,https://www.indeed.com/jobs?q=company%3A(Dremio),78%,For Contact Direct Phone Numbers and Emails see Lead411
CodePath.org,codepath.org,San Francisco,CA,United States,170,http://www.linkedin.com/company/codepath-org,2015,EdTech,33,30600000,1,,,,,,$1M,https://www.growjo.com/company/CodePath.org,https://www.indeed.com/jobs?q=company%3A(CodePath.org),247%,For Contact Direct Phone Numbers and Emails see Lead411
Hinge Health,hingehealth.com,San Francisco,CA,United States,621,http://www.linkedin.com/company/hinge-health,2014,Digital Health,34,167670000,186,"Fitness and Wellness,Healthcare,Human Resources Hr","Atomico, Insight Partners, Coatue Management",,B2B,3000000000,$426.1M,https://www.growjo.com/company/Hinge_Health,https://www.indeed.com/jobs?q=company%3A(Hinge Health),135%,For Contact Direct Phone Numbers and Emails see Lead411
Observe.AI,observe.ai,Santa Clara,CA,United States,178,http://www.linkedin.com/company/observeai,2017,Tech Services,18,25810000,33,saas,,,,,$88.1M,https://www.growjo.com/company/Observe.AI,https://www.indeed.com/jobs?q=company%3A(Observe.AI),144%,For Contact Direct Phone Numbers and Emails see Lead411
Emotive,emotive.io,Los Angeles,CA,United States,123,http://www.linkedin.com/company/emotiveio,2018,Martech,6,17835000,28,saas,,,,,,https://www.growjo.com/company/Emotive,https://www.indeed.com/jobs?q=company%3A(Emotive),297%,For Contact Direct Phone Numbers and Emails see Lead411
Figure,figure.com,San Francisco,CA,United States,312,http://www.linkedin.com/company/figuretechnologies,2018,Fintech,35,40560000,29,,DCM Ventures,,,1200000000,$1.4B,https://www.growjo.com/company/Figure,https://www.indeed.com/jobs?q=company%3A(Figure),19%,For Contact Direct Phone Numbers and Emails see Lead411
Pony.ai,pony.ai,Fremont,CA,United States,435,http://www.linkedin.com/company/pony-ai,2016,Tech Services,4,63075000,111,Connected Cars,"ClearVue Partners, Eight Roads",,,1000000000,$1.1B,https://www.growjo.com/company/Pony.ai,https://www.indeed.com/jobs?q=company%3A(Pony.ai),18%,For Contact Direct Phone Numbers and Emails see Lead411
Chargebee,chargebee.com,Walnut,CA,United States,591,http://www.linkedin.com/company/chargebee,2011,Fintech,7,76830000,81,"Subscription,Cloud Computing,Finance,Human Resources Hr,Mobile,Payments, saas","Insight Partners, Tiger Global Management, Accel",,B2B,1400000000,$218.2M,https://www.growjo.com/company/Chargebee,https://www.indeed.com/jobs?q=company%3A(Chargebee),41%,For Contact Direct Phone Numbers and Emails see Lead411
Flutterwave,flutterwave.com,San Francisco ,CA,United States,369,http://www.linkedin.com/company/flutterwave,,Fintech,36,47970000,38,,"Green Visor Capital, CRE Venture Capital, Greycroft",Y Combinator,,1000000000,$234.7M,https://www.growjo.com/company/Flutterwave,https://www.indeed.com/jobs?q=company%3A(Flutterwave),103%,For Contact Direct Phone Numbers and Emails see Lead411
6sense,6sense.com,San Francisco,CA,United States,398,http://www.linkedin.com/company/6sense,2013,SalesTech,37,36540000,82,"martech, salestech, marketing analytics, saas","Venrock, Battery Ventures, Insight Partners",,B2B,2100000000,$226M,https://www.growjo.com/company/6sense,https://www.indeed.com/jobs?q=company%3A(6sense),92%,For Contact Direct Phone Numbers and Emails see Lead411
Truepill,truepill.com,San Mateo,CA,United States,282,http://www.linkedin.com/company/truepill,2016,Digital Health,19,40890000,51,saas,,,,,$113.4M,https://www.growjo.com/company/Truepill,https://www.indeed.com/jobs?q=company%3A(Truepill),84%,For Contact Direct Phone Numbers and Emails see Lead411
Deepgram,deepgram.com,San Francisco,CA,United States,122,http://www.linkedin.com/company/deepgram,2015,Tech Services,38,17690000,5,"Audio, Business Analytics, Call Center Automation, Unified Communication",,,,,$38.9M,https://www.growjo.com/company/Deepgram,https://www.indeed.com/jobs?q=company%3A(Deepgram),154%,For Contact Direct Phone Numbers and Emails see Lead411
Slintel,slintel.com,Mountain View,CA,United States,83,http://www.linkedin.com/company/slintel,2016,Salestech,20,6380000,11,"sales, data, saas",GSF,,,,$6M,https://www.growjo.com/company/Slintel,https://www.indeed.com/jobs?q=company%3A(Slintel),144%,For Contact Direct Phone Numbers and Emails see Lead411
Bitwise Industries,bitwiseindustries.com,Fresno,CA,United States,225,http://www.linkedin.com/company/bitwise-industries,2013,EdTech,39,32625000,1,"Technology, Education Technology",,,,,$77M,https://www.growjo.com/company/Bitwise_Industries,https://www.indeed.com/jobs?q=company%3A(Bitwise Industries),55%,For Contact Direct Phone Numbers and Emails see Lead411
GoSite,gosite.com,San Diego,CA,United States,380,http://www.linkedin.com/company/gositeinc,2013,DevOps,4,43500000,8,"devops, saas, no code",,,,,$59.8M,https://www.growjo.com/company/GoSite,https://www.indeed.com/jobs?q=company%3A(GoSite),78%,For Contact Direct Phone Numbers and Emails see Lead411
SOCi,meetsoci.com,San Diego,CA,United States,272,http://www.linkedin.com/company/soci-inc-,2012,Martech,5,58750000,54,"Advertising,Analytics,Human Resources Hr,Marketing,Marketing Analytics, saas saas",Vertical Venture Partners,,B2B,,$117.8M,https://www.growjo.com/company/SOCi,https://www.indeed.com/jobs?q=company%3A(SOCi),21%,For Contact Direct Phone Numbers and Emails see Lead411
Faire,faire.com,San Francisco,CA,United States,437,http://www.linkedin.com/company/fairewholesale,2016,Martech,39,63365000,87,Internet Marketing,Khosla Ventures,,,1000000000,$436M,https://www.growjo.com/company/Faire,https://www.indeed.com/jobs?q=company%3A(Faire),58%,For Contact Direct Phone Numbers and Emails see Lead411
SentinelOne,sentinelone.com,Mountain View,CA,United States,831,http://www.linkedin.com/company/sentinelone,2013,IT Security,21,169524000,94,"saas, Enterprise Software,Information Security,Physical Security,Security",Redpoint Ventures,,B2B,1100000000,$696.5M,https://www.growjo.com/company/SentinelOne,https://www.indeed.com/jobs?q=company%3A(SentinelOne),52%,For Contact Direct Phone Numbers and Emails see Lead411
Truework,truework.com,San Francisco,CA,United States,111,http://www.linkedin.com/company/trueworkhq,2017,Fintech,40,16095000,1,"Security, Privacy, Identity, Hr Tech, Fin Tech",,,,,$44.9M,https://www.growjo.com/company/Truework,https://www.indeed.com/jobs?q=company%3A(Truework),66%,For Contact Direct Phone Numbers and Emails see Lead411
Lattice,lattice.com,San Francisco,CA,United States,255,http://www.linkedin.com/company/lattice-hq,2015,Tech Services,41,36975000,61,saas,"Khosla Ventures, Thrive Capital, Y Combinator",,,1000000000,$154.3M,https://www.growjo.com/company/Lattice,https://www.indeed.com/jobs?q=company%3A(Lattice),42%,For Contact Direct Phone Numbers and Emails see Lead411
Flock Freight,flockfreight.com,Solana Beach,CA,United States,203,http://www.linkedin.com/company/flock-freight,2015,Transportation,6,66584000,24,saas,,,,,$184M,https://www.growjo.com/company/Flock_Freight,https://www.indeed.com/jobs?q=company%3A(Flock Freight),81%,For Contact Direct Phone Numbers and Emails see Lead411
