,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,link_name
419,MA,42.528635,-71.27802199999998,1821,c:27163,Billerica,Billerica MA 1821,Luminus Devices,1,1/1/2002,Still Operating,5/1/2006,3/1/2013,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,MA,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,c:27163,0,0,0,1,0,1,4.3333,1,acquired,luminus devices
420,CA,32.88945,-117.166929,92121,c:3267,San Diego,San Diego CA 92121,Tapioca Mobile,0,1/1/2008,7/9/2012,9/1/2007,3/25/2008,-0.3342,0.2301,3.0553530479896267,4.754422568093387,5,2,5000000,0,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:3267,1,1,0,0,0,0,1.0,1,closed,tapioca mobile
421,NY,40.728425,-73.999882,10012,c:77139,New York,New York NY 10012,BestVendor,1,1/1/2011,Still Operating,3/18/2011,2/1/2012,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:77139,0,1,1,0,0,0,3.0,1,acquired,bestvendor
422,WA,47.59896810000001,-122.33290359999998,98104,c:9085,Seattle,Seattle WA 98104,Local Marketers,0,1/1/2005,2/3/2011,7/31/2008,7/31/2008,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:9085,1,0,0,0,0,0,1.0,1,closed,local marketers
423,CA,37.222698,-121.979887,95030,c:80259,Los Gatos,Los Gatos CA 95030,Eyeona,0,1/1/2011,11/1/2012,10/10/2011,10/10/2011,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:80259,0,0,0,0,0,0,1.0,0,closed,eyeona
424,CO,39.937989,-105.058729,80021,c:26806,Broomfield,Broomfield CO 80021,ColdSpark,1,1/1/2001,Still Operating,1/1/2006,1/1/2006,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:26806,1,0,0,0,0,0,1.0,1,acquired,coldspark
425,CA,37.561111,-122.27048700000002,94404,c:18080,Foster City,Foster City CA 94404,Etology,0,6/1/2005,12/25/2011,11/13/2006,11/13/2006,1.4521,1.4521,3.0553530479896267,4.754422568093387,0,1,4000000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:18080,0,0,1,0,0,0,3.0,0,closed,etology
426,CA,37.391642,-122.09393500000002,94040,c:55592,Mountain View,Mountain View CA 94040,Wander (f. YongoPal),0,1/1/2010,7/1/2013,4/1/2010,1/1/2011,0.2466,1.0,1.1616,1.1616,3,5,185000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:55592,1,1,0,0,0,0,2.0,1,closed,wander (f. yongopal)
427,OR,45.520247,-122.674195,97214,c:74928,Portland,Portland OR 97214,CrowdCompass,1,4/1/2009,Still Operating,12/11/2011,12/11/2011,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,OR,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:74928,0,0,1,0,0,0,1.0,0,acquired,crowdcompass
428,NY,40.74632,-73.982607,10011,c:2731,New York,New York NY 10011,Right Media,1,1/1/2003,Still Operating,10/17/2006,10/17/2006,3.7945,3.7945,3.0553530479896267,4.754422568093387,21,1,45000000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2731,0,0,0,1,0,0,1.0,0,acquired,right media
429,MA,42.360253,-71.058291,2111,c:32383,Boston,Boston MA 2111,Goby,1,7/1/2008,Still Operating,10/20/2010,10/20/2010,2.3041,2.3041,-0.3342,2.3589,4,1,2500000,3,MA,0,0,1,0,0,search,0,0,0,0,0,0,0,0,0,1,c:32383,0,0,1,0,0,0,2.0,1,acquired,goby
430,TX,30.280148,-97.749908,78701,c:1419,Austin,Austin TX 78701,FiveRuns,1,2/1/2005,Still Operating,9/1/2005,10/28/2007,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,c:1419,0,0,1,1,0,0,1.0,1,acquired,fiveruns
431,CA,34.066697,-118.383367,90211,c:53304,Beverly Hills,Beverly Hills CA 90211,GeekStatus,0,8/1/2010,6/1/2013,2/10/2009,6/12/2010,-1.4712,-0.13699999999999998,3.0553530479896267,4.754422568093387,0,4,435953,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:53304,0,1,0,0,0,0,1.0,0,closed,geekstatus
432,CT,54.983201,-1.574631,6103,c:1899,Hartford,Hartford CT 6103,MOLI,0,1/1/2008,5/24/2010,1/1/2007,1/1/2008,-1.0,0.0,-1.5863,0.863,9,2,55600000,2,CT,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1899,0,0,1,1,0,0,2.0,0,closed,moli
433,CO,39.616435,-104.879925,80111,c:29168,Greenwood Village,Greenwood Village CO 80111,TrenStar,1,1/1/2001,Still Operating,4/6/2007,4/6/2007,6.263,6.263,1.0,1.0,2,1,10000000,1,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:29168,1,0,0,0,0,0,1.0,0,acquired,trenstar
434,WA,47.603832,-122.330062,98109,c:60352,Seattle,Seattle WA 98109,World Blender,0,1/1/2010,2/1/2011,11/1/2010,11/1/2010,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,WA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:60352,0,1,0,0,0,0,1.0,1,closed,world blender
435,MD,38.988766,-76.940952,20742,c:39507,College Park,College Park MD 20742,Zymetis,0,1/1/2006,12/7/2012,1/11/2010,1/31/2010,4.0301,4.0849,3.0553530479896267,4.754422568093387,3,2,2257464,0,MD,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:39507,1,0,0,0,0,0,1.0,0,closed,zymetis
436,NY,40.729839,-73.991781,10003,c:82843,New York,New York NY 10003,Dispatch,1,5/1/2011,Still Operating,7/1/2011,11/10/2011,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,NY,0,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:82843,0,1,0,0,0,0,6.0,1,acquired,dispatch
437,CA,34.054935,-118.244476,90015,c:23052,Los Angeles,Los Angeles CA 90015,HauteLook,1,12/1/2007,Still Operating,5/12/2009,6/3/2010,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,CA,1,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:23052,0,0,0,1,1,0,1.5,1,acquired,hautelook
438,TX,32.969251,-96.823778,75001,c:10969,Addison,Addison TX 75001,Semantra,0,1/1/2003,4/25/2010,9/1/2006,7/22/2008,3.6685,5.5589,3.0553530479896267,4.754422568093387,0,3,9100000,0,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:10969,1,0,0,1,1,0,1.0,0,closed,semantra
439,CA,38.223032,-122.261642,94558,c:6150,Napa,Napa CA 94558,Inertia Beverage Group,0,10/22/2004,1/16/2013,4/2/2007,1/1/2012,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6150,1,0,0,1,0,0,2.5,1,closed,inertia beverage group
440,CA,37.779281,-122.419236,94103,c:46129,San Francisco,San Francisco CA 94103,Sponge,1,1/1/2010,Still Operating,4/19/2010,4/19/2010,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:46129,0,1,0,0,0,0,1.0,1,acquired,sponge
441,NY,40.730646,-73.986614,10119,c:36936,New York,New York NY 10119,Genesis Networks,1,1/1/2002,Still Operating,9/26/2006,5/6/2010,4.737,8.3479,3.0553530479896267,4.754422568093387,4,10,22165091,0,NY,0,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:36936,1,0,0,1,0,0,2.0,1,acquired,genesis networks
442,CA,37.763652,-122.421778,94110,c:1760,San Francisco,San Francisco CA 94110,Mogad,1,6/1/2007,Still Operating,8/1/2007,8/1/2007,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1760,0,0,1,0,0,0,4.0,1,acquired,mogad
443,CA,37.393679,-122.079017,94041,c:173,Mountain View,Mountain View CA 94041,Meebo,1,2/1/2005,Still Operating,10/1/2005,12/20/2010,0.6629999999999999,5.8849,6.211,8.6082,29,5,70000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:173,0,0,1,1,1,1,2.8,1,acquired,meebo
444,IL,42.048203,-88.03156899999998,60143,c:6520,Itasca,Itasca IL 60143,Accertify,1,3/1/2007,Still Operating,6/3/2008,5/4/2010,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,IL,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:6520,1,0,1,0,0,0,1.0,1,acquired,accertify
445,MA,37.09024,-95.712891,2142,c:1725,Cambridge,Cambridge MA 2142,N2N Commerce,1,1/1/2006,1/1/2008,1/3/2008,1/3/2008,2.0055,2.0055,0.0,0.0,1,1,30000000,1,MA,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:1725,1,0,0,0,0,0,2.0,1,acquired,n2n commerce
446,MA,42.447318,-71.2245,2421,c:26007,Lexington,Lexington MA 2421,StreamBase Systems,1,1/1/2003,Still Operating,1/24/2005,5/18/2012,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:26007,0,0,0,1,1,1,3.25,1,acquired,streambase systems
447,CA,37.381341,-121.977065,95054-2913,c:16189,Santa Clara,Santa Clara CA 95054-2913,Provigent,1,1/1/2000,Still Operating,6/7/2006,12/29/2008,6.4356,9.0,10.0082,10.0082,10,3,32000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:16189,0,0,0,0,0,1,3.0,1,acquired,provigent
448,MA,42.375518,-71.27229200000002,2451,c:6117,Waltham,Waltham MA 2451,Navic Networks,1,1/3/2000,Still Operating,2/14/2000,2/26/2001,0.1151,1.1507,3.0553530479896267,4.754422568093387,7,3,42000000,0,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:6117,0,0,1,1,1,0,2.6667,1,acquired,navic networks
449,CA,33.685697,-117.825982,92618,c:45696,Irvine,Irvine CA 92618,Integrien,1,1/1/2001,Still Operating,5/16/2005,5/11/2010,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:45696,1,0,1,1,0,0,2.6667,1,acquired,integrien
450,CA,37.441537,-122.158332,94301,c:56580,Palo Alto,Palo Alto CA 94301,Generic Media,0,1/1/2000,1/28/2011,8/26/2005,8/26/2005,5.6548,5.6548,3.0553530479896267,4.754422568093387,0,1,2500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:56580,1,0,0,0,0,0,2.0,1,closed,generic media
451,FL,28.0385347,-82.5068513,33618,c:23072,Tampa,Tampa FL 33618,Persystent Technologies,1,1/1/2002,Still Operating,8/8/2005,12/3/2009,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,FL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:23072,0,0,0,1,1,1,4.5,1,acquired,persystent technologies
452,NY,40.730646,-73.986614,10013,c:49442,New York,New York NY 10013,WireImage,1,1/1/2001,Still Operating,5/8/2006,5/8/2006,5.3507,5.3507,3.0553530479896267,4.754422568093387,6,1,15000000,0,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:49442,0,0,0,0,1,0,4.0,1,acquired,wireimage
453,CA,37.779281,-122.419236,94110,c:38794,San Francisco,San Francisco CA 94110,Hello Chair,0,1/1/2006,7/1/2013,6/1/2007,4/12/2010,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:38794,1,1,0,0,0,0,3.5,1,closed,hello chair
454,CA,37.573045,-122.2823,94404,c:58018,Foster City,Foster City CA 94404,Encentuate,1,1/1/2001,Still Operating,3/22/2005,3/22/2005,4.2219,4.2219,3.0,3.0,6,1,16000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:58018,0,0,0,1,0,0,3.0,1,acquired,encentuate
455,CA,37.762185,-122.467269,94104,c:921,San Francisco,San Francisco CA 94104,Consorte Media,1,7/1/2005,Still Operating,12/1/2007,12/1/2007,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:921,0,0,0,1,0,0,2.0,1,acquired,consorte media
456,NY,40.730646,-73.986614,10004,c:71120,New York,New York NY 10004,Triples Media,0,6/1/2010,7/1/2013,3/1/2011,3/1/2011,0.7479,0.7479,3.0553530479896267,4.754422568093387,3,2,100000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:71120,0,1,0,0,0,0,1.0,0,closed,triples media
457,NY,40.73901,-73.997259,10011,c:20146,New York,New York NY 10011,RightsFlow,1,10/1/2007,Still Operating,8/26/2009,8/26/2009,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,NY,0,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:20146,0,0,1,0,0,0,1.0,0,acquired,rightsflow
458,WA,47.617838,-122.356027,98104,c:7440,Seattle,Seattle WA 98104,thePlatform,1,1/1/2000,Still Operating,1/12/2006,1/12/2006,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:7440,1,0,0,0,0,0,1.0,1,acquired,theplatform
459,CA,34.018275,-118.495025,90401,c:512,Santa Monica,Santa Monica CA 90401,Docstoc,1,8/1/2007,Still Operating,11/1/2007,4/28/2008,0.2521,0.7425,4.2082,6.3479,22,2,4000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:512,0,0,1,1,0,0,3.0,1,acquired,docstoc
460,CA,37.7611016,-122.4160008,94110,c:25808,San Francisco,San Francisco CA 94110,TwtBks,0,6/20/2009,3/3/2012,6/26/2009,6/26/2009,0.0164,0.0164,3.0553530479896267,4.754422568093387,3,1,25000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:25808,0,1,0,0,0,0,1.0,0,closed,twtbks
461,CA,37.484347,-122.225803,94063,c:20117,Redwood City,Redwood City CA 94063,Zenprise,1,1/1/2003,Still Operating,6/6/2005,1/1/2012,2.4301,9.0055,8.5781,10.0137,10,6,64630000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:20117,1,0,0,1,1,0,3.6667,1,acquired,zenprise
462,CA,40.787878000000006,-74.388207,94402,c:10398,San Mateo,San Mateo CA 94402,Picateers,0,1/1/2005,11/1/2011,1/1/2006,8/25/2008,1.0,3.6493,3.4986,3.4986,10,2,12100000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:10398,0,0,1,1,0,0,1.0,1,closed,picateers
463,CA,37.779281,-122.419236,94111,c:14854,San Francisco,San Francisco CA 94111,Vontu,1,1/1/2001,Still Operating,3/21/2005,8/11/2006,4.2192,5.6110000000000015,5.0027,5.0027,9,2,20000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:14854,0,0,0,0,1,1,4.5,1,acquired,vontu
464,TX,30.409765000000004,-97.75101,78759,c:37647,Austin,Austin TX 78759,NextIO,0,1/1/2003,7/1/2013,1/11/2005,5/17/2012,2.0301,9.3808,9.0055,9.0055,10,4,49600000,1,TX,0,0,0,1,0,hardware,0,0,0,0,0,0,0,0,0,1,c:37647,0,0,0,1,1,0,2.6667,1,closed,nextio
465,CA,34.154942600000005,-118.6545471,91302,c:18875,Calabasas,Calabasas CA 91302,Emergent Game Technologies,1,1/1/2000,Still Operating,7/5/2007,12/10/2009,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:18875,1,0,0,0,0,1,5.6667,1,acquired,emergent game technologies
466,CA,37.775206,-122.419209,94107,c:27591,San Francisco,San Francisco CA 94107,threadsy,1,6/1/2008,Still Operating,3/27/2008,12/7/2010,-0.1808,2.5178,4.6904,4.6904,7,2,6300000,1,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:27591,0,0,1,1,0,0,2.0,1,acquired,threadsy
467,NY,40.750519,-73.993494,10001,c:76274,New York,New York NY 10001,Sonar.me,0,1/1/2010,7/17/2013,1/1/2012,1/1/2012,2.0,2.0,1.0274,3.1644,8,1,200000,3,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:76274,0,1,0,0,0,0,2.0,1,closed,sonar.me
468,OH,39.099909,-84.504243,45202,c:150577,Cincinnati,Cincinnati OH 45202,StyleZen,0,9/1/2011,4/1/2013,9/1/2011,9/1/2011,0.0,0.0,0.0,0.0,2,1,20000,1,OH,0,0,0,0,1,fashion,0,0,0,0,0,0,0,0,0,1,c:150577,0,1,0,0,0,0,1.0,0,closed,stylezen
469,MA,42.492256,-71.13454899999998,1864,c:12052,North Reading,North Reading MA 1864,Kiva Systems,1,1/1/2003,Still Operating,1/1/2003,5/24/2006,0.0,3.3945,6.9781,9.2192,13,2,11600000,3,MA,0,0,1,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:12052,0,0,1,0,1,0,2.0,1,acquired,kiva systems
470,CA,37.391727,-122.077597,94041,c:3180,Mountain View,Mountain View CA 94041,Krillion,1,5/1/2006,Still Operating,6/14/2006,6/14/2006,0.1205,0.1205,-0.2438,5.263,6,1,9150000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3180,0,0,1,0,0,0,2.0,1,acquired,krillion
471,OH,39.099909,-84.504243,45202,c:33912,Cincinnati,Cincinnati OH 45202,Transactiv,0,7/1/2009,7/19/2013,10/13/2009,10/13/2009,0.2849,0.2849,0.0,0.2849,2,1,1200000,2,OH,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:33912,0,0,1,0,0,0,4.0,1,closed,transactiv
472,CA,34.054935,-118.244476,90049,c:71372,Los Angeles,Los Angeles CA 90049,nprogress,0,2/1/2010,1/1/2012,12/1/2011,12/1/2011,1.8301,1.8301,1.1616,1.1616,4,1,1700000,2,CA,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:71372,0,0,0,0,0,0,7.0,1,closed,nprogress
473,CA,39.762314,-104.982256,94010,c:465,Burlingame,Burlingame CA 94010,Brightkite,1,1/1/2007,12/1/2011,8/1/2007,7/6/2009,0.5808,2.5123,0.5918,4.9699,9,3,1415000,4,CA,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:465,1,1,0,0,0,0,1.0,1,acquired,brightkite
474,CA,37.7915,-122.40045,94104,c:17430,San Francisco,San Francisco CA 94104,Peanut Labs,1,1/1/2005,Still Operating,2/1/2006,2/19/2008,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:17430,0,0,1,1,0,0,1.5,1,acquired,peanut labs
475,MA,42.354023,-71.05809599999998,2110,c:4529,Boston,Boston MA 2110,FlipKey,1,1/1/2007,Still Operating,12/1/2007,8/20/2008,0.9151,1.6356,4.8521,6.0904,7,2,500000,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:4529,0,1,1,0,0,0,2.0,0,acquired,flipkey
476,TX,32.997114,-96.676137,75082,c:41957,Richardson,Richardson TX 75082,AppTrigger,1,1/1/2002,Still Operating,12/13/2007,12/13/2007,5.9507,5.9507,3.0553530479896267,4.754422568093387,1,1,21500000,0,TX,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:41957,0,0,0,0,1,0,4.0,1,acquired,apptrigger
477,UT,40.3310529,-111.7276347,84042,c:2889,Lindon,Lindon UT 84042,Footnote,1,6/1/2006,Still Operating,6/16/2006,1/1/2008,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,UT,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:2889,0,0,1,0,0,0,2.0,0,acquired,footnote
478,CA,34.054935,-118.244476,90064,c:46042,Los Angeles,Los Angeles CA 90064,NextMedium,0,1/1/2004,12/24/2011,2/1/2005,7/24/2006,1.0877,2.5616,4.0027,4.0027,7,2,9500000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46042,0,0,1,1,0,0,2.5,1,closed,nextmedium
479,NM,35.084103000000006,-106.650985,87102,c:38504,Albuquerque,Albuquerque NM 87102,iosil Energy,0,1/1/2007,3/4/2012,12/24/2009,3/17/2012,2.9808,5.211,3.0553530479896267,4.754422568093387,4,2,13875001,0,NM,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:38504,0,0,0,0,0,0,10.0,1,closed,iosil energy
480,NJ,40.347054,-74.064306,7701,c:25997,Red Bank,Red Bank NJ 7701,Kurani Interactive,0,1/1/2000,6/1/2013,11/25/2010,11/25/2010,10.9068,10.9068,9.2548,9.2548,5,1,275000,1,NJ,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:25997,0,1,0,0,0,0,2.0,0,closed,kurani interactive
481,CA,37.426316,-122.141082,94306,c:2953,Palo Alto,Palo Alto CA 94306,Kapow Software,1,1/1/2005,Still Operating,2/1/2005,1/13/2010,0.0849,5.0356,1.8329,1.8329,10,3,19743770,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:2953,0,0,0,1,1,0,2.5,1,acquired,kapow software
482,MA,42.360253,-71.058291,2110,c:49876,Boston,Boston MA 2110,Locately,1,7/1/2008,Still Operating,8/1/2010,7/7/2012,2.0849,4.0192,2.5041,2.5041,5,5,1178000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:49876,0,1,0,0,0,0,5.0,1,acquired,locately
483,CA,37.520592,-122.255907,94306,c:1447,Palo Alto,Palo Alto CA 94306,TrustedID,1,1/1/2005,Still Operating,10/1/2005,10/18/2007,0.7479,2.7945,2.0575,3.8356,5,3,25000000,2,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:1447,0,0,1,1,0,0,2.0,1,acquired,trustedid
