,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,link_name
44,CA,37.4049731,-122.0323525,94089,c:5306,Sunnyvale,Sunnyvale CA 94089,Efficient Frontier,1,1/1/2002,Still Operating,8/31/2006,8/31/2006,4.6658,4.6658,8.7425,10.2247,25,1,6000000,4,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:5306,0,0,0,0,1,0,3.0,1,acquired,efficient frontier
45,CA,37.36883,-122.03635,94085,c:16303,Sunnyvale,Sunnyvale CA 94085,NetDevices,1,1/1/2003,Still Operating,8/16/2005,8/16/2005,2.6247,2.6247,3.0553530479896267,4.754422568093387,4,1,25000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:16303,0,0,0,1,0,0,5.0,1,acquired,netdevices
46,NY,40.730646,-73.986614,100011,c:43188,New York,New York NY 100011,Go Try It On,1,12/1/2009,Still Operating,11/4/2010,11/13/2012,0.926,2.9534,0.8329,2.7425,2,3,3750000,3,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:43188,0,1,1,0,0,0,2.0,1,acquired,go try it on
47,MA,42.3751,-71.105616,2139,c:33507,Cambridge,Cambridge MA 2139,Performable,1,10/17/2009,Still Operating,1/15/2010,1/15/2010,0.2466,0.2466,1.1178,1.663,9,1,3000000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:33507,0,0,1,0,0,0,1.0,1,acquired,performable
48,CA,37.779281,-122.419236,94607,c:68157,San Francisco,San Francisco CA 94607,Appstores.com,1,5/24/2010,Still Operating,8/1/2010,8/1/2011,0.189,1.189,1.3562,1.6575,6,2,1155000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:68157,0,1,0,0,0,0,9.5,1,acquired,appstores.com
49,CA,37.560781,-122.284114,94404,c:2395,San Mateo,San Mateo CA 94404,Fortify Software,1,10/1/2002,Still Operating,12/15/2005,12/15/2005,3.2082,3.2082,5.2548,7.8822,11,1,10000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:2395,0,0,0,0,0,1,2.0,1,acquired,fortify software
50,CA,37.658313,-122.391032,94080,c:38220,South San Francisco,South San Francisco CA 94080,iCurrent,1,1/1/2006,Still Operating,8/1/2008,8/1/2008,2.5836,2.5836,2.0,2.0,5,1,3000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:38220,0,0,1,0,0,0,1.0,1,acquired,icurrent
51,MA,42.360253,-71.058291,2210,c:49815,Boston,Boston MA 2210,AisleBuyer,1,1/1/2009,Still Operating,11/23/2010,6/13/2011,1.8932,2.4466,2.0,3.2767,4,2,11500000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:49815,0,0,0,0,0,0,1.0,1,acquired,aislebuyer
52,TX,30.321464,-97.75501,78731,c:249,Austin,Austin TX 78731,Indeed,1,11/1/2004,Still Operating,8/1/2005,8/1/2005,0.7479,0.7479,4.0493,8.3233,12,1,5000000,5,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,c:249,0,0,1,0,0,0,3.0,1,acquired,indeed
53,MA,42.37564,-71.2358,2451,c:22027,Waltham,Waltham MA 2451,Colubris Networks,1,1/1/2000,Still Operating,3/8/2005,10/23/2006,5.1863,6.8137,7.3342,7.3342,9,2,29000000,1,MA,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:22027,1,0,0,0,0,1,5.0,1,acquired,colubris networks
54,CA,37.7870842,-122.4038047,94103,c:109,San Francisco,San Francisco CA 94103,Mashery,1,5/1/2006,Still Operating,1/1/2007,7/23/2012,0.6712,6.2329,4.0493,7.5973,37,6,34700000,4,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:109,1,1,1,1,1,1,5.0,1,acquired,mashery
55,CA,37.441537,-122.158332,94301,c:43948,Palo Alto,Palo Alto CA 94301,Transparency Software,0,1/1/2004,1/1/2009,3/9/2005,7/1/2007,1.1863,3.4986,3.0553530479896267,4.754422568093387,0,2,12050000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:43948,1,0,1,0,0,0,2.0,1,closed,transparency software
56,CA,37.445586,-122.161929,95128,c:765,Palo Alto,Palo Alto CA 95128,Viewdle,1,1/1/2006,Still Operating,3/1/2008,10/5/2010,2.1644,4.7616,4.0027,6.7534,13,3,12000000,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:765,1,0,1,1,0,0,2.0,1,acquired,viewdle
57,CA,33.5842816,-117.7306817,92656,c:19257,Aliso Viejo,Aliso Viejo CA 92656,Enclarity,1,2/1/2005,Still Operating,3/10/2009,3/10/2009,4.1041,4.1041,1.9151,1.9151,18,1,5500000,1,CA,1,0,0,0,0,consulting,0,0,0,0,0,0,0,0,1,0,c:19257,0,0,0,0,1,0,2.0,1,acquired,enclarity
58,CA,37.402773,-122.052551,94089,c:25827,Sunnyvale,Sunnyvale CA 94089,Virsto Software,1,7/1/2007,Still Operating,6/26/2009,8/25/2011,1.989,4.1534,2.8986,5.2575,10,3,24000000,4,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:25827,0,0,1,1,0,0,3.3333,1,acquired,virsto software
59,MO,39.103151,-94.581908,64106,c:5932,Kansas City,Kansas City MO 64106,Handmark,1,7/1/2000,Still Operating,9/12/2005,9/7/2006,5.2027,6.189,7.5068,12.8932,6,2,10000000,2,MO,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:5932,0,0,1,1,0,0,4.5,1,acquired,handmark
60,MA,42.546483,-71.17366700000002,1887,c:35157,Wilmington,Wilmington MA 1887,Viacor,0,12/1/1999,11/11/2011,9/12/2002,11/10/2010,2.7836,10.9507,-1.9151,-1.9151,10,3,19009671,1,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:35157,0,0,0,1,0,0,2.0,1,closed,viacor
61,CA,37.805289,-122.404448,94111,c:8596,San Francisco,San Francisco CA 94111,Carbonetworks,0,1/1/2005,7/28/2011,7/1/2008,7/1/2008,3.4986,3.4986,3.0,3.0,6,1,5000000,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:8596,0,0,1,0,0,0,1.0,1,closed,carbonetworks
62,WA,47.675489,-122.191667,98033-6314,c:19861,Kirkland,Kirkland WA 98033-6314,SchemaLogic,1,1/1/2001,Still Operating,1/17/2005,4/20/2010,4.0466,9.3041,6.0027,6.0027,2,5,18914576,1,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:19861,1,0,0,0,1,0,3.0,1,acquired,schemalogic
63,FL,27.951849,-82.456397,33609,c:45114,Tampa,Tampa FL 33609,Skyway Software,0,1/1/2001,10/1/2012,5/16/2007,5/16/2007,6.3726,6.3726,3.0553530479896267,4.754422568093387,0,1,4000000,0,FL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:45114,1,0,0,0,0,0,3.0,0,closed,skyway software
64,MA,42.360253,-71.058291,02111-1720,c:23533,Boston,Boston MA 02111-1720,CardStar,1,12/1/2008,Still Operating,3/30/2010,9/13/2011,1.3259999999999998,2.7836,1.6740000000000002,3.1342,5,3,2030882,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:23533,0,0,1,0,0,0,3.0,1,acquired,cardstar
65,CA,37.7831775,-122.3086191,94501,c:25325,Alameda,Alameda CA 94501,Makani Power,1,1/1/2006,Still Operating,8/23/2008,8/23/2008,2.6438,2.6438,0.0,7.3918,4,1,5000000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:25325,0,0,0,1,0,0,1.0,1,acquired,makani power
66,WA,47.765758,-122.184304,98011,c:8351,Bothell,Bothell WA 98011,Myrio,0,12/1/1999,1/1/2012,1/1/2001,1/1/2001,1.0877,1.0877,3.0553530479896267,4.754422568093387,5,1,20500000,0,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:8351,1,0,0,0,0,0,4.0,1,closed,myrio
67,CO,40.730646,-73.986614,80302,c:10392,Boulder,Boulder CO 80302,Intela,1,2/2/2006,Still Operating,1/18/2010,8/9/2012,3.9616,6.5205,4.5781,7.6877,4,2,13250000,4,CO,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:10392,1,0,0,0,0,0,2.0,0,acquired,intela
68,CA,37.54763,-122.307887,94403-1855,c:26128,San Mateo,San Mateo CA 94403-1855,Sana Security,1,1/1/2000,Still Operating,4/2/2007,4/2/2007,7.2548,7.2548,7.0055,7.0055,7,1,12000000,1,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:26128,0,0,0,0,0,0,2.0,1,acquired,sana security
69,CA,37.790485,-122.40094,94104,c:2808,San Francisco,San Francisco CA 94104,Sportgenic,1,9/1/2005,Still Operating,1/1/2007,9/9/2008,1.3342,3.0247,3.0219,3.337,9,3,11489687,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2808,0,1,1,1,0,0,3.3333,1,acquired,sportgenic
70,CA,37.7870923,-122.3999719,94105,c:10581,San Francisco,San Francisco CA 94105,Lolapps,1,1/1/2008,Still Operating,9/5/2008,9/5/2008,0.6795,0.6795,2.9178,4.2274,15,1,4000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:10581,0,0,1,0,0,0,3.0,1,acquired,lolapps
71,CA,37.3492097,-122.0326019,94087,c:190214,Sunnyvale,Sunnyvale CA 94087,Behavio,1,6/12/2012,Still Operating,6/1/2012,6/1/2012,-0.0301,-0.0301,0.13699999999999998,0.13699999999999998,3,1,355000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:190214,0,1,0,0,0,0,1.0,0,acquired,behavio
72,FL,28.098905,-82.400087,33626,c:1674,Tampa,Tampa FL 33626,Infinity Box,1,1/1/2006,Still Operating,1/1/2006,4/1/2006,0.0,0.2466,2.4164,5.3151,10,2,118000,3,FL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:1674,0,1,0,0,0,0,1.5,1,acquired,infinity box
73,CA,37.779026,-122.40184,94103,c:170,San Francisco,San Francisco CA 94103,adBrite,1,1/1/2003,2/1/2001,9/1/2004,5/1/2012,1.6685,9.337,7.3808,10.474,17,4,40400000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:170,0,0,1,1,1,1,1.6667,1,acquired,adbrite
74,TX,32.9583632,-96.8215658,75001,c:27740,Dallas,Dallas TX 75001,Texert,0,1/1/2007,7/14/2008,10/21/2008,10/21/2008,1.8055,1.8055,3.0553530479896267,4.754422568093387,1,1,3000000,0,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:27740,0,0,1,0,0,0,1.0,1,closed,texert
75,CA,37.54827,-121.988572,94538,c:46186,Fremont,Fremont CA 94538,Mendocino Software,0,1/1/2003,2/7/2008,9/12/2005,1/1/2007,2.6986,4.0027,1.0,1.0,2,2,19700000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46186,1,0,0,1,0,0,4.0,1,closed,mendocino software
